Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Team,Championship,Player_Team
Damián Pérez,ARG,DF,34.0,7,431.0,62.0,17.7,4.8,5,69.0,2,2,44.0,19,0.57,1.0,6.0,-5.0,-1.04,-0.86,2.9,9.2,-6.3,-1.31,-1.57,Independiente,Brasileiro,Damián Pérez (Independiente)
Javier Osatchuk,ARG,DF,22.0,9,435.0,48.0,17.9,4.8,3,84.0,1,6,30.0,12,1.0,5.0,7.0,-2.0,-0.41,-0.1,5.9,5.1,0.9,0.18,0.24,Independiente,Brasileiro,Javier Osatchuk (Independiente)
Mauricio Cuero,COL,"MF,FW",30.0,11,405.0,37.0,16.7,4.5,3,64.0,0,8,27.0,2,1.09,4.0,6.0,-2.0,-0.44,-0.13,5.6,6.3,-0.7,-0.16,-0.17,Independiente,Brasileiro,Mauricio Cuero (Independiente)
Rodrigo Márquez,ARG,"FW,MF",20.0,6,268.0,45.0,11.0,3.0,3,67.0,0,3,23.0,1,1.17,1.0,1.0,0.0,0.0,0.37,2.0,2.1,-0.1,-0.05,-0.03,Independiente,Brasileiro,Rodrigo Márquez (Independiente)
Santiago Salle,ARG,"DF,MF",18.0,10,248.0,25.0,10.2,2.8,2,76.0,0,8,12.0,4,1.1,1.0,4.0,-3.0,-1.09,-0.84,3.8,3.9,0.0,-0.01,0.02,Independiente,Brasileiro,Santiago Salle (Independiente)
Tomás Pozzo,ARG,"FW,MF",22.0,5,195.0,39.0,8.0,2.2,2,71.0,0,3,18.0,2,1.0,1.0,1.0,0.0,0.0,0.36,2.5,1.3,1.2,0.55,0.63,Independiente,Brasileiro,Tomás Pozzo (Independiente)
Tomás Rambert,ARG,"MF,DF",19.0,2,85.0,43.0,3.5,0.9,1,75.0,0,1,10.0,6,0.0,0.0,1.0,-1.0,-1.06,-0.75,0.3,0.8,-0.5,-0.53,-0.53,Independiente,Brasileiro,Tomás Rambert (Independiente)
Santiago Hidalgo,ARG,"FW,MF",17.0,11,171.0,16.0,7.0,1.9,0,0.0,0,11,16.0,15,0.45,1.0,2.0,-1.0,-0.53,-0.21,2.3,3.4,-1.1,-0.59,-0.61,Independiente,Brasileiro,Santiago Hidalgo (Independiente)
Rodrigo Atencio,ARG,"MF,FW",20.0,5,93.0,19.0,3.8,1.0,0,0.0,0,5,19.0,5,1.2,1.0,3.0,-2.0,-1.94,-1.67,0.3,1.0,-0.7,-0.69,-0.69,Independiente,Brasileiro,Rodrigo Atencio (Independiente)
David Martínez,,MF,,2,65.0,33.0,2.7,0.7,0,0.0,0,2,33.0,9,0.5,1.0,1.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,David Martínez (Independiente)
Agustin Quiroga,ARG,DF,20.0,1,16.0,16.0,0.7,0.2,0,0.0,0,1,16.0,2,1.0,0.0,0.0,0.0,0.0,0.34,0.0,0.1,-0.1,-0.64,-0.62,Independiente,Brasileiro,Agustin Quiroga (Independiente)
Santiago López,ARG,MF,16.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,8,3.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,-1.02,-1.0,Independiente,Brasileiro,Santiago López (Independiente)
Justo D'Ángelo,ARG,MF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Justo D'Ángelo (Independiente)
Fernando Da Rosa,ARG,DF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Fernando Da Rosa (Independiente)
Joel Gonzalez,ARG,FW,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Joel Gonzalez (Independiente)
Martín González,ARG,DF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Martín González (Independiente)
Javier Ruiz,,MF,,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Javier Ruiz (Independiente)
Diego Segovia,URU,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Diego Segovia (Independiente)
Manuel Tasso,ARG,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Independiente,Brasileiro,Manuel Tasso (Independiente)
Gastón Lodico,ARG,MF,24.0,27,2335.0,86.0,96.1,25.9,27,86.0,17,0,0.0,0,1.19,23.0,32.0,-9.0,-0.35,1.55,30.2,27.4,2.8,0.11,-0.89,Instituto Atlético Central Córdoba,Brasileiro,Gastón Lodico (Instituto Atlético Central Córdoba)
Fernando Alarcón,ARG,DF,28.0,26,2340.0,90.0,96.3,26.0,26,90.0,26,0,0.0,0,1.19,24.0,35.0,-11.0,-0.42,-0.42,32.5,28.9,3.6,0.14,-0.12,Instituto Atlético Central Córdoba,Brasileiro,Fernando Alarcón (Instituto Atlético Central Córdoba)
Adrián Martínez,ARG,FW,30.0,26,2280.0,88.0,93.8,25.3,26,88.0,17,0,0.0,0,1.12,22.0,33.0,-11.0,-0.43,-0.43,30.7,27.6,3.0,0.12,-0.38,Instituto Atlético Central Córdoba,Brasileiro,Adrián Martínez (Instituto Atlético Central Córdoba)
Sebastián Corda,ARG,DF,27.0,24,2014.0,84.0,82.9,22.4,23,87.0,19,1,5.0,2,1.33,21.0,27.0,-6.0,-0.27,0.81,26.9,24.2,2.7,0.12,-0.14,Instituto Atlético Central Córdoba,Brasileiro,Sebastián Corda (Instituto Atlético Central Córdoba)
Gabriel Graciani,ARG,"MF,FW",29.0,26,1764.0,68.0,72.6,19.6,23,73.0,5,3,28.0,0,1.23,16.0,23.0,-7.0,-0.36,0.18,23.2,18.1,5.1,0.26,0.42,Instituto Atlético Central Córdoba,Brasileiro,Gabriel Graciani (Instituto Atlético Central Córdoba)
Santiago Rodriguez,ARG,"FW,MF",25.0,27,1724.0,64.0,70.9,19.2,21,73.0,2,6,31.0,0,1.19,23.0,27.0,-4.0,-0.21,0.68,24.6,20.5,4.1,0.21,0.24,Instituto Atlético Central Córdoba,Brasileiro,Santiago Rodriguez (Instituto Atlético Central Córdoba)
Nicolás Linares,ARG,MF,26.0,23,1607.0,70.0,66.1,17.9,19,80.0,13,4,21.0,1,1.09,15.0,24.0,-9.0,-0.5,-0.29,22.5,21.2,1.3,0.07,-0.21,Instituto Atlético Central Córdoba,Brasileiro,Nicolás Linares (Instituto Atlético Central Córdoba)
Leonel Mosevich,ARG,DF,25.0,20,1587.0,79.0,65.3,17.6,19,83.0,17,1,5.0,4,1.0,13.0,21.0,-8.0,-0.45,-0.13,21.1,20.5,0.6,0.03,-0.32,Instituto Atlético Central Córdoba,Brasileiro,Leonel Mosevich (Instituto Atlético Central Córdoba)
Jorge Carranza,ARG,GK,41.0,17,1522.0,90.0,62.6,16.9,17,90.0,16,0,0.0,8,1.18,14.0,20.0,-6.0,-0.35,0.14,21.8,18.2,3.6,0.21,0.18,Instituto Atlético Central Córdoba,Brasileiro,Jorge Carranza (Instituto Atlético Central Córdoba)
Giuliano Cerato,ARG,DF,24.0,20,1532.0,77.0,63.0,17.0,16,89.0,15,4,26.0,6,1.15,18.0,26.0,-8.0,-0.47,-0.17,22.1,18.4,3.7,0.22,0.2,Instituto Atlético Central Córdoba,Brasileiro,Giuliano Cerato (Instituto Atlético Central Córdoba)
Franco Watson,ARG,MF,23.0,21,1209.0,58.0,49.8,13.4,16,71.0,1,5,16.0,6,1.29,10.0,14.0,-4.0,-0.3,0.22,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Franco Watson (Instituto Atlético Central Córdoba)
Roberto Bochi,ARG,MF,33.0,17,1126.0,66.0,46.3,12.5,13,83.0,9,4,12.0,3,1.18,9.0,16.0,-7.0,-0.56,-0.28,14.5,11.9,2.6,0.21,0.11,Instituto Atlético Central Córdoba,Brasileiro,Roberto Bochi (Instituto Atlético Central Córdoba)
Brian Cuello,ARG,MF,25.0,24,1172.0,49.0,48.2,13.0,12,77.0,0,12,21.0,3,1.21,13.0,17.0,-4.0,-0.31,0.19,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Brian Cuello (Instituto Atlético Central Córdoba)
Juan Franco Arrellaga,PAR,DF,30.0,12,854.0,71.0,35.1,9.5,11,77.0,4,1,11.0,15,1.08,4.0,7.0,-3.0,-0.32,0.14,10.4,9.2,1.3,0.13,-0.01,Instituto Atlético Central Córdoba,Brasileiro,Juan Franco Arrellaga (Instituto Atlético Central Córdoba)
Manuel Roffo,ARG,GK,22.0,11,905.0,82.0,37.2,10.1,10,90.0,10,1,5.0,16,1.09,10.0,15.0,-5.0,-0.5,-0.14,11.4,11.1,0.3,0.03,-0.18,Instituto Atlético Central Córdoba,Brasileiro,Manuel Roffo (Instituto Atlético Central Córdoba)
Ezequiel Parnisari,ARG,DF,32.0,11,743.0,68.0,30.6,8.3,7,90.0,7,4,28.0,13,1.36,9.0,9.0,0.0,0.0,0.59,9.4,6.6,2.8,0.34,0.28,Instituto Atlético Central Córdoba,Brasileiro,Ezequiel Parnisari (Instituto Atlético Central Córdoba)
Axel Rodríguez,ARG,FW,25.0,16,450.0,28.0,18.5,5.0,4,70.0,1,12,14.0,5,1.13,5.0,9.0,-4.0,-0.8,-0.48,6.8,7.5,-0.7,-0.14,-0.35,Instituto Atlético Central Córdoba,Brasileiro,Axel Rodríguez (Instituto Atlético Central Córdoba)
Jonathan Bay,ARG,DF,29.0,8,425.0,53.0,17.5,4.7,4,86.0,1,4,20.0,17,1.0,2.0,7.0,-5.0,-1.06,-0.79,5.4,3.9,1.5,0.32,0.21,Instituto Atlético Central Córdoba,Brasileiro,Jonathan Bay (Instituto Atlético Central Córdoba)
Joaquín Varela,URU,DF,24.0,6,237.0,40.0,9.8,2.6,2,90.0,2,4,14.0,19,1.33,4.0,7.0,-3.0,-1.14,-0.81,4.5,4.4,0.1,0.05,-0.1,Instituto Atlético Central Córdoba,Brasileiro,Joaquín Varela (Instituto Atlético Central Córdoba)
Nicólas Watson,ARG,MF,24.0,7,113.0,16.0,4.7,1.3,1,60.0,0,6,9.0,18,1.57,1.0,2.0,-1.0,-0.8,-0.41,1.8,1.9,-0.1,-0.1,-0.26,Instituto Atlético Central Córdoba,Brasileiro,Nicólas Watson (Instituto Atlético Central Córdoba)
Lucas Albertengo,ARG,"FW,MF",32.0,11,220.0,20.0,9.1,2.4,0,0.0,0,11,20.0,8,1.18,1.0,2.0,-1.0,-0.41,0.0,3.7,2.6,1.0,0.42,0.3,Instituto Atlético Central Córdoba,Brasileiro,Lucas Albertengo (Instituto Atlético Central Córdoba)
Garrido Bigolin,ARG,MF,25.0,9,214.0,24.0,8.8,2.4,0,0.0,0,9,24.0,14,1.44,2.0,6.0,-4.0,-1.68,-1.4,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Garrido Bigolin (Instituto Atlético Central Córdoba)
Nicolás Barrientos,ARG,"MF,FW",27.0,8,108.0,14.0,4.4,1.2,0,0.0,0,8,14.0,14,1.13,3.0,2.0,1.0,0.83,1.3,4.0,1.2,2.8,2.28,2.24,Instituto Atlético Central Córdoba,Brasileiro,Nicolás Barrientos (Instituto Atlético Central Córdoba)
Gregorio Rodríguez,ARG,"FW,MF",23.0,9,99.0,11.0,4.1,1.1,0,0.0,0,9,11.0,16,1.33,1.0,0.0,1.0,0.91,1.37,1.5,1.5,0.0,0.01,-0.14,Instituto Atlético Central Córdoba,Brasileiro,Gregorio Rodríguez (Instituto Atlético Central Córdoba)
Leonardo Monje,ARG,MF,20.0,2,35.0,18.0,1.4,0.4,0,0.0,0,2,18.0,4,1.5,1.0,0.0,1.0,2.57,3.02,0.6,0.1,0.6,1.49,1.36,Instituto Atlético Central Córdoba,Brasileiro,Leonardo Monje (Instituto Atlético Central Córdoba)
Jonathan Dellarossa,ARG,MF,23.0,1,9.0,9.0,0.4,0.1,0,0.0,0,1,9.0,3,1.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Jonathan Dellarossa (Instituto Atlético Central Córdoba)
Damián Puebla,ARG,FW,20.0,1,5.0,5.0,0.2,0.1,0,0.0,0,1,5.0,8,0.0,0.0,0.0,0.0,0.0,0.41,0.3,0.0,0.3,5.79,5.66,Instituto Atlético Central Córdoba,Brasileiro,Damián Puebla (Instituto Atlético Central Córdoba)
Emanuel Bilbao,ARG,GK,33.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Emanuel Bilbao (Instituto Atlético Central Córdoba)
Gonzalo Requena,,,,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Gonzalo Requena (Instituto Atlético Central Córdoba)
Nicolás Vaquer,ARG,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Nicolás Vaquer (Instituto Atlético Central Córdoba)
Cristian Lema,ARG,DF,32.0,24,2042.0,85.0,84.0,22.7,24,85.0,21,0,0.0,0,1.71,32.0,21.0,11.0,0.48,0.48,32.2,21.0,11.2,0.5,1.06,Lanús,Brasileiro,Cristian Lema (Lanús)
Leandro Díaz,ARG,FW,30.0,24,2052.0,86.0,84.4,22.8,23,87.0,15,1,45.0,0,1.58,32.0,25.0,7.0,0.31,-0.65,31.0,22.9,8.1,0.35,0.18,Lanús,Brasileiro,Leandro Díaz (Lanús)
Pedro De la Vega,ARG,FW,21.0,25,1955.0,78.0,80.5,21.7,23,82.0,7,2,32.0,0,1.64,24.0,18.0,6.0,0.28,-0.67,24.9,19.0,5.8,0.27,-0.29,Lanús,Brasileiro,Pedro De la Vega (Lanús)
Tomás Belmonte,ARG,MF,24.0,21,1888.0,90.0,77.7,21.0,21,90.0,19,0,0.0,0,1.76,31.0,21.0,10.0,0.48,0.31,29.0,22.3,6.7,0.32,-0.04,Lanús,Brasileiro,Tomás Belmonte (Lanús)
Juan Cáceres,PAR,DF,22.0,20,1800.0,90.0,74.1,20.0,20,90.0,20,0,0.0,1,1.6,27.0,21.0,6.0,0.3,-0.41,29.2,21.6,7.6,0.38,0.21,Lanús,Brasileiro,Juan Cáceres (Lanús)
Lucas Acosta,ARG,GK,27.0,18,1620.0,90.0,66.7,18.0,18,90.0,18,0,0.0,9,1.56,24.0,17.0,7.0,0.39,-0.06,25.5,19.3,6.3,0.35,0.07,Lanús,Brasileiro,Lucas Acosta (Lanús)
Luciano Boggio,ITA,MF,23.0,24,1443.0,60.0,59.4,16.0,16,75.0,3,8,30.0,1,1.58,23.0,14.0,9.0,0.56,0.38,22.3,15.2,7.1,0.45,0.29,Lanús,Brasileiro,Luciano Boggio (Lanús)
Matías Esquivel,ARG,"MF,FW",23.0,25,1280.0,51.0,52.7,14.2,15,72.0,1,10,21.0,1,1.68,18.0,11.0,7.0,0.49,0.18,15.5,13.3,2.1,0.15,-0.37,Lanús,Brasileiro,Matías Esquivel (Lanús)
Braian Aguirre,ARG,DF,22.0,17,1277.0,75.0,52.6,14.2,14,88.0,13,3,15.0,5,1.65,23.0,18.0,5.0,0.35,-0.12,20.2,17.1,3.1,0.22,-0.23,Lanús,Brasileiro,Braian Aguirre (Lanús)
Juan Sánchez Miño,ARG,DF,33.0,16,1168.0,73.0,48.1,13.0,14,81.0,10,2,16.0,1,1.81,14.0,9.0,5.0,0.39,-0.04,13.7,11.7,2.0,0.15,-0.34,Lanús,Brasileiro,Juan Sánchez Miño (Lanús)
Franco Orozco,ARG,FW,21.0,23,1127.0,49.0,46.4,12.5,14,68.0,1,9,20.0,4,1.7,19.0,13.0,6.0,0.48,0.13,22.4,11.3,11.1,0.88,1.04,Lanús,Brasileiro,Franco Orozco (Lanús)
Jose Domínguez,PAR,DF,26.0,13,1143.0,88.0,47.0,12.7,13,88.0,12,0,0.0,3,1.69,21.0,13.0,8.0,0.63,0.42,18.8,14.7,4.1,0.32,-0.01,Lanús,Brasileiro,Jose Domínguez (Lanús)
Raúl Loaiza,COL,MF,28.0,18,1066.0,59.0,43.9,11.8,13,74.0,1,5,21.0,2,1.94,15.0,10.0,5.0,0.42,0.03,14.5,11.3,3.2,0.27,-0.11,Lanús,Brasileiro,Raúl Loaiza (Lanús)
Franco Troyansky,ARG,FW,25.0,24,1018.0,42.0,41.9,11.3,13,66.0,1,11,15.0,3,1.67,19.0,12.0,7.0,0.62,0.36,16.8,12.4,4.3,0.38,0.1,Lanús,Brasileiro,Franco Troyansky (Lanús)
Felipe Aguilar,COL,DF,30.0,15,1178.0,79.0,48.5,13.1,12,90.0,12,3,33.0,8,1.53,17.0,15.0,2.0,0.15,-0.49,15.4,13.7,1.7,0.13,-0.39,Lanús,Brasileiro,Felipe Aguilar (Lanús)
Lautaro Acosta,ARG,MF,34.0,19,932.0,49.0,38.4,10.4,12,68.0,2,7,17.0,1,1.63,18.0,14.0,4.0,0.39,-0.03,17.1,11.2,5.9,0.57,0.39,Lanús,Brasileiro,Lautaro Acosta (Lanús)
Julián Fernández,ARG,MF,27.0,22,1029.0,47.0,42.3,11.4,9,85.0,6,13,20.0,2,1.82,14.0,11.0,3.0,0.26,-0.25,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Julián Fernández (Lanús)
Lautaro Morales,ARG,GK,23.0,9,802.0,89.0,33.0,8.9,9,89.0,8,0,0.0,17,1.89,14.0,9.0,5.0,0.56,0.23,11.2,8.3,2.8,0.32,-0.01,Lanús,Brasileiro,Lautaro Morales (Lanús)
Diego Braghieri,ARG,DF,35.0,6,457.0,76.0,18.8,5.1,5,86.0,4,1,26.0,19,2.17,7.0,2.0,5.0,0.98,0.71,6.3,4.4,1.9,0.38,0.07,Lanús,Brasileiro,Diego Braghieri (Lanús)
Facundo Pérez,ARG,"MF,FW",23.0,13,247.0,19.0,10.2,2.7,2,79.0,1,11,8.0,12,1.69,3.0,6.0,-3.0,-1.09,-1.67,3.4,5.9,-2.5,-0.89,-1.36,Lanús,Brasileiro,Facundo Pérez (Lanús)
Julio Soler,ARG,DF,17.0,3,209.0,70.0,8.6,2.3,2,90.0,2,1,29.0,19,2.33,3.0,2.0,1.0,0.43,0.03,4.5,2.2,2.4,1.02,0.76,Lanús,Brasileiro,Julio Soler (Lanús)
Leonel Di Plácido,ARG,DF,29.0,2,154.0,77.0,6.3,1.7,2,77.0,1,0,0.0,0,3.0,4.0,1.0,3.0,1.75,1.44,2.7,1.7,1.0,0.59,0.28,Lanús,Brasileiro,Leonel Di Plácido (Lanús)
José Sand,ARG,"FW,MF",42.0,11,242.0,22.0,10.0,2.7,1,80.0,0,10,16.0,8,1.82,7.0,1.0,6.0,2.23,2.03,4.4,3.5,0.9,0.35,0.02,Lanús,Brasileiro,José Sand (Lanús)
Julián Aude,ARG,DF,19.0,2,146.0,73.0,6.0,1.6,1,90.0,1,1,56.0,3,1.5,4.0,2.0,2.0,1.23,0.88,2.6,1.1,1.4,0.89,0.6,Lanús,Brasileiro,Julián Aude (Lanús)
Pablo Aranda,ARG,DF,21.0,1,86.0,86.0,3.5,1.0,1,86.0,0,0,0.0,7,1.0,1.0,1.0,0.0,0.0,-0.42,0.6,0.6,0.0,-0.05,-0.39,Lanús,Brasileiro,Pablo Aranda (Lanús)
Brian Blando,ARG,FW,27.0,4,64.0,16.0,2.6,0.7,0,0.0,0,4,16.0,10,1.0,1.0,1.0,0.0,0.0,-0.42,1.7,1.3,0.4,0.62,0.31,Lanús,Brasileiro,Brian Blando (Lanús)
Brian Aguilar,ARG,DF,19.0,4,50.0,13.0,2.1,0.6,0,0.0,0,4,13.0,21,1.0,0.0,3.0,-3.0,-5.4,-5.93,0.8,1.5,-0.7,-1.29,-1.65,Lanús,Brasileiro,Brian Aguilar (Lanús)
Mateo Sanabria,ARG,FW,18.0,2,18.0,9.0,0.7,0.2,0,0.0,0,2,9.0,18,1.0,0.0,1.0,-1.0,-5.0,-5.45,0.4,0.9,-0.5,-2.19,-2.54,Lanús,Brasileiro,Mateo Sanabria (Lanús)
Dylan Aquino,ARG,"FW,MF",17.0,2,10.0,5.0,0.4,0.1,0,0.0,0,2,5.0,6,0.5,0.0,0.0,0.0,0.0,-0.41,0.3,0.1,0.2,1.65,1.33,Lanús,Brasileiro,Dylan Aquino (Lanús)
David González,ARG,MF,18.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,8,3.0,0.0,0.0,0.0,0.0,-0.41,0.0,0.3,-0.3,-24.97,-25.31,Lanús,Brasileiro,David González (Lanús)
Samuel Careaga,ARG,MF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Samuel Careaga (Lanús)
Ignacio Cechi,ARG,MF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Ignacio Cechi (Lanús)
Leandro Moreira,ARG,FW,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Leandro Moreira (Lanús)
Juan Pablo Rodríguez,ARG,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Juan Pablo Rodríguez (Lanús)
Luciano Peraggini,ARG,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Luciano Peraggini (Lanús)
Agustín Rodríguez,ARG,MF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Agustín Rodríguez (Lanús)
Alexis Segovia,ARG,,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Alexis Segovia (Lanús)
Luciano Suárez,ARG,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Luciano Suárez (Lanús)
Lucas Hoyos,ARG,GK,33.0,27,2430.0,90.0,100.0,27.0,27,90.0,27,0,0.0,0,1.3,24.0,24.0,0.0,0.0,0.0,25.3,26.5,-1.2,-0.05,0.0,Newell's OB,Brasileiro,Lucas Hoyos (Newell's OB)
Juan Sforza,ARG,MF,20.0,22,1881.0,86.0,77.4,20.9,21,88.0,17,1,32.0,1,1.5,20.0,15.0,5.0,0.24,1.06,19.9,20.2,-0.2,-0.01,0.16,Newell's OB,Brasileiro,Juan Sforza (Newell's OB)
Jorge Eduardo Recalde,PAR,FW,30.0,25,1835.0,73.0,75.5,20.4,20,86.0,13,5,22.0,1,1.24,17.0,18.0,-1.0,-0.05,-0.2,17.9,19.5,-1.6,-0.08,-0.14,Newell's OB,Brasileiro,Jorge Eduardo Recalde (Newell's OB)
Iván Gómez,ARG,MF,25.0,23,1759.0,76.0,72.4,19.5,20,83.0,16,3,30.0,1,1.35,18.0,18.0,0.0,0.0,0.0,19.6,20.4,-0.8,-0.04,0.01,Newell's OB,Brasileiro,Iván Gómez (Newell's OB)
Jherson Mosquera,COL,DF,23.0,20,1698.0,85.0,69.9,18.9,20,85.0,14,0,0.0,2,1.1,13.0,21.0,-8.0,-0.42,-1.41,15.4,20.7,-5.4,-0.28,-0.79,Newell's OB,Brasileiro,Jherson Mosquera (Newell's OB)
Gustavo Velásquez,PAR,DF,31.0,20,1586.0,79.0,65.3,17.6,18,86.0,14,2,20.0,5,1.3,17.0,16.0,1.0,0.06,0.16,15.9,16.9,-1.0,-0.06,-0.04,Newell's OB,Brasileiro,Gustavo Velásquez (Newell's OB)
Cristian Ferreira,ARG,MF,23.0,20,1528.0,76.0,62.9,17.0,18,81.0,7,2,34.0,1,1.25,14.0,17.0,-3.0,-0.18,-0.48,13.8,17.9,-4.1,-0.24,-0.52,Newell's OB,Brasileiro,Cristian Ferreira (Newell's OB)
Ramiro Sordo,ARG,"FW,MF",22.0,22,1475.0,67.0,60.7,16.4,18,76.0,6,4,26.0,0,1.36,15.0,16.0,-1.0,-0.06,-0.16,15.5,15.7,-0.2,-0.01,0.08,Newell's OB,Brasileiro,Ramiro Sordo (Newell's OB)
Willer Ditta,COL,DF,26.0,17,1454.0,86.0,59.8,16.2,17,86.0,15,0,0.0,0,1.53,12.0,12.0,0.0,0.0,0.0,15.0,15.6,-0.6,-0.03,0.03,Newell's OB,Brasileiro,Willer Ditta (Newell's OB)
Bruno Pittón,ARG,DF,29.0,20,1386.0,69.0,57.0,15.4,15,83.0,8,5,29.0,5,1.35,13.0,16.0,-3.0,-0.19,-0.45,13.5,17.2,-3.7,-0.24,-0.45,Newell's OB,Brasileiro,Bruno Pittón (Newell's OB)
Brian Aguirre,ARG,FW,19.0,20,1331.0,67.0,54.8,14.8,15,82.0,8,5,21.0,2,1.15,16.0,16.0,0.0,0.0,0.0,12.6,15.7,-3.1,-0.21,-0.36,Newell's OB,Brasileiro,Brian Aguirre (Newell's OB)
Guillermo Ortiz,ARG,DF,30.0,15,1163.0,78.0,47.9,12.9,13,87.0,12,2,19.0,11,1.27,13.0,12.0,1.0,0.08,0.15,11.5,11.9,-0.5,-0.04,0.02,Newell's OB,Brasileiro,Guillermo Ortiz (Newell's OB)
Zahir Mansilla,ARG,DF,23.0,16,997.0,62.0,41.0,11.1,11,82.0,8,5,20.0,9,1.25,8.0,10.0,-2.0,-0.18,-0.31,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Zahir Mansilla (Newell's OB)
Marcos Portillo,ARG,"MF,FW",23.0,17,932.0,55.0,38.4,10.4,11,71.0,3,6,25.0,5,1.12,7.0,10.0,-3.0,-0.29,-0.47,8.8,8.7,0.0,0.0,0.08,Newell's OB,Brasileiro,Marcos Portillo (Newell's OB)
