Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Team,Championship,Player_Team
Gonzalo Piovi,ARG,"DF,MF",28.0,17.7,35.0,1.97,25.0,4.0,0.0,5.0,0.0,1.0,4.0,0.23,3.0,1.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Gonzalo Piovi (Racing Club)
Jonathan David Gómez,ARG,MF,33.0,17.3,52.0,3.01,37.0,3.0,1.0,4.0,6.0,1.0,8.0,0.46,4.0,0.0,1.0,1.0,2.0,0.0,Racing Club,Brasileiro,Jonathan David Gómez (Racing Club)
Facundo Mura,ARG,"DF,MF",23.0,17.0,26.0,1.53,22.0,2.0,0.0,0.0,1.0,1.0,6.0,0.35,5.0,0.0,0.0,0.0,1.0,0.0,Racing Club,Brasileiro,Facundo Mura (Racing Club)
Gabriel Hauche,ARG,"FW,MF",36.0,16.8,42.0,2.51,33.0,0.0,1.0,5.0,3.0,0.0,6.0,0.36,5.0,0.0,1.0,0.0,0.0,0.0,Racing Club,Brasileiro,Gabriel Hauche (Racing Club)
Maximiliano Romero,ARG,FW,24.0,16.1,28.0,1.74,20.0,0.0,0.0,2.0,5.0,1.0,1.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,Racing Club,Brasileiro,Maximiliano Romero (Racing Club)
Aníbal Moreno,ARG,MF,23.0,15.5,24.0,1.55,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Aníbal Moreno (Racing Club)
Gabriel Rojas,ARG,"DF,MF",25.0,14.9,18.0,1.21,16.0,0.0,0.0,0.0,2.0,0.0,3.0,0.2,2.0,0.0,0.0,0.0,1.0,0.0,Racing Club,Brasileiro,Gabriel Rojas (Racing Club)
Nicolás Oróz,ARG,"MF,FW",28.0,14.4,41.0,2.84,26.0,11.0,1.0,0.0,2.0,1.0,4.0,0.28,2.0,1.0,0.0,0.0,1.0,0.0,Racing Club,Brasileiro,Nicolás Oróz (Racing Club)
Matías Rojas,PAR,FW,27.0,11.3,53.0,4.7,26.0,10.0,7.0,4.0,5.0,1.0,6.0,0.53,2.0,1.0,1.0,0.0,2.0,0.0,Racing Club,Brasileiro,Matías Rojas (Racing Club)
Emiliano Insúa,ARG,DF,34.0,9.2,7.0,0.76,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Emiliano Insúa (Racing Club)
Tomás Avilés,ARG,"DF,MF",18.0,7.6,15.0,1.35,14.0,0.0,0.0,1.0,0.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Tomás Avilés (Racing Club)
Santiago Quiros,ARG,DF,19.0,7.3,5.0,0.68,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Santiago Quiros (Racing Club)
Maximiliano Moralez,ARG,"MF,FW",35.0,7.3,35.0,4.81,25.0,7.0,0.0,1.0,2.0,0.0,4.0,0.55,3.0,0.0,0.0,1.0,0.0,0.0,Racing Club,Brasileiro,Maximiliano Moralez (Racing Club)
Jonathan Galván,ARG,DF,30.0,6.5,6.0,0.92,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Jonathan Galván (Racing Club)
Johan Carbonero,COL,FW,23.0,5.0,22.0,4.38,10.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Johan Carbonero (Racing Club)
Paolo Guerrero,PER,FW,39.0,6.5,18.0,2.79,11.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Paolo Guerrero (Racing Club)
Baltasar Gallego,ARG,"FW,MF",19.0,5.2,14.0,2.7,11.0,0.0,2.0,0.0,0.0,1.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Baltasar Gallego (Racing Club)
Emiliano Saliadarre,ARG,"FW,MF",20.0,3.8,6.0,1.58,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Emiliano Saliadarre (Racing Club)
Nicolás Reniero,ARG,"FW,MF",27.0,5.0,17.0,3.39,12.0,0.0,0.0,3.0,2.0,0.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Nicolás Reniero (Racing Club)
Óscar Opazo,CHI,DF,32.0,4.9,3.0,0.62,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Óscar Opazo (Racing Club)
Matías Tagliamonte,ARG,GK,24.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Matías Tagliamonte (Racing Club)
Tobías Rubio,ARG,"MF,DF",18.0,3.0,8.0,2.67,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Tobías Rubio (Racing Club)
Iván Pillud,ARG,"DF,MF",36.0,4.5,7.0,1.57,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Iván Pillud (Racing Club)
Agustin Ojeda,ARG,FW,18.0,1.9,5.0,2.59,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Agustin Ojeda (Racing Club)
Héctor Fértoli,ARG,"FW,MF",28.0,1.6,6.0,3.72,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Héctor Fértoli (Racing Club)
Edwin Cardona,COL,"FW,MF",30.0,1.0,3.0,2.97,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Edwin Cardona (Racing Club)
Juan Cáceres,PAR,DF,22.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Juan Cáceres (Racing Club)
Catriel Cabellos,PER,"MF,FW",18.0,1.3,5.0,3.98,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Catriel Cabellos (Racing Club)
Tomás Pérez,ARG,FW,16.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Tomás Pérez (Racing Club)
Santino Vera,ARG,"MF,FW",16.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Santino Vera (Racing Club)
Román Fernández,ARG,FW,17.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Román Fernández (Racing Club)
Ignacio Galván,ARG,DF,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Ignacio Galván (Racing Club)
Ramiro Degregorio,ARG,FW,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Ramiro Degregorio (Racing Club)
Franco Armani,ARG,GK,36.0,26.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Franco Armani (River Plate)
Ignacio Fernández,ARG,"MF,FW",33.0,19.8,113.0,5.54,79.0,16.0,6.0,3.0,7.0,2.0,13.0,0.64,9.0,2.0,1.0,0.0,1.0,0.0,River Plate,Brasileiro,Ignacio Fernández (River Plate)
Milton Casco,ARG,DF,34.0,19.7,58.0,2.84,53.0,5.0,0.0,0.0,0.0,0.0,8.0,0.39,7.0,1.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Milton Casco (River Plate)
Enzo Díaz,ARG,DF,27.0,20.8,32.0,1.54,23.0,0.0,1.0,1.0,6.0,1.0,5.0,0.24,3.0,0.0,0.0,0.0,2.0,0.0,River Plate,Brasileiro,Enzo Díaz (River Plate)
Leandro González Pirez,ARG,DF,30.0,19.6,7.0,0.36,3.0,0.0,2.0,1.0,0.0,1.0,2.0,0.1,1.0,0.0,1.0,0.0,0.0,0.0,River Plate,Brasileiro,Leandro González Pirez (River Plate)
Rodrigo Aliendro,ARG,MF,31.0,18.0,48.0,2.67,40.0,0.0,0.0,5.0,3.0,0.0,6.0,0.33,4.0,0.0,0.0,1.0,1.0,0.0,River Plate,Brasileiro,Rodrigo Aliendro (River Plate)
Enzo Pérez,ARG,MF,36.0,17.0,37.0,2.18,32.0,1.0,1.0,0.0,2.0,1.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0,River Plate,Brasileiro,Enzo Pérez (River Plate)
Ezequiel Barco,ARG,"FW,MF",23.0,16.7,87.0,5.2,65.0,8.0,7.0,3.0,4.0,0.0,9.0,0.54,8.0,0.0,0.0,0.0,1.0,0.0,River Plate,Brasileiro,Ezequiel Barco (River Plate)
Lucas Beltrán,ARG,FW,21.0,15.2,75.0,4.93,49.0,0.0,10.0,6.0,6.0,4.0,4.0,0.26,3.0,0.0,0.0,0.0,0.0,1.0,River Plate,Brasileiro,Lucas Beltrán (River Plate)
Nicolás De La Cruz,URU,"MF,FW",25.0,12.2,57.0,4.69,36.0,12.0,1.0,7.0,0.0,1.0,8.0,0.66,5.0,2.0,0.0,1.0,0.0,0.0,River Plate,Brasileiro,Nicolás De La Cruz (River Plate)
Pablo Solari,ARG,"FW,MF",21.0,13.6,62.0,4.55,45.0,1.0,8.0,6.0,2.0,0.0,9.0,0.66,8.0,0.0,0.0,0.0,1.0,0.0,River Plate,Brasileiro,Pablo Solari (River Plate)
Paulo Díaz,CHI,DF,28.0,12.7,15.0,1.12,13.0,0.0,0.0,1.0,0.0,1.0,3.0,0.22,3.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Paulo Díaz (River Plate)
José Paradela,ARG,"MF,FW",24.0,11.4,40.0,3.51,25.0,7.0,3.0,2.0,3.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,José Paradela (River Plate)
Robert Rojas,PAR,DF,26.0,9.7,10.0,1.12,6.0,3.0,0.0,1.0,0.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Robert Rojas (River Plate)
Marcelo Herrera,ARG,DF,24.0,9.3,24.0,2.59,19.0,1.0,0.0,3.0,0.0,1.0,3.0,0.32,1.0,0.0,0.0,1.0,0.0,1.0,River Plate,Brasileiro,Marcelo Herrera (River Plate)
Miguel Borja,COL,FW,30.0,9.1,22.0,2.42,16.0,0.0,0.0,3.0,3.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Miguel Borja (River Plate)
Salomón Rondón,VEN,FW,33.0,8.7,20.0,2.28,14.0,0.0,1.0,0.0,4.0,1.0,4.0,0.46,1.0,0.0,1.0,0.0,2.0,0.0,River Plate,Brasileiro,Salomón Rondón (River Plate)
Agustín Palavecino,ARG,"MF,FW",26.0,8.7,43.0,5.35,28.0,4.0,1.0,2.0,3.0,5.0,4.0,0.5,3.0,0.0,0.0,1.0,0.0,0.0,River Plate,Brasileiro,Agustín Palavecino (River Plate)
Emanuel Mammana,ARG,DF,26.0,6.0,1.0,0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Emanuel Mammana (River Plate)
Jonatan Maidana,ARG,DF,37.0,5.1,2.0,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Jonatan Maidana (River Plate)
Elías Gómez,ARG,"DF,FW",28.0,4.8,4.0,0.98,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Elías Gómez (River Plate)
Matías Kranevitter,ARG,MF,29.0,4.1,4.0,0.97,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Matías Kranevitter (River Plate)
Santiago Simón,ARG,"MF,FW",20.0,3.1,9.0,2.92,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Santiago Simón (River Plate)
Ezequiel Centurión,ARG,GK,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Ezequiel Centurión (River Plate)
Matías Suárez,ARG,"FW,MF",34.0,2.0,6.0,2.95,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.98,2.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Matías Suárez (River Plate)
Franco Alfonso,ARG,"FW,MF",20.0,0.9,6.0,7.01,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Franco Alfonso (River Plate)
Claudio Echeverri,ARG,"MF,DF",17.0,0.8,5.0,5.92,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.18,1.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Claudio Echeverri (River Plate)
Bruno Zuculini,ARG,MF,29.0,0.2,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Bruno Zuculini (River Plate)
Héctor David Martínez,PAR,DF,25.0,0.1,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Héctor David Martínez (River Plate)
Facundo Mallo,URU,DF,28.0,26.0,16.0,0.62,12.0,0.0,0.0,3.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Facundo Mallo (Rosario Cent)
Alan Rodríguez,PAR,DF,22.0,25.0,66.0,2.64,53.0,5.0,1.0,3.0,0.0,4.0,9.0,0.36,5.0,2.0,0.0,1.0,0.0,1.0,Rosario Cent,Brasileiro,Alan Rodríguez (Rosario Cent)
Víctor Malcorra,ARG,"MF,FW",35.0,23.0,122.0,5.3,69.0,29.0,9.0,10.0,5.0,0.0,17.0,0.74,9.0,5.0,1.0,2.0,0.0,0.0,Rosario Cent,Brasileiro,Víctor Malcorra (Rosario Cent)
Damián Martínez,ARG,DF,33.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Damián Martínez (Rosario Cent)
Carlos Quintana,ARG,DF,34.0,22.3,13.0,0.58,11.0,0.0,0.0,1.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Carlos Quintana (Rosario Cent)
Jorge Broun,ARG,GK,36.0,23.0,7.0,0.3,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Jorge Broun (Rosario Cent)
Kevin Ortíz,ARG,MF,22.0,21.1,24.0,1.14,15.0,0.0,0.0,2.0,1.0,6.0,2.0,0.09,1.0,0.0,0.0,0.0,0.0,1.0,Rosario Cent,Brasileiro,Kevin Ortíz (Rosario Cent)
Jaminton Campaz,COL,"FW,MF",22.0,20.3,76.0,3.75,55.0,2.0,11.0,2.0,6.0,0.0,11.0,0.54,8.0,1.0,2.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Jaminton Campaz (Rosario Cent)
Alejo Véliz,ARG,FW,19.0,19.8,40.0,2.02,20.0,1.0,0.0,4.0,14.0,1.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,Rosario Cent,Brasileiro,Alejo Véliz (Rosario Cent)
Francis Mac Allister,ARG,MF,27.0,13.7,44.0,3.2,32.0,10.0,0.0,1.0,0.0,1.0,6.0,0.44,5.0,1.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Francis Mac Allister (Rosario Cent)
Laurtaro Giaccone,ARG,MF,21.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Laurtaro Giaccone (Rosario Cent)
Juan Cruz Komar,ARG,DF,26.0,11.8,3.0,0.25,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Juan Cruz Komar (Rosario Cent)
Walter Montoya,ARG,MF,29.0,10.3,28.0,2.72,18.0,7.0,0.0,0.0,2.0,1.0,3.0,0.29,2.0,0.0,0.0,0.0,1.0,0.0,Rosario Cent,Brasileiro,Walter Montoya (Rosario Cent)
Gino Infantino,ARG,"MF,FW",19.0,9.0,20.0,2.22,13.0,1.0,1.0,1.0,3.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Gino Infantino (Rosario Cent)
Jhonatan Candia,URU,FW,27.0,6.2,16.0,2.58,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Jhonatan Candia (Rosario Cent)
Agustín Toledo,ARG,MF,22.0,5.4,6.0,1.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Agustín Toledo (Rosario Cent)
Gaspar Servio,ARG,GK,30.0,4.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Gaspar Servio (Rosario Cent)
Fabricio Oviedo,ARG,FW,18.0,2.1,1.0,0.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Fabricio Oviedo (Rosario Cent)
Ismael Cortéz,ARG,MF,21.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Ismael Cortéz (Rosario Cent)
Lucas Rodríguez,ARG,DF,29.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Lucas Rodríguez (Rosario Cent)
Luciano Ferreyra,ARG,"MF,FW",20.0,1.6,6.0,3.7,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Luciano Ferreyra (Rosario Cent)
Tomás O'Connor,ARG,"MF,FW",18.0,1.5,6.0,3.94,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Tomás O'Connor (Rosario Cent)
Facundo Aguero,ARG,DF,28.0,1.4,1.0,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Facundo Aguero (Rosario Cent)
Octavio Bianchi,ARG,"FW,MF",27.0,3.8,14.0,3.63,10.0,0.0,2.0,0.0,2.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Octavio Bianchi (Rosario Cent)
Luca Martínez,MEX,FW,22.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Luca Martínez (Rosario Cent)
Francesco Lo Celso,ARG,"MF,FW",22.0,1.5,5.0,3.36,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Francesco Lo Celso (Rosario Cent)
Kevin Silva,ARG,DF,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Kevin Silva (Rosario Cent)
Malcom Braida,ARG,"DF,MF",25.0,24.4,83.0,3.4,65.0,3.0,8.0,2.0,3.0,2.0,6.0,0.25,4.0,0.0,0.0,1.0,1.0,0.0,San Lorenzo,Brasileiro,Malcom Braida (San Lorenzo)
Rafa Pérez,COL,DF,33.0,23.6,6.0,0.25,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Rafa Pérez (San Lorenzo)
Jalil Elías,ARG,MF,26.0,23.2,45.0,1.94,39.0,5.0,1.0,0.0,0.0,0.0,4.0,0.17,3.0,1.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Jalil Elías (San Lorenzo)
Gastón Hernández,ARG,DF,25.0,22.6,18.0,0.8,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Gastón Hernández (San Lorenzo)
Augusto Batalla,ARG,GK,26.0,22.0,5.0,0.23,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Augusto Batalla (San Lorenzo)
Adam Bareiro,PAR,FW,26.0,19.5,41.0,2.1,22.0,1.0,4.0,6.0,8.0,0.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,San Lorenzo,Brasileiro,Adam Bareiro (San Lorenzo)
Nahuel Barrios,ARG,"MF,FW",24.0,18.8,92.0,4.89,53.0,23.0,6.0,2.0,7.0,1.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Nahuel Barrios (San Lorenzo)
Federico Gattoni,ARG,DF,23.0,19.0,9.0,0.47,7.0,0.0,0.0,1.0,1.0,0.0,3.0,0.16,2.0,0.0,0.0,0.0,1.0,0.0,San Lorenzo,Brasileiro,Federico Gattoni (San Lorenzo)
Carlos Sánchez,COL,"MF,DF",36.0,16.6,8.0,0.48,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Carlos Sánchez (San Lorenzo)
Andrés Vombergar,SVN,"FW,MF",28.0,15.2,25.0,1.64,16.0,0.0,1.0,2.0,6.0,0.0,3.0,0.2,1.0,0.0,0.0,0.0,2.0,0.0,San Lorenzo,Brasileiro,Andrés Vombergar (San Lorenzo)
Agustín Giay,ARG,"DF,MF",19.0,10.8,16.0,1.48,13.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Agustín Giay (San Lorenzo)
Gonzalo Luján,ARG,"DF,MF",21.0,13.8,14.0,1.01,9.0,4.0,0.0,0.0,1.0,0.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Gonzalo Luján (San Lorenzo)
Ivan Leguizamon,PAR,"MF,FW",20.0,15.2,50.0,3.29,27.0,1.0,10.0,8.0,4.0,0.0,6.0,0.39,2.0,0.0,3.0,1.0,0.0,0.0,San Lorenzo,Brasileiro,Ivan Leguizamon (San Lorenzo)
Ezequiel Cerutti,ARG,"FW,MF",31.0,6.9,21.0,3.02,14.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Ezequiel Cerutti (San Lorenzo)
Agustín Martegani,ARG,MF,22.0,8.4,43.0,5.11,19.0,16.0,2.0,1.0,4.0,1.0,7.0,0.83,5.0,1.0,0.0,0.0,1.0,0.0,San Lorenzo,Brasileiro,Agustín Martegani (San Lorenzo)
Gastón Campi,ARG,"DF,MF",31.0,7.5,5.0,0.67,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Gastón Campi (San Lorenzo)
Facundo Altamirano,ARG,GK,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Facundo Altamirano (San Lorenzo)
Francisco Perruzzi,ARG,MF,21.0,4.9,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Francisco Perruzzi (San Lorenzo)
Gonzalo Maroni,ARG,"MF,FW",23.0,4.4,21.0,4.78,9.0,5.0,5.0,1.0,1.0,0.0,3.0,0.68,1.0,0.0,2.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Gonzalo Maroni (San Lorenzo)
Nicolás Blandi,ARG,FW,33.0,3.0,3.0,0.99,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Nicolás Blandi (San Lorenzo)
Elian Irala,ARG,"MF,DF",18.0,3.1,7.0,2.28,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Elian Irala (San Lorenzo)
Diego Calcaterra,ARG,DF,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Diego Calcaterra (San Lorenzo)
Diego Perea,COL,"MF,FW",20.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Diego Perea (San Lorenzo)
Ezequiel Herrera,ARG,DF,20.0,1.5,1.0,0.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Ezequiel Herrera (San Lorenzo)
Tomás Silva,ARG,DF,19.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Tomás Silva (San Lorenzo)
