Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Team,Championship,Player_Team
Ezequiel Herrera,ARG,DF,20.0,1.5,1,0,0,2,3,0,2,1,1,0.0,0.0,0,7.0,1.0,0.0,100.0,San Lorenzo,Brasileiro,Ezequiel Herrera (San Lorenzo)
Tomás Silva,ARG,DF,19.0,0.9,0,0,0,1,2,0,1,3,0,0.0,0.0,0,5.0,0.0,1.0,0.0,San Lorenzo,Brasileiro,Tomás Silva (San Lorenzo)
Siro Rosane,ARG,MF,22.0,0.6,0,1,0,3,0,0,0,0,1,0.0,0.0,0,4.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Siro Rosane (San Lorenzo)
Mariano Peralta,ARG,FW,24.0,0.2,0,0,0,0,0,0,0,1,1,0.0,0.0,0,1.0,0.0,1.0,0.0,San Lorenzo,Brasileiro,Mariano Peralta (San Lorenzo)
Manuel Insaurralde,ARG,"MF,DF",24.0,0.2,1,0,0,1,1,0,0,0,2,0.0,0.0,0,1.0,1.0,0.0,100.0,San Lorenzo,Brasileiro,Manuel Insaurralde (San Lorenzo)
Matías Hernández,ARG,FW,17.0,0.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Matías Hernández (San Lorenzo)
Juan Manuel Insaurralde,ARG,DF,38.0,23.8,5,1,1,10,6,1,1,11,16,1.0,1.0,0,120.0,60.0,26.0,69.8,Sarmiento,Brasileiro,Juan Manuel Insaurralde (Sarmiento)
Emiliano Méndez,ARG,MF,33.0,21.1,10,1,1,53,26,2,2,26,42,0.0,0.0,0,157.0,84.0,38.0,68.9,Sarmiento,Brasileiro,Emiliano Méndez (Sarmiento)
Gonzalo Bettini,ARG,"DF,MF",30.0,20.7,4,0,0,13,5,2,104,29,33,0.0,0.0,0,111.0,29.0,22.0,56.9,Sarmiento,Brasileiro,Gonzalo Bettini (Sarmiento)
Sebastián Meza,ARG,GK,22.0,21.0,3,0,0,0,4,0,0,0,0,0.0,0.0,0,19.0,8.0,0.0,100.0,Sarmiento,Brasileiro,Sebastián Meza (Sarmiento)
Luciano Gondou,ARG,"FW,MF",21.0,18.4,1,0,0,22,31,7,19,3,7,1.0,0.0,0,78.0,58.0,71.0,45.0,Sarmiento,Brasileiro,Luciano Gondou (Sarmiento)
Manuel García,ARG,"DF,MF",23.0,18.3,6,1,1,31,11,0,7,23,28,0.0,1.0,0,137.0,21.0,21.0,50.0,Sarmiento,Brasileiro,Manuel García (Sarmiento)
Fernando Martínez,PAR,MF,28.0,16.3,5,0,0,31,15,0,3,25,27,1.0,0.0,0,116.0,30.0,17.0,63.8,Sarmiento,Brasileiro,Fernando Martínez (Sarmiento)
Javier Toledo,ARG,FW,36.0,17.7,7,0,0,36,32,20,9,1,6,1.0,0.0,0,29.0,130.0,128.0,50.4,Sarmiento,Brasileiro,Javier Toledo (Sarmiento)
Gabriel Díaz,ARG,"DF,MF",22.0,16.2,1,0,0,14,6,2,70,32,25,0.0,0.0,0,109.0,12.0,16.0,42.9,Sarmiento,Brasileiro,Gabriel Díaz (Sarmiento)
Lisandro López,ARG,"FW,MF",39.0,13.9,7,0,0,19,23,5,26,3,8,0.0,0.0,0,71.0,19.0,32.0,37.3,Sarmiento,Brasileiro,Lisandro López (Sarmiento)
Franco Sbuttoni,ARG,DF,33.0,13.8,1,0,0,14,5,0,0,17,9,0.0,1.0,0,68.0,45.0,25.0,64.3,Sarmiento,Brasileiro,Franco Sbuttoni (Sarmiento)
Alejandro Donatti,ARG,DF,36.0,12.0,1,0,0,7,2,1,0,10,0,0.0,0.0,0,36.0,32.0,12.0,72.7,Sarmiento,Brasileiro,Alejandro Donatti (Sarmiento)
Jean Pierre Rosso,URU,"DF,MF",25.0,11.2,1,0,0,14,3,2,33,18,21,0.0,0.0,0,65.0,27.0,30.0,47.4,Sarmiento,Brasileiro,Jean Pierre Rosso (Sarmiento)
Sergio Quiroga,ARG,MF,28.0,12.6,2,0,0,12,26,1,72,5,20,0.0,0.0,0,72.0,7.0,18.0,28.0,Sarmiento,Brasileiro,Sergio Quiroga (Sarmiento)
Lucas Melano,ARG,"FW,MF",29.0,12.1,2,0,0,15,15,6,42,4,15,0.0,0.0,0,50.0,13.0,37.0,26.0,Sarmiento,Brasileiro,Lucas Melano (Sarmiento)
Manuel Mónaco,,MF,,11.3,3,0,0,18,21,2,39,3,11,0.0,0.0,0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Manuel Mónaco (Sarmiento)
Juan Hernández,URU,DF,25.0,9.1,2,0,0,11,7,0,3,10,10,0.0,0.0,0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Juan Hernández (Sarmiento)
Franco Quinteros,ARG,"DF,MF",24.0,6.2,3,0,0,11,5,0,30,8,16,0.0,1.0,0,39.0,10.0,9.0,52.6,Sarmiento,Brasileiro,Franco Quinteros (Sarmiento)
José Devecchi,ARG,GK,27.0,6.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,2.0,2.0,0.0,100.0,Sarmiento,Brasileiro,José Devecchi (Sarmiento)
Juan Cruz Kaprof,ARG,"FW,MF",27.0,3.7,2,0,0,8,1,4,4,3,9,0.0,0.0,0,22.0,3.0,18.0,14.3,Sarmiento,Brasileiro,Juan Cruz Kaprof (Sarmiento)
Jonatan Gallardo,ARG,"MF,DF",25.0,2.3,0,0,0,3,4,0,5,2,6,0.0,0.0,0,18.0,2.0,5.0,28.6,Sarmiento,Brasileiro,Jonatan Gallardo (Sarmiento)
Guido Mainero,ARG,"MF,FW",27.0,2.2,0,1,0,4,6,1,22,3,4,0.0,0.0,0,26.0,4.0,5.0,44.4,Sarmiento,Brasileiro,Guido Mainero (Sarmiento)
Harrinson Mancilla,COL,MF,31.0,2.1,2,1,0,10,1,0,0,1,3,0.0,0.0,0,18.0,2.0,2.0,50.0,Sarmiento,Brasileiro,Harrinson Mancilla (Sarmiento)
José Mauri,ITA,MF,26.0,1.1,0,0,0,0,1,0,0,1,5,0.0,0.0,0,10.0,1.0,1.0,50.0,Sarmiento,Brasileiro,José Mauri (Sarmiento)
Yair Ezequiel Arismendi,ARG,MF,24.0,1.3,0,0,0,1,0,0,7,1,2,0.0,0.0,0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Yair Ezequiel Arismendi (Sarmiento)
Ayrton Cougo,URU,"MF,DF",26.0,0.8,2,0,0,6,0,0,0,1,1,0.0,0.0,0,4.0,5.0,3.0,62.5,Sarmiento,Brasileiro,Ayrton Cougo (Sarmiento)
Lautaro Cerato,ARG,FW,22.0,0.4,0,0,0,1,0,0,2,1,0,0.0,0.0,0,1.0,4.0,4.0,50.0,Sarmiento,Brasileiro,Lautaro Cerato (Sarmiento)
Joaquín Gho,ARG,MF,19.0,0.3,0,0,0,1,0,0,3,0,0,0.0,0.0,0,6.0,0.0,2.0,0.0,Sarmiento,Brasileiro,Joaquín Gho (Sarmiento)
Nicolás Femia,ARG,"MF,FW",26.0,0.2,0,0,0,0,2,0,2,0,1,0.0,0.0,0,2.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Nicolás Femia (Sarmiento)
Santiago Morales,,DF,,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Santiago Morales (Sarmiento)
Pablo Gerzel,ARG,MF,23.0,0.1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,Sarmiento,Brasileiro,Pablo Gerzel (Sarmiento)
Yamil Garnier,ARG,MF,40.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Yamil Garnier (Sarmiento)
Guido Herrera,ARG,GK,30.0,27.0,2,0,0,0,9,0,0,1,1,0.0,0.0,0,18.0,8.0,1.0,88.9,Talleres,Brasileiro,Guido Herrera (Talleres)
Gastón Benavídez,ARG,DF,27.0,26.0,4,0,0,23,29,1,37,26,45,0.0,1.0,0,149.0,21.0,21.0,50.0,Talleres,Brasileiro,Gastón Benavídez (Talleres)
Matías Catalán,CHI,DF,30.0,25.2,3,0,0,15,5,1,12,27,17,0.0,0.0,0,162.0,82.0,53.0,60.7,Talleres,Brasileiro,Matías Catalán (Talleres)
Rodrigo Villagra,ARG,MF,21.0,24.8,5,0,0,35,23,0,3,26,32,0.0,0.0,0,208.0,21.0,26.0,44.7,Talleres,Brasileiro,Rodrigo Villagra (Talleres)
Rodrigo Garro,ARG,MF,25.0,23.1,3,0,0,24,80,1,127,15,17,0.0,1.0,0,147.0,15.0,25.0,37.5,Talleres,Brasileiro,Rodrigo Garro (Talleres)
Michael Santos,URU,FW,29.0,20.4,3,0,0,23,18,27,12,3,2,0.0,0.0,0,30.0,21.0,48.0,30.4,Talleres,Brasileiro,Michael Santos (Talleres)
Ramón Sosa,PAR,FW,23.0,16.7,2,0,0,20,25,3,39,5,6,2.0,0.0,0,92.0,27.0,32.0,45.8,Talleres,Brasileiro,Ramón Sosa (Talleres)
Juan Portillo,ARG,DF,22.0,15.8,5,1,0,23,10,0,9,16,25,0.0,0.0,0,93.0,25.0,22.0,53.2,Talleres,Brasileiro,Juan Portillo (Talleres)
Diego Valoyes,COL,FW,26.0,17.9,3,0,0,32,27,2,31,10,24,0.0,0.0,0,91.0,36.0,26.0,58.1,Talleres,Brasileiro,Diego Valoyes (Talleres)
Juan Rodríguez,ARG,DF,28.0,15.6,6,0,0,10,7,2,0,21,21,0.0,1.0,0,121.0,38.0,27.0,58.5,Talleres,Brasileiro,Juan Rodríguez (Talleres)
Diego Ortegoza,ARG,MF,25.0,8.8,5,0,0,27,7,0,13,6,16,0.0,0.0,0,54.0,7.0,15.0,31.8,Talleres,Brasileiro,Diego Ortegoza (Talleres)
Francisco Pizzini,ARG,FW,29.0,12.9,2,0,0,14,22,2,11,12,21,0.0,0.0,1,75.0,11.0,24.0,31.4,Talleres,Brasileiro,Francisco Pizzini (Talleres)
Alan Franco,ECU,MF,24.0,11.5,2,0,0,25,9,1,5,8,9,0.0,0.0,0,59.0,24.0,15.0,61.5,Talleres,Brasileiro,Alan Franco (Talleres)
Lucas Suárez,ARG,DF,27.0,11.0,3,1,1,14,11,0,3,17,17,0.0,0.0,0,64.0,40.0,29.0,58.0,Talleres,Brasileiro,Lucas Suárez (Talleres)
Nicolás Pasquini,ARG,DF,32.0,6.7,2,0,0,4,1,0,9,6,8,0.0,0.0,0,36.0,6.0,11.0,35.3,Talleres,Brasileiro,Nicolás Pasquini (Talleres)
Valentín Depietri,ARG,"FW,MF",22.0,5.8,2,0,0,10,7,1,19,2,4,0.0,0.0,0,32.0,9.0,13.0,40.9,Talleres,Brasileiro,Valentín Depietri (Talleres)
Nahuel Bustos,ARG,"FW,MF",24.0,8.1,3,0,0,14,12,2,4,0,2,0.0,0.0,0,16.0,8.0,12.0,40.0,Talleres,Brasileiro,Nahuel Bustos (Talleres)
Christian Oliva,URU,MF,26.0,4.9,1,0,0,9,4,0,9,8,6,0.0,0.0,0,37.0,4.0,5.0,44.4,Talleres,Brasileiro,Christian Oliva (Talleres)
Tiago Palacios,ARG,DF,19.0,1.9,1,0,0,2,0,0,0,2,1,0.0,0.0,0,9.0,2.0,4.0,33.3,Talleres,Brasileiro,Tiago Palacios (Talleres)
Julio Buffarini,ARG,DF,34.0,1.7,0,0,0,1,1,0,1,6,1,0.0,0.0,0,5.0,5.0,2.0,71.4,Talleres,Brasileiro,Julio Buffarini (Talleres)
Maximiliano Álvez,ARG,FW,19.0,2.0,0,0,0,1,2,1,11,0,1,0.0,0.0,0,6.0,4.0,6.0,40.0,Talleres,Brasileiro,Maximiliano Álvez (Talleres)
Tomás Olmos,ARG,DF,18.0,1.0,0,0,0,0,0,0,2,2,1,0.0,0.0,0,6.0,1.0,3.0,25.0,Talleres,Brasileiro,Tomás Olmos (Talleres)
Ángelo Martino,ARG,DF,24.0,0.7,1,1,0,1,5,1,3,3,1,0.0,0.0,1,3.0,2.0,0.0,100.0,Talleres,Brasileiro,Ángelo Martino (Talleres)
José Romero,ARG,"FW,MF",19.0,1.9,0,0,0,2,3,0,2,0,0,0.0,0.0,0,8.0,2.0,8.0,20.0,Talleres,Brasileiro,José Romero (Talleres)
Diego Barrera,ARG,FW,18.0,1.4,1,0,0,3,2,0,6,1,4,1.0,0.0,0,6.0,1.0,3.0,25.0,Talleres,Brasileiro,Diego Barrera (Talleres)
Luis Sequeira,ARG,"MF,DF",20.0,1.2,0,0,0,4,0,0,11,2,3,0.0,0.0,0,6.0,2.0,3.0,40.0,Talleres,Brasileiro,Luis Sequeira (Talleres)
Fabio Álvarez,ARG,"MF,FW",30.0,0.7,0,0,0,1,2,0,0,1,2,0.0,0.0,0,3.0,3.0,3.0,50.0,Talleres,Brasileiro,Fabio Álvarez (Talleres)
Vicente Fernández,CHI,"MF,FW",23.0,0.5,0,0,0,1,0,0,2,1,1,0.0,0.0,0,5.0,0.0,0.0,0.0,Talleres,Brasileiro,Vicente Fernández (Talleres)
David Zalazar,ARG,MF,20.0,0.2,0,0,0,0,0,0,5,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Talleres,Brasileiro,David Zalazar (Talleres)
Federico Girotti,ARG,DF,23.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,2.0,0.0,100.0,Talleres,Brasileiro,Federico Girotti (Talleres)
Matias Gomez,ARG,"MF,FW",17.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,Talleres,Brasileiro,Matias Gomez (Talleres)
Gonzalo Marinelli,ARG,GK,33.0,25.0,1,0,0,0,2,0,2,2,0,0.0,0.0,0,31.0,10.0,1.0,90.9,Tigre,Brasileiro,Gonzalo Marinelli (Tigre)
Brian Luciatti,ARG,DF,29.0,22.7,6,2,1,22,9,1,6,34,32,0.0,0.0,0,118.0,81.0,34.0,70.4,Tigre,Brasileiro,Brian Luciatti (Tigre)
Mateo Retegui,ITA,FW,23.0,19.9,5,0,0,33,23,5,21,2,13,0.0,0.0,0,49.0,54.0,73.0,42.5,Tigre,Brasileiro,Mateo Retegui (Tigre)
Facundo Colidio,ARG,"MF,FW",23.0,18.5,1,0,0,14,44,3,25,1,7,0.0,0.0,0,78.0,24.0,22.0,52.2,Tigre,Brasileiro,Facundo Colidio (Tigre)
Alexis Castro,ARG,"MF,FW",28.0,16.6,0,0,0,22,13,1,95,17,25,0.0,0.0,0,122.0,16.0,13.0,55.2,Tigre,Brasileiro,Alexis Castro (Tigre)
Lucas Menossi,ARG,"MF,FW",30.0,16.9,4,0,0,15,23,2,58,17,18,0.0,0.0,0,127.0,10.0,13.0,43.5,Tigre,Brasileiro,Lucas Menossi (Tigre)
Blas Armoa,PAR,"FW,MF",22.0,15.9,2,0,0,11,14,11,50,11,8,0.0,0.0,0,50.0,17.0,39.0,30.4,Tigre,Brasileiro,Blas Armoa (Tigre)
Sebastián Prieto,ARG,DF,29.0,16.2,1,0,0,12,10,0,53,12,26,0.0,0.0,0,103.0,11.0,14.0,44.0,Tigre,Brasileiro,Sebastián Prieto (Tigre)
Lucas Blondel,ARG,DF,26.0,13.9,3,0,0,13,5,0,44,29,24,0.0,0.0,0,91.0,17.0,13.0,56.7,Tigre,Brasileiro,Lucas Blondel (Tigre)
Emanuel Aguilera,ARG,DF,33.0,14.0,2,0,0,7,4,0,3,24,6,0.0,1.0,0,91.0,40.0,17.0,70.2,Tigre,Brasileiro,Emanuel Aguilera (Tigre)
Aaron Nicolás Molinas,ARG,"MF,FW",22.0,13.1,4,0,0,10,13,1,65,10,14,0.0,0.0,0,89.0,13.0,15.0,46.4,Tigre,Brasileiro,Aaron Nicolás Molinas (Tigre)
Sebastián Prediger,ARG,MF,36.0,12.4,0,0,0,11,12,0,3,21,36,0.0,0.0,0,120.0,25.0,14.0,64.1,Tigre,Brasileiro,Sebastián Prediger (Tigre)
Agustín Cardozo,ARG,MF,25.0,15.0,2,0,0,14,21,0,1,21,15,0.0,0.0,0,152.0,36.0,14.0,72.0,Tigre,Brasileiro,Agustín Cardozo (Tigre)
Víctor Cabrera,ARG,DF,29.0,11.7,2,0,0,9,5,0,3,23,19,0.0,0.0,0,93.0,21.0,26.0,44.7,Tigre,Brasileiro,Víctor Cabrera (Tigre)
Cristian Zabala,ARG,MF,24.0,11.7,3,0,0,16,18,1,19,16,14,0.0,0.0,0,84.0,23.0,19.0,54.8,Tigre,Brasileiro,Cristian Zabala (Tigre)
Lautaro Montoya,ARG,DF,28.0,8.5,3,1,1,15,4,0,39,13,3,0.0,0.0,0,81.0,7.0,6.0,53.8,Tigre,Brasileiro,Lautaro Montoya (Tigre)
Martín Ortega,ARG,"DF,MF",23.0,8.3,2,0,0,7,5,1,38,5,12,0.0,0.0,0,51.0,9.0,8.0,52.9,Tigre,Brasileiro,Martín Ortega (Tigre)
Brian Alexis Leizza,ARG,DF,22.0,8.8,3,0,0,5,7,0,1,15,9,0.0,0.0,0,63.0,20.0,17.0,54.1,Tigre,Brasileiro,Brian Alexis Leizza (Tigre)
Tomás Badaloni,ARG,FW,22.0,7.5,1,0,0,8,7,5,2,3,0,1.0,0.0,0,22.0,15.0,36.0,29.4,Tigre,Brasileiro,Tomás Badaloni (Tigre)
Martin Garay,ARG,"DF,MF",23.0,7.6,1,0,0,15,4,1,31,5,5,0.0,0.0,0,62.0,4.0,9.0,30.8,Tigre,Brasileiro,Martin Garay (Tigre)
Gonzalo Flores,ARG,"FW,MF",20.0,4.4,0,0,0,4,6,1,8,2,5,0.0,0.0,0,21.0,5.0,24.0,17.2,Tigre,Brasileiro,Gonzalo Flores (Tigre)
Santiago Rojas,PAR,GK,26.0,2.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Tigre,Brasileiro,Santiago Rojas (Tigre)
Ezequiel Forclaz,ARG,"MF,FW",19.0,2.0,2,0,0,10,4,0,10,3,5,0.0,0.0,0,20.0,2.0,8.0,20.0,Tigre,Brasileiro,Ezequiel Forclaz (Tigre)
Agustín Obando,ARG,"MF,FW",22.0,2.4,2,0,0,2,2,1,19,0,1,0.0,0.0,0,11.0,9.0,8.0,52.9,Tigre,Brasileiro,Agustín Obando (Tigre)
Sebastián Medina,ARG,MF,22.0,1.3,0,0,0,1,0,0,9,0,0,0.0,0.0,0,12.0,1.0,0.0,100.0,Tigre,Brasileiro,Sebastián Medina (Tigre)
Mateo Caceres,ARG,FW,20.0,0.1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,Tigre,Brasileiro,Mateo Caceres (Tigre)
Ijiel Protti,ARG,MF,28.0,0.0,1,0,0,1,1,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0,0.0,Tigre,Brasileiro,Ijiel Protti (Tigre)
Tomás Marchiori,ARG,GK,27.0,27.0,1,0,0,0,4,0,0,0,1,0.0,0.0,0,15.0,4.0,1.0,80.0,Tucumán,Brasileiro,Tomás Marchiori (Tucumán)
Matías Orihuela,ARG,DF,30.0,24.7,3,0,0,20,25,0,56,30,40,0.0,0.0,0,137.0,26.0,22.0,54.2,Tucumán,Brasileiro,Matías Orihuela (Tucumán)
Joaquín Pereyra,ARG,MF,24.0,24.7,7,1,1,34,59,1,117,22,37,0.0,0.0,1,226.0,17.0,31.0,35.4,Tucumán,Brasileiro,Joaquín Pereyra (Tucumán)
Mateo Coronel,ARG,FW,24.0,21.5,3,0,0,29,23,14,34,3,9,2.0,0.0,0,74.0,13.0,25.0,34.2,Tucumán,Brasileiro,Mateo Coronel (Tucumán)
Bruno Bianchi,ARG,DF,33.0,24.0,5,1,0,20,5,3,0,32,26,0.0,1.0,0,143.0,33.0,26.0,55.9,Tucumán,Brasileiro,Bruno Bianchi (Tucumán)
Guillermo Acosta,ARG,MF,34.0,20.8,6,1,0,25,23,0,11,26,29,0.0,1.0,0,166.0,28.0,24.0,53.8,Tucumán,Brasileiro,Guillermo Acosta (Tucumán)
Nicolás Romero,ARG,DF,19.0,21.1,8,0,0,15,7,2,0,26,16,0.0,0.0,0,118.0,46.0,39.0,54.1,Tucumán,Brasileiro,Nicolás Romero (Tucumán)
Marcelo Estigarribia,ARG,FW,27.0,19.3,4,0,0,41,18,13,9,3,10,0.0,0.0,0,36.0,116.0,106.0,52.3,Tucumán,Brasileiro,Marcelo Estigarribia (Tucumán)
Renzo Tesuri,ARG,"DF,MF",26.0,19.6,4,0,0,12,33,0,32,14,40,0.0,0.0,0,140.0,10.0,24.0,29.4,Tucumán,Brasileiro,Renzo Tesuri (Tucumán)
Adrián Guillermo Sánchez,ARG,MF,23.0,16.3,4,0,0,19,14,0,45,13,25,0.0,0.0,0,120.0,23.0,20.0,53.5,Tucumán,Brasileiro,Adrián Guillermo Sánchez (Tucumán)
Bautista Kociubinski,ARG,MF,21.0,14.1,3,0,0,19,8,0,21,28,21,0.0,0.0,0,120.0,25.0,22.0,53.2,Tucumán,Brasileiro,Bautista Kociubinski (Tucumán)
Marcelo Ortiz,ARG,DF,29.0,11.9,4,0,0,16,6,0,6,16,11,0.0,0.0,0,56.0,21.0,17.0,55.3,Tucumán,Brasileiro,Marcelo Ortiz (Tucumán)
Ramiro Ruiz,ARG,"FW,MF",22.0,11.5,3,0,0,11,7,6,21,4,9,0.0,1.0,0,37.0,23.0,32.0,41.8,Tucumán,Brasileiro,Ramiro Ruiz (Tucumán)
Hernán De La Fuente,ARG,DF,26.0,6.4,2,0,0,8,8,0,11,3,17,0.0,0.0,0,36.0,10.0,4.0,71.4,Tucumán,Brasileiro,Hernán De La Fuente (Tucumán)
Francisco Di Franco,ARG,"MF,DF",28.0,5.5,4,0,0,21,5,1,2,2,5,0.0,0.0,0,35.0,6.0,13.0,31.6,Tucumán,Brasileiro,Francisco Di Franco (Tucumán)
Yonathan Cabral,ARG,DF,30.0,5.4,1,0,0,5,0,0,0,9,3,0.0,1.0,0,23.0,19.0,7.0,73.1,Tucumán,Brasileiro,Yonathan Cabral (Tucumán)
Francisco Flores,ARG,DF,21.0,3.0,1,0,0,2,0,0,0,2,4,0.0,0.0,0,14.0,4.0,2.0,66.7,Tucumán,Brasileiro,Francisco Flores (Tucumán)
Marcelo González,PAR,MF,26.0,2.7,1,0,0,6,5,0,11,1,5,0.0,0.0,0,16.0,4.0,4.0,50.0,Tucumán,Brasileiro,Marcelo González (Tucumán)
Moisés Brandán,ARG,DF,22.0,2.3,1,0,0,1,1,0,4,3,4,0.0,0.0,0,16.0,4.0,3.0,57.1,Tucumán,Brasileiro,Moisés Brandán (Tucumán)
Cristian Menéndez,ARG,FW,34.0,4.2,1,0,0,5,10,1,4,2,2,0.0,0.0,0,13.0,27.0,27.0,50.0,Tucumán,Brasileiro,Cristian Menéndez (Tucumán)
Ignacio Maestro Puch,ARG,"FW,MF",19.0,4.0,0,1,0,19,5,2,1,0,1,0.0,0.0,0,17.0,2.0,17.0,10.5,Tucumán,Brasileiro,Ignacio Maestro Puch (Tucumán)
Braian Guille,ARG,"MF,FW",25.0,3.8,3,0,0,12,9,2,30,0,4,1.0,0.0,0,23.0,1.0,1.0,50.0,Tucumán,Brasileiro,Braian Guille (Tucumán)
Wilson Ibarrola,PAR,DF,26.0,1.8,0,0,0,1,0,0,9,0,4,0.0,0.0,0,7.0,1.0,4.0,20.0,Tucumán,Brasileiro,Wilson Ibarrola (Tucumán)
Lucas Naranjo,ARG,MF,21.0,0.1,0,0,0,1,0,0,0,0,2,0.0,0.0,0,1.0,0.0,0.0,0.0,Tucumán,Brasileiro,Lucas Naranjo (Tucumán)
Maximiliano Alanís,ARG,DF,19.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Maximiliano Alanís (Tucumán)
Kevin Isa,ARG,MF,21.0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,Tucumán,Brasileiro,Kevin Isa (Tucumán)
Francisco Ortega,ARG,DF,23.0,24.8,3,1,1,23,41,1,68,26,38,0.0,0.0,0,214.0,43.0,31.0,58.1,Vélez Sarsfield,Brasileiro,Francisco Ortega (Vélez Sarsfield)
Lautaro Gianetti,ARG,DF,29.0,19.0,5,0,0,13,5,1,0,45,22,0.0,0.0,0,129.0,73.0,23.0,76.0,Vélez Sarsfield,Brasileiro,Lautaro Gianetti (Vélez Sarsfield)
Leonardo Burián,URU,GK,39.0,18.5,1,0,0,0,1,0,0,1,0,0.0,0.0,0,13.0,7.0,1.0,87.5,Vélez Sarsfield,Brasileiro,Leonardo Burián (Vélez Sarsfield)
Jose Florentín,PAR,MF,26.0,16.6,8,1,1,33,17,4,9,33,24,0.0,0.0,0,114.0,36.0,31.0,53.7,Vélez Sarsfield,Brasileiro,Jose Florentín (Vélez Sarsfield)
Tomás Guidara,ARG,DF,26.0,16.1,3,0,0,25,28,3,35,21,31,0.0,0.0,0,130.0,20.0,24.0,45.5,Vélez Sarsfield,Brasileiro,Tomás Guidara (Vélez Sarsfield)
Abiel Osorio,ARG,FW,20.0,16.0,4,0,0,25,43,6,12,1,8,0.0,0.0,0,37.0,45.0,59.0,43.3,Vélez Sarsfield,Brasileiro,Abiel Osorio (Vélez Sarsfield)
Miguel Brizuela,ARG,DF,26.0,14.6,4,0,0,11,5,0,0,22,13,0.0,0.0,1,97.0,31.0,34.0,47.7,Vélez Sarsfield,Brasileiro,Miguel Brizuela (Vélez Sarsfield)
Lucas Janson,ARG,FW,28.0,14.2,3,1,1,12,30,6,13,7,5,0.0,0.0,0,70.0,20.0,24.0,45.5,Vélez Sarsfield,Brasileiro,Lucas Janson (Vélez Sarsfield)
Lucas Pratto,ARG,"MF,FW",34.0,14.0,3,0,0,13,13,3,25,2,11,1.0,0.0,0,34.0,56.0,54.0,50.9,Vélez Sarsfield,Brasileiro,Lucas Pratto (Vélez Sarsfield)
Christian Ordoñez,ARG,MF,18.0,12.2,2,0,0,11,12,0,4,18,18,0.0,0.0,0,64.0,14.0,12.0,53.8,Vélez Sarsfield,Brasileiro,Christian Ordoñez (Vélez Sarsfield)
Gianluca Prestianni,ARG,"FW,MF",17.0,14.6,4,0,0,15,29,1,46,13,10,0.0,0.0,0,90.0,17.0,13.0,56.7,Vélez Sarsfield,Brasileiro,Gianluca Prestianni (Vélez Sarsfield)
Diego Godín,URU,DF,36.0,12.8,3,0,0,10,11,2,1,28,17,0.0,0.0,1,108.0,22.0,16.0,57.9,Vélez Sarsfield,Brasileiro,Diego Godín (Vélez Sarsfield)
Valentín Gómez,ARG,DF,19.0,12.4,4,0,0,8,10,0,6,20,15,0.0,1.0,0,81.0,32.0,13.0,71.1,Vélez Sarsfield,Brasileiro,Valentín Gómez (Vélez Sarsfield)
Walter Bou,ARG,"FW,MF",29.0,10.6,1,0,0,17,11,7,68,5,14,0.0,0.0,0,74.0,16.0,16.0,50.0,Vélez Sarsfield,Brasileiro,Walter Bou (Vélez Sarsfield)
Elías Cabrera,ARG,MF,19.0,12.8,1,0,0,20,15,0,67,6,14,0.0,0.0,0,60.0,10.0,36.0,21.7,Vélez Sarsfield,Brasileiro,Elías Cabrera (Vélez Sarsfield)
Juan Ignacio Méndez,ARG,MF,25.0,9.4,3,0,0,18,6,0,0,3,17,0.0,0.0,0,73.0,8.0,6.0,57.1,Vélez Sarsfield,Brasileiro,Juan Ignacio Méndez (Vélez Sarsfield)
