Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
Jonathan Bay,ARG,DF,29.0,4.7,272.0,13.0,77.0,120.0,78.0,8.0,272.0,7.0,0.0,0.0,6.0,85.7,113.0,479.0,235.0,1.0,4.0,0.0,10.0,4.0,125.0,18.0,Instituto Atlético Central Córdoba,Brasileiro,Jonathan Bay (Instituto Atlético Central Córdoba)
Joaquín Varela,URU,DF,24.0,2.6,101.0,23.0,63.0,33.0,6.0,4.0,101.0,1.0,1.0,100.0,0.0,0.0,30.0,140.0,65.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Joaquín Varela (Instituto Atlético Central Córdoba)
Nicólas Watson,ARG,MF,24.0,1.3,88.0,5.0,17.0,48.0,23.0,3.0,88.0,3.0,1.0,33.3,2.0,66.7,33.0,178.0,56.0,2.0,1.0,0.0,2.0,0.0,42.0,1.0,Instituto Atlético Central Córdoba,Brasileiro,Nicólas Watson (Instituto Atlético Central Córdoba)
Lucas Albertengo,ARG,"FW,MF",32.0,2.4,125.0,4.0,10.0,69.0,48.0,14.0,125.0,8.0,4.0,50.0,4.0,50.0,63.0,263.0,97.0,4.0,4.0,0.0,12.0,2.0,93.0,18.0,Instituto Atlético Central Córdoba,Brasileiro,Lucas Albertengo (Instituto Atlético Central Córdoba)
Garrido Bigolin,ARG,MF,25.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Garrido Bigolin (Instituto Atlético Central Córdoba)
Nicolás Barrientos,ARG,"MF,FW",27.0,1.2,87.0,0.0,2.0,43.0,44.0,1.0,87.0,6.0,4.0,66.7,2.0,33.3,54.0,406.0,145.0,6.0,3.0,1.0,3.0,3.0,56.0,7.0,Instituto Atlético Central Córdoba,Brasileiro,Nicolás Barrientos (Instituto Atlético Central Córdoba)
Gregorio Rodríguez,ARG,"FW,MF",23.0,1.1,78.0,1.0,13.0,31.0,39.0,4.0,78.0,5.0,3.0,60.0,1.0,20.0,45.0,428.0,142.0,5.0,5.0,0.0,8.0,4.0,44.0,15.0,Instituto Atlético Central Córdoba,Brasileiro,Gregorio Rodríguez (Instituto Atlético Central Córdoba)
Leonardo Monje,ARG,MF,20.0,0.4,26.0,1.0,6.0,12.0,8.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,11.0,40.0,30.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Leonardo Monje (Instituto Atlético Central Córdoba)
Jonathan Dellarossa,ARG,MF,23.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Jonathan Dellarossa (Instituto Atlético Central Córdoba)
Damián Puebla,ARG,FW,20.0,0.1,5.0,0.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,23.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,Instituto Atlético Central Córdoba,Brasileiro,Damián Puebla (Instituto Atlético Central Córdoba)
Cristian Lema,ARG,DF,32.0,22.7,1391.0,205.0,719.0,597.0,88.0,58.0,1391.0,13.0,10.0,76.9,3.0,23.1,736.0,4031.0,2854.0,18.0,3.0,0.0,7.0,4.0,810.0,7.0,Lanús,Brasileiro,Cristian Lema (Lanús)
Leandro Díaz,ARG,FW,30.0,22.8,732.0,17.0,50.0,344.0,341.0,77.0,727.0,32.0,15.0,46.9,15.0,46.9,374.0,1502.0,504.0,15.0,9.0,8.0,64.0,29.0,546.0,108.0,Lanús,Brasileiro,Leandro Díaz (Lanús)
Pedro De la Vega,ARG,FW,21.0,21.7,857.0,36.0,123.0,397.0,362.0,70.0,857.0,136.0,60.0,44.1,56.0,41.2,536.0,3494.0,1521.0,53.0,35.0,15.0,73.0,34.0,558.0,158.0,Lanús,Brasileiro,Pedro De la Vega (Lanús)
Tomás Belmonte,ARG,MF,24.0,21.0,1118.0,94.0,370.0,669.0,90.0,26.0,1118.0,14.0,8.0,57.1,3.0,21.4,481.0,1898.0,741.0,4.0,7.0,0.0,20.0,8.0,549.0,18.0,Lanús,Brasileiro,Tomás Belmonte (Lanús)
Juan Cáceres,PAR,DF,22.0,20.0,1270.0,70.0,399.0,606.0,272.0,15.0,1270.0,44.0,26.0,59.1,12.0,27.3,476.0,1976.0,1069.0,19.0,16.0,1.0,29.0,8.0,571.0,69.0,Lanús,Brasileiro,Juan Cáceres (Lanús)
Lucas Acosta,ARG,GK,27.0,18.0,591.0,449.0,589.0,2.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0,0.0,327.0,2148.0,1547.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,Lanús,Brasileiro,Lucas Acosta (Lanús)
Luciano Boggio,ITA,MF,23.0,16.0,824.0,13.0,142.0,460.0,240.0,14.0,824.0,50.0,22.0,44.0,21.0,42.0,427.0,2533.0,1051.0,28.0,19.0,3.0,29.0,19.0,475.0,51.0,Lanús,Brasileiro,Luciano Boggio (Lanús)
Matías Esquivel,ARG,"MF,FW",23.0,14.2,872.0,7.0,101.0,441.0,347.0,26.0,872.0,65.0,33.0,50.8,29.0,44.6,483.0,2591.0,1162.0,29.0,30.0,6.0,33.0,22.0,519.0,61.0,Lanús,Brasileiro,Matías Esquivel (Lanús)
Braian Aguirre,ARG,DF,22.0,14.2,806.0,42.0,263.0,370.0,187.0,13.0,806.0,47.0,28.0,59.6,15.0,31.9,336.0,2190.0,1169.0,35.0,21.0,3.0,21.0,9.0,346.0,50.0,Lanús,Brasileiro,Braian Aguirre (Lanús)
Juan Sánchez Miño,ARG,DF,33.0,13.0,796.0,23.0,295.0,358.0,155.0,2.0,796.0,25.0,18.0,72.0,7.0,28.0,359.0,1837.0,1036.0,19.0,14.0,1.0,16.0,10.0,386.0,42.0,Lanús,Brasileiro,Juan Sánchez Miño (Lanús)
Franco Orozco,ARG,FW,21.0,12.5,485.0,6.0,50.0,182.0,261.0,42.0,485.0,45.0,15.0,33.3,22.0,48.9,302.0,2234.0,962.0,36.0,20.0,11.0,46.0,14.0,345.0,128.0,Lanús,Brasileiro,Franco Orozco (Lanús)
Jose Domínguez,PAR,DF,26.0,12.7,629.0,97.0,348.0,268.0,18.0,7.0,629.0,12.0,9.0,75.0,2.0,16.7,381.0,1667.0,933.0,10.0,3.0,0.0,5.0,2.0,398.0,1.0,Lanús,Brasileiro,Jose Domínguez (Lanús)
Raúl Loaiza,COL,MF,28.0,11.8,483.0,13.0,78.0,320.0,91.0,19.0,483.0,22.0,11.0,50.0,9.0,40.9,285.0,1445.0,545.0,12.0,7.0,3.0,22.0,11.0,286.0,26.0,Lanús,Brasileiro,Raúl Loaiza (Lanús)
Franco Troyansky,ARG,FW,25.0,11.3,428.0,6.0,58.0,175.0,200.0,43.0,427.0,47.0,18.0,38.3,28.0,59.6,235.0,1182.0,457.0,18.0,13.0,6.0,41.0,20.0,291.0,86.0,Lanús,Brasileiro,Franco Troyansky (Lanús)
Felipe Aguilar,COL,DF,30.0,13.1,665.0,113.0,383.0,266.0,18.0,13.0,665.0,2.0,2.0,100.0,0.0,0.0,338.0,1685.0,1000.0,8.0,4.0,1.0,5.0,1.0,393.0,1.0,Lanús,Brasileiro,Felipe Aguilar (Lanús)
Lautaro Acosta,ARG,MF,34.0,10.4,423.0,12.0,79.0,232.0,125.0,26.0,423.0,24.0,9.0,37.5,5.0,20.8,237.0,1236.0,657.0,19.0,12.0,2.0,21.0,15.0,249.0,26.0,Lanús,Brasileiro,Lautaro Acosta (Lanús)
Julián Fernández,ARG,MF,27.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,Julián Fernández (Lanús)
Lautaro Morales,ARG,GK,23.0,8.9,306.0,225.0,302.0,4.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,164.0,926.0,585.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,Lanús,Brasileiro,Lautaro Morales (Lanús)
Diego Braghieri,ARG,DF,35.0,5.1,261.0,52.0,165.0,89.0,8.0,5.0,261.0,1.0,1.0,100.0,0.0,0.0,107.0,631.0,464.0,6.0,0.0,0.0,0.0,0.0,141.0,0.0,Lanús,Brasileiro,Diego Braghieri (Lanús)
Facundo Pérez,ARG,"MF,FW",23.0,2.7,145.0,6.0,43.0,78.0,25.0,1.0,145.0,6.0,3.0,50.0,3.0,50.0,81.0,398.0,197.0,4.0,7.0,0.0,7.0,4.0,86.0,4.0,Lanús,Brasileiro,Facundo Pérez (Lanús)
Julio Soler,ARG,DF,17.0,2.3,126.0,8.0,50.0,59.0,17.0,1.0,126.0,4.0,1.0,25.0,3.0,75.0,53.0,321.0,206.0,1.0,2.0,1.0,2.0,0.0,55.0,5.0,Lanús,Brasileiro,Julio Soler (Lanús)
Leonel Di Plácido,ARG,DF,29.0,1.7,98.0,7.0,34.0,42.0,23.0,0.0,98.0,6.0,5.0,83.3,1.0,16.7,54.0,273.0,118.0,5.0,4.0,0.0,3.0,5.0,45.0,6.0,Lanús,Brasileiro,Leonel Di Plácido (Lanús)
José Sand,ARG,"FW,MF",42.0,2.7,125.0,3.0,10.0,56.0,59.0,20.0,123.0,6.0,1.0,16.7,3.0,50.0,78.0,387.0,129.0,4.0,0.0,2.0,13.0,8.0,103.0,23.0,Lanús,Brasileiro,José Sand (Lanús)
Julián Aude,ARG,DF,19.0,1.6,70.0,6.0,22.0,30.0,19.0,0.0,70.0,5.0,3.0,60.0,0.0,0.0,31.0,145.0,91.0,2.0,1.0,0.0,3.0,0.0,26.0,1.0,Lanús,Brasileiro,Julián Aude (Lanús)
Pablo Aranda,ARG,DF,21.0,1.0,52.0,0.0,13.0,24.0,15.0,0.0,52.0,2.0,0.0,0.0,1.0,50.0,20.0,88.0,53.0,1.0,0.0,0.0,0.0,2.0,33.0,3.0,Lanús,Brasileiro,Pablo Aranda (Lanús)
Brian Blando,ARG,FW,27.0,0.7,39.0,0.0,4.0,12.0,23.0,5.0,39.0,1.0,1.0,100.0,0.0,0.0,18.0,98.0,50.0,1.0,2.0,0.0,7.0,3.0,26.0,5.0,Lanús,Brasileiro,Brian Blando (Lanús)
Brian Aguilar,ARG,DF,19.0,0.6,22.0,5.0,15.0,4.0,3.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,Lanús,Brasileiro,Brian Aguilar (Lanús)
Mateo Sanabria,ARG,FW,18.0,0.2,9.0,0.0,0.0,6.0,3.0,1.0,9.0,1.0,1.0,100.0,0.0,0.0,9.0,43.0,27.0,1.0,0.0,1.0,1.0,1.0,8.0,3.0,Lanús,Brasileiro,Mateo Sanabria (Lanús)
Dylan Aquino,ARG,"FW,MF",17.0,0.1,15.0,0.0,1.0,10.0,5.0,0.0,15.0,1.0,0.0,0.0,1.0,100.0,7.0,60.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,Lanús,Brasileiro,Dylan Aquino (Lanús)
David González,ARG,MF,18.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanús,Brasileiro,David González (Lanús)
Lucas Hoyos,ARG,GK,33.0,27.0,1176.0,741.0,1153.0,23.0,0.0,0.0,1176.0,2.0,1.0,50.0,1.0,50.0,746.0,4687.0,2951.0,0.0,0.0,0.0,1.0,1.0,636.0,0.0,Newell's OB,Brasileiro,Lucas Hoyos (Newell's OB)
Juan Sforza,ARG,MF,20.0,20.9,1398.0,47.0,356.0,987.0,67.0,5.0,1398.0,15.0,7.0,46.7,7.0,46.7,780.0,3855.0,1810.0,9.0,6.0,0.0,12.0,11.0,896.0,9.0,Newell's OB,Brasileiro,Juan Sforza (Newell's OB)
Jorge Eduardo Recalde,PAR,FW,30.0,20.4,651.0,17.0,45.0,318.0,293.0,60.0,650.0,28.0,18.0,64.3,6.0,21.4,379.0,1663.0,510.0,14.0,17.0,2.0,48.0,22.0,501.0,110.0,Newell's OB,Brasileiro,Jorge Eduardo Recalde (Newell's OB)
Iván Gómez,ARG,MF,25.0,19.5,1009.0,34.0,203.0,609.0,209.0,21.0,1009.0,61.0,37.0,60.7,23.0,37.7,538.0,2914.0,1253.0,27.0,20.0,1.0,27.0,25.0,619.0,46.0,Newell's OB,Brasileiro,Iván Gómez (Newell's OB)
Jherson Mosquera,COL,DF,23.0,18.9,1194.0,35.0,291.0,664.0,247.0,24.0,1194.0,24.0,15.0,62.5,6.0,25.0,555.0,2739.0,1433.0,33.0,21.0,3.0,35.0,11.0,650.0,77.0,Newell's OB,Brasileiro,Jherson Mosquera (Newell's OB)
Gustavo Velásquez,PAR,DF,31.0,17.6,1268.0,88.0,606.0,628.0,44.0,23.0,1268.0,14.0,7.0,50.0,4.0,28.6,787.0,4663.0,2967.0,28.0,5.0,0.0,18.0,7.0,804.0,0.0,Newell's OB,Brasileiro,Gustavo Velásquez (Newell's OB)
Cristian Ferreira,ARG,MF,23.0,17.0,917.0,6.0,95.0,542.0,296.0,22.0,917.0,61.0,25.0,41.0,21.0,34.4,555.0,2900.0,1143.0,22.0,23.0,2.0,43.0,17.0,647.0,96.0,Newell's OB,Brasileiro,Cristian Ferreira (Newell's OB)
Ramiro Sordo,ARG,"FW,MF",22.0,16.4,729.0,5.0,84.0,310.0,350.0,29.0,728.0,89.0,43.0,48.3,38.0,42.7,503.0,4211.0,1698.0,51.0,44.0,8.0,57.0,13.0,533.0,172.0,Newell's OB,Brasileiro,Ramiro Sordo (Newell's OB)
Willer Ditta,COL,DF,26.0,16.2,1172.0,91.0,577.0,572.0,30.0,3.0,1172.0,9.0,5.0,55.6,3.0,33.3,753.0,5330.0,3646.0,23.0,11.0,0.0,12.0,7.0,797.0,2.0,Newell's OB,Brasileiro,Willer Ditta (Newell's OB)
Bruno Pittón,ARG,DF,29.0,15.4,967.0,34.0,285.0,521.0,171.0,20.0,967.0,13.0,7.0,53.8,6.0,46.2,464.0,2340.0,1262.0,29.0,11.0,5.0,13.0,6.0,536.0,42.0,Newell's OB,Brasileiro,Bruno Pittón (Newell's OB)
Brian Aguirre,ARG,FW,19.0,14.8,607.0,2.0,57.0,228.0,342.0,36.0,607.0,126.0,62.0,49.2,56.0,44.4,419.0,4066.0,2000.0,70.0,46.0,19.0,52.0,17.0,454.0,149.0,Newell's OB,Brasileiro,Brian Aguirre (Newell's OB)
Guillermo Ortiz,ARG,DF,30.0,12.9,939.0,86.0,447.0,484.0,12.0,8.0,939.0,3.0,2.0,66.7,1.0,33.3,570.0,2898.0,1662.0,8.0,1.0,1.0,4.0,1.0,632.0,3.0,Newell's OB,Brasileiro,Guillermo Ortiz (Newell's OB)
Zahir Mansilla,ARG,DF,23.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Zahir Mansilla (Newell's OB)
Marcos Portillo,ARG,"MF,FW",23.0,10.4,729.0,18.0,114.0,451.0,174.0,17.0,729.0,42.0,26.0,61.9,14.0,33.3,397.0,2050.0,919.0,17.0,20.0,2.0,21.0,9.0,488.0,57.0,Newell's OB,Brasileiro,Marcos Portillo (Newell's OB)
Ángelo Martino,ARG,"DF,MF",24.0,8.6,530.0,26.0,157.0,281.0,103.0,11.0,530.0,13.0,6.0,46.2,6.0,46.2,268.0,1534.0,917.0,18.0,16.0,2.0,10.0,7.0,280.0,33.0,Newell's OB,Brasileiro,Ángelo Martino (Newell's OB)
Armando Méndez,URU,"DF,MF",26.0,7.8,415.0,10.0,97.0,204.0,128.0,10.0,415.0,33.0,26.0,78.8,6.0,18.2,206.0,1664.0,1090.0,36.0,21.0,3.0,22.0,4.0,218.0,59.0,Newell's OB,Brasileiro,Armando Méndez (Newell's OB)
Jeremías Pérez Tica,ARG,FW,19.0,8.1,294.0,3.0,33.0,129.0,135.0,23.0,294.0,24.0,15.0,62.5,9.0,37.5,190.0,1190.0,453.0,22.0,11.0,4.0,18.0,8.0,218.0,75.0,Newell's OB,Brasileiro,Jeremías Pérez Tica (Newell's OB)
Djorkaeff Reasco,ECU,"FW,MF",24.0,7.4,197.0,4.0,23.0,101.0,77.0,27.0,196.0,14.0,5.0,35.7,7.0,50.0,110.0,470.0,144.0,7.0,3.0,4.0,16.0,14.0,138.0,36.0,Newell's OB,Brasileiro,Djorkaeff Reasco (Newell's OB)
Lisandro Montenegro,ARG,MF,19.0,6.8,385.0,3.0,37.0,241.0,112.0,6.0,385.0,17.0,12.0,70.6,3.0,17.6,232.0,1340.0,536.0,10.0,9.0,1.0,20.0,8.0,282.0,38.0,Newell's OB,Brasileiro,Lisandro Montenegro (Newell's OB)
Jony,ARG,"FW,MF",28.0,4.2,157.0,2.0,12.0,58.0,89.0,5.0,157.0,19.0,7.0,36.8,10.0,52.6,115.0,614.0,246.0,4.0,4.0,1.0,13.0,8.0,121.0,45.0,Newell's OB,Brasileiro,Jony (Newell's OB)
Pablo Pérez,ARG,MF,37.0,4.3,272.0,7.0,47.0,169.0,64.0,6.0,272.0,11.0,6.0,54.5,5.0,45.5,160.0,728.0,340.0,5.0,4.0,1.0,9.0,8.0,197.0,15.0,Newell's OB,Brasileiro,Pablo Pérez (Newell's OB)
Guillermo Balzi,ARG,"MF,FW",21.0,2.1,92.0,3.0,13.0,56.0,23.0,2.0,92.0,6.0,4.0,66.7,2.0,33.3,55.0,430.0,189.0,7.0,0.0,1.0,4.0,4.0,58.0,6.0,Newell's OB,Brasileiro,Guillermo Balzi (Newell's OB)
Francisco González,ARG,"FW,MF",21.0,1.7,54.0,0.0,4.0,22.0,28.0,1.0,54.0,5.0,0.0,0.0,4.0,80.0,32.0,164.0,55.0,1.0,3.0,0.0,5.0,5.0,32.0,6.0,Newell's OB,Brasileiro,Francisco González (Newell's OB)
Justo Giani,ARG,"MF,FW",23.0,1.3,67.0,3.0,12.0,30.0,27.0,5.0,67.0,3.0,1.0,33.3,1.0,33.3,42.0,214.0,118.0,4.0,3.0,1.0,7.0,4.0,42.0,10.0,Newell's OB,Brasileiro,Justo Giani (Newell's OB)
David Sotelo,ARG,MF,19.0,1.1,72.0,2.0,6.0,58.0,8.0,0.0,72.0,1.0,1.0,100.0,0.0,0.0,40.0,268.0,130.0,1.0,1.0,0.0,2.0,2.0,46.0,1.0,Newell's OB,Brasileiro,David Sotelo (Newell's OB)
Ian Glavinovich,ARG,DF,21.0,1.0,79.0,8.0,42.0,36.0,1.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,55.0,359.0,147.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,Newell's OB,Brasileiro,Ian Glavinovich (Newell's OB)
Leonel Vangioni,ARG,DF,35.0,1.0,64.0,0.0,6.0,27.0,32.0,2.0,64.0,3.0,2.0,66.7,1.0,33.3,38.0,192.0,106.0,3.0,3.0,0.0,4.0,1.0,44.0,6.0,Newell's OB,Brasileiro,Leonel Vangioni (Newell's OB)
Genaro Rossi,ARG,FW,20.0,0.6,10.0,0.0,3.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,20.0,1.0,0.0,0.0,4.0,3.0,6.0,2.0,Newell's OB,Brasileiro,Genaro Rossi (Newell's OB)
Julián Contrera,ARG,FW,19.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Julián Contrera (Newell's OB)
Nazareno Funez,ARG,FW,21.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Nazareno Funez (Newell's OB)
Fabrizio Sartori,ARG,FW,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Fabrizio Sartori (Newell's OB)
Marcelo Esponda,ARG,MF,20.0,0.1,12.0,1.0,3.0,6.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,Newell's OB,Brasileiro,Marcelo Esponda (Newell's OB)
Nicolás Castro,ARG,MF,32.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Nicolás Castro (Platense)
Ramiro Macagno,ARG,GK,25.0,22.0,667.0,504.0,665.0,2.0,0.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,275.0,1743.0,957.0,0.0,0.0,0.0,1.0,0.0,179.0,0.0,Platense,Brasileiro,Ramiro Macagno (Platense)
Sasha Marcich,ARG,"DF,MF",24.0,21.1,1037.0,63.0,286.0,422.0,337.0,36.0,1037.0,40.0,23.0,57.5,12.0,30.0,382.0,2071.0,1031.0,31.0,36.0,5.0,41.0,16.0,449.0,89.0,Platense,Brasileiro,Sasha Marcich (Platense)
Vicente Taborda,ARG,"MF,FW",21.0,19.7,1091.0,3.0,111.0,564.0,444.0,28.0,1090.0,147.0,88.0,59.9,49.0,33.3,626.0,3955.0,1877.0,63.0,40.0,13.0,85.0,47.0,670.0,119.0,Platense,Brasileiro,Vicente Taborda (Platense)
Nicolás Servetto,ARG,FW,26.0,18.1,524.0,22.0,34.0,247.0,249.0,59.0,523.0,21.0,8.0,38.1,12.0,57.1,273.0,967.0,279.0,9.0,11.0,4.0,48.0,36.0,384.0,91.0,Platense,Brasileiro,Nicolás Servetto (Platense)
Ronaldo Martínez,PAR,"FW,MF",26.0,16.4,611.0,28.0,74.0,267.0,282.0,52.0,611.0,44.0,17.0,38.6,24.0,54.5,323.0,1750.0,837.0,27.0,12.0,2.0,58.0,30.0,410.0,111.0,Platense,Brasileiro,Ronaldo Martínez (Platense)
Ignacio Vázquez,ARG,DF,25.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Ignacio Vázquez (Platense)
Marco Pellegrino,,DF,,16.9,800.0,141.0,441.0,339.0,24.0,13.0,800.0,10.0,6.0,60.0,4.0,40.0,333.0,2139.0,1436.0,16.0,3.0,0.0,11.0,4.0,320.0,2.0,Platense,Brasileiro,Marco Pellegrino (Platense)
Nicolás Morgantini,ARG,DF,28.0,16.7,843.0,57.0,245.0,364.0,242.0,16.0,843.0,26.0,13.0,50.0,11.0,42.3,307.0,1784.0,927.0,28.0,18.0,1.0,16.0,4.0,312.0,61.0,Platense,Brasileiro,Nicolás Morgantini (Platense)
Iván Rossi,ARG,MF,29.0,14.6,739.0,27.0,182.0,521.0,48.0,0.0,739.0,8.0,6.0,75.0,1.0,12.5,287.0,1132.0,481.0,3.0,4.0,0.0,16.0,7.0,318.0,2.0,Platense,Brasileiro,Iván Rossi (Platense)
Franco Díaz,ARG,MF,22.0,14.1,781.0,26.0,154.0,472.0,184.0,9.0,781.0,38.0,24.0,63.2,12.0,31.6,389.0,2380.0,1237.0,28.0,33.0,2.0,37.0,15.0,400.0,39.0,Platense,Brasileiro,Franco Díaz (Platense)
Juan Infante,ARG,DF,27.0,12.0,637.0,29.0,176.0,293.0,176.0,12.0,637.0,11.0,8.0,72.7,2.0,18.2,213.0,1345.0,681.0,26.0,16.0,2.0,20.0,7.0,249.0,39.0,Platense,Brasileiro,Juan Infante (Platense)
Franco Baldassarra,ARG,"MF,FW",24.0,11.5,436.0,13.0,79.0,224.0,138.0,18.0,436.0,19.0,4.0,21.1,14.0,73.7,227.0,955.0,360.0,7.0,11.0,2.0,25.0,18.0,241.0,50.0,Platense,Brasileiro,Franco Baldassarra (Platense)
Gastón Suso,ARG,DF,31.0,11.2,583.0,59.0,310.0,252.0,21.0,10.0,583.0,3.0,2.0,66.7,1.0,33.3,236.0,1390.0,714.0,8.0,3.0,0.0,3.0,2.0,262.0,1.0,Platense,Brasileiro,Gastón Suso (Platense)
Mauro Quiroga,ARG,FW,33.0,9.3,289.0,12.0,21.0,124.0,144.0,44.0,288.0,2.0,1.0,50.0,1.0,50.0,115.0,256.0,77.0,2.0,1.0,0.0,24.0,3.0,215.0,38.0,Platense,Brasileiro,Mauro Quiroga (Platense)
Jerónimo Cacciabue,ARG,MF,25.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Jerónimo Cacciabue (Platense)
Miguel Jacquet Duarte,PAR,DF,27.0,8.5,310.0,57.0,168.0,122.0,23.0,14.0,310.0,0.0,0.0,0.0,0.0,0.0,86.0,378.0,213.0,3.0,1.0,0.0,2.0,0.0,96.0,3.0,Platense,Brasileiro,Miguel Jacquet Duarte (Platense)
Ignacio Arce,ARG,GK,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Ignacio Arce (Platense)
Raúl Lozano,ARG,DF,25.0,4.9,262.0,8.0,67.0,125.0,73.0,4.0,262.0,9.0,4.0,44.4,4.0,44.4,109.0,642.0,308.0,10.0,6.0,1.0,11.0,6.0,126.0,26.0,Platense,Brasileiro,Raúl Lozano (Platense)
Gonzalo Asis,ARG,DF,26.0,4.8,272.0,10.0,84.0,115.0,76.0,4.0,272.0,15.0,6.0,40.0,9.0,60.0,99.0,516.0,264.0,6.0,6.0,1.0,12.0,2.0,103.0,18.0,Platense,Brasileiro,Gonzalo Asis (Platense)
Maximiliano Zalazar,ARG,"MF,FW",21.0,4.6,169.0,0.0,18.0,84.0,70.0,10.0,169.0,26.0,13.0,50.0,13.0,50.0,95.0,717.0,359.0,13.0,7.0,1.0,21.0,4.0,108.0,34.0,Platense,Brasileiro,Maximiliano Zalazar (Platense)
Ignacio Schor,ARG,"MF,FW",22.0,5.6,186.0,3.0,23.0,62.0,106.0,20.0,186.0,27.0,11.0,40.7,14.0,51.9,128.0,951.0,452.0,18.0,8.0,5.0,19.0,19.0,131.0,41.0,Platense,Brasileiro,Ignacio Schor (Platense)
Gonzalo Valdivia,ARG,"MF,DF",21.0,2.5,82.0,6.0,17.0,27.0,39.0,7.0,82.0,5.0,2.0,40.0,2.0,40.0,40.0,215.0,79.0,5.0,1.0,3.0,8.0,5.0,39.0,11.0,Platense,Brasileiro,Gonzalo Valdivia (Platense)
