Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Team,Championship,Player_Team
Santino Vera,ARG,"MF,FW",16.0,0.5,43.0,42.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,Racing Club,Brasileiro,Santino Vera (Racing Club)
Román Fernández,ARG,FW,17.0,0.4,20.0,19.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,Racing Club,Brasileiro,Román Fernández (Racing Club)
Ignacio Galván,ARG,DF,20.0,0.1,9.0,4.0,5.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Racing Club,Brasileiro,Ignacio Galván (Racing Club)
Ramiro Degregorio,ARG,FW,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Ramiro Degregorio (Racing Club)
Franco Armani,ARG,GK,36.0,26.0,647.0,420.0,225.0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,540.0,2.0,0.0,River Plate,Brasileiro,Franco Armani (River Plate)
Ignacio Fernández,ARG,"MF,FW",33.0,19.8,1272.0,1158.0,105.0,34.0,9.0,4.0,80,20.0,47.0,20.0,14.0,0.0,997.0,9.0,34.0,River Plate,Brasileiro,Ignacio Fernández (River Plate)
Milton Casco,ARG,DF,34.0,19.7,1410.0,1197.0,209.0,12.0,0.0,3.0,48,197.0,0.0,0.0,0.0,0.0,1116.0,4.0,27.0,River Plate,Brasileiro,Milton Casco (River Plate)
Enzo Díaz,ARG,DF,27.0,20.8,1186.0,1049.0,135.0,22.0,0.0,18.0,43,113.0,0.0,0.0,0.0,0.0,969.0,2.0,21.0,River Plate,Brasileiro,Enzo Díaz (River Plate)
Leandro González Pirez,ARG,DF,30.0,19.6,1177.0,1124.0,49.0,45.0,1.0,11.0,1,4.0,0.0,0.0,0.0,0.0,1021.0,4.0,8.0,River Plate,Brasileiro,Leandro González Pirez (River Plate)
Rodrigo Aliendro,ARG,MF,31.0,18.0,1119.0,1091.0,27.0,18.0,2.0,8.0,7,6.0,0.0,0.0,0.0,0.0,961.0,1.0,18.0,River Plate,Brasileiro,Rodrigo Aliendro (River Plate)
Enzo Pérez,ARG,MF,36.0,17.0,1300.0,1237.0,60.0,57.0,5.0,6.0,2,3.0,0.0,0.0,0.0,0.0,1147.0,3.0,10.0,River Plate,Brasileiro,Enzo Pérez (River Plate)
Ezequiel Barco,ARG,"FW,MF",23.0,16.7,1047.0,971.0,73.0,22.0,8.0,3.0,48,15.0,35.0,19.0,8.0,0.0,891.0,3.0,11.0,River Plate,Brasileiro,Ezequiel Barco (River Plate)
Lucas Beltrán,ARG,FW,21.0,15.2,475.0,453.0,19.0,1.0,2.0,3.0,12,4.0,0.0,0.0,0.0,0.0,337.0,3.0,26.0,River Plate,Brasileiro,Lucas Beltrán (River Plate)
Nicolás De La Cruz,URU,"MF,FW",25.0,12.2,847.0,753.0,92.0,46.0,2.0,4.0,49,11.0,35.0,15.0,15.0,0.0,681.0,2.0,24.0,River Plate,Brasileiro,Nicolás De La Cruz (River Plate)
Pablo Solari,ARG,"FW,MF",21.0,13.6,461.0,448.0,12.0,0.0,1.0,2.0,48,11.0,1.0,0.0,1.0,0.0,297.0,1.0,30.0,River Plate,Brasileiro,Pablo Solari (River Plate)
Paulo Díaz,CHI,DF,28.0,12.7,955.0,923.0,31.0,26.0,0.0,22.0,3,5.0,0.0,0.0,0.0,0.0,861.0,1.0,7.0,River Plate,Brasileiro,Paulo Díaz (River Plate)
José Paradela,ARG,"MF,FW",24.0,11.4,524.0,486.0,37.0,6.0,3.0,4.0,52,8.0,23.0,9.0,11.0,0.0,400.0,1.0,10.0,River Plate,Brasileiro,José Paradela (River Plate)
Robert Rojas,PAR,DF,26.0,9.7,516.0,444.0,72.0,11.0,0.0,2.0,15,61.0,0.0,0.0,0.0,0.0,387.0,0.0,16.0,River Plate,Brasileiro,Robert Rojas (River Plate)
Marcelo Herrera,ARG,DF,24.0,9.3,568.0,460.0,102.0,8.0,0.0,2.0,35,94.0,0.0,0.0,0.0,0.0,423.0,6.0,13.0,River Plate,Brasileiro,Marcelo Herrera (River Plate)
Miguel Borja,COL,FW,30.0,9.1,178.0,165.0,12.0,1.0,0.0,3.0,4,0.0,0.0,0.0,0.0,0.0,112.0,1.0,8.0,River Plate,Brasileiro,Miguel Borja (River Plate)
Salomón Rondón,VEN,FW,33.0,8.7,208.0,193.0,12.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,140.0,3.0,11.0,River Plate,Brasileiro,Salomón Rondón (River Plate)
Agustín Palavecino,ARG,"MF,FW",26.0,8.7,543.0,481.0,58.0,29.0,2.0,6.0,39,11.0,18.0,3.0,11.0,1.0,401.0,4.0,14.0,River Plate,Brasileiro,Agustín Palavecino (River Plate)
Emanuel Mammana,ARG,DF,26.0,6.0,368.0,347.0,19.0,14.0,0.0,2.0,1,5.0,0.0,0.0,0.0,0.0,321.0,2.0,1.0,River Plate,Brasileiro,Emanuel Mammana (River Plate)
Jonatan Maidana,ARG,DF,37.0,5.1,255.0,253.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,230.0,0.0,2.0,River Plate,Brasileiro,Jonatan Maidana (River Plate)
Elías Gómez,ARG,"DF,FW",28.0,4.8,229.0,188.0,41.0,5.0,0.0,2.0,13,36.0,0.0,0.0,0.0,0.0,171.0,0.0,10.0,River Plate,Brasileiro,Elías Gómez (River Plate)
Matías Kranevitter,ARG,MF,29.0,4.1,220.0,207.0,13.0,13.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,4.0,River Plate,Brasileiro,Matías Kranevitter (River Plate)
Santiago Simón,ARG,"MF,FW",20.0,3.1,196.0,191.0,5.0,1.0,1.0,0.0,10,4.0,0.0,0.0,0.0,0.0,145.0,0.0,7.0,River Plate,Brasileiro,Santiago Simón (River Plate)
Ezequiel Centurión,ARG,GK,25.0,1.0,36.0,24.0,12.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,River Plate,Brasileiro,Ezequiel Centurión (River Plate)
Matías Suárez,ARG,"FW,MF",34.0,2.0,52.0,50.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,River Plate,Brasileiro,Matías Suárez (River Plate)
Franco Alfonso,ARG,"FW,MF",20.0,0.9,46.0,43.0,3.0,0.0,0.0,0.0,2,3.0,0.0,0.0,0.0,0.0,38.0,0.0,2.0,River Plate,Brasileiro,Franco Alfonso (River Plate)
Claudio Echeverri,ARG,"MF,DF",17.0,0.8,48.0,45.0,3.0,0.0,0.0,0.0,2,1.0,1.0,0.0,1.0,0.0,41.0,0.0,0.0,River Plate,Brasileiro,Claudio Echeverri (River Plate)
Bruno Zuculini,ARG,MF,29.0,0.2,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,River Plate,Brasileiro,Bruno Zuculini (River Plate)
Héctor David Martínez,PAR,DF,25.0,0.1,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,River Plate,Brasileiro,Héctor David Martínez (River Plate)
Facundo Mallo,URU,DF,28.0,26.0,878.0,836.0,37.0,36.0,1.0,18.0,1,1.0,0.0,0.0,0.0,0.0,660.0,5.0,4.0,Rosario Cent,Brasileiro,Facundo Mallo (Rosario Cent)
Alan Rodríguez,PAR,DF,22.0,25.0,1192.0,949.0,240.0,16.0,0.0,4.0,94,224.0,0.0,0.0,0.0,0.0,821.0,3.0,35.0,Rosario Cent,Brasileiro,Alan Rodríguez (Rosario Cent)
Víctor Malcorra,ARG,"MF,FW",35.0,23.0,808.0,696.0,106.0,36.0,5.0,9.0,124,10.0,60.0,9.0,39.0,0.0,522.0,6.0,33.0,Rosario Cent,Brasileiro,Víctor Malcorra (Rosario Cent)
Damián Martínez,ARG,DF,33.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Damián Martínez (Rosario Cent)
Carlos Quintana,ARG,DF,34.0,22.3,742.0,709.0,33.0,33.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,562.0,0.0,7.0,Rosario Cent,Brasileiro,Carlos Quintana (Rosario Cent)
Jorge Broun,ARG,GK,36.0,23.0,637.0,331.0,305.0,87.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,457.0,1.0,0.0,Rosario Cent,Brasileiro,Jorge Broun (Rosario Cent)
Kevin Ortíz,ARG,MF,22.0,21.1,709.0,696.0,11.0,8.0,1.0,7.0,3,2.0,0.0,0.0,0.0,0.0,536.0,2.0,15.0,Rosario Cent,Brasileiro,Kevin Ortíz (Rosario Cent)
Jaminton Campaz,COL,"FW,MF",22.0,20.3,700.0,652.0,42.0,10.0,2.0,0.0,87,22.0,10.0,1.0,9.0,0.0,471.0,6.0,23.0,Rosario Cent,Brasileiro,Jaminton Campaz (Rosario Cent)
Alejo Véliz,ARG,FW,19.0,19.8,315.0,275.0,39.0,0.0,1.0,0.0,3,1.0,0.0,0.0,0.0,0.0,203.0,1.0,9.0,Rosario Cent,Brasileiro,Alejo Véliz (Rosario Cent)
Francis Mac Allister,ARG,MF,27.0,13.7,644.0,581.0,61.0,38.0,3.0,6.0,26,2.0,21.0,1.0,16.0,0.0,493.0,2.0,8.0,Rosario Cent,Brasileiro,Francis Mac Allister (Rosario Cent)
Laurtaro Giaccone,ARG,MF,21.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Laurtaro Giaccone (Rosario Cent)
Juan Cruz Komar,ARG,DF,26.0,11.8,348.0,328.0,19.0,17.0,0.0,6.0,0,2.0,0.0,0.0,0.0,0.0,246.0,1.0,7.0,Rosario Cent,Brasileiro,Juan Cruz Komar (Rosario Cent)
Walter Montoya,ARG,MF,29.0,10.3,452.0,420.0,31.0,18.0,0.0,6.0,23,4.0,9.0,0.0,8.0,0.0,366.0,1.0,17.0,Rosario Cent,Brasileiro,Walter Montoya (Rosario Cent)
Gino Infantino,ARG,"MF,FW",19.0,9.0,271.0,267.0,4.0,1.0,2.0,1.0,3,3.0,0.0,0.0,0.0,0.0,214.0,0.0,7.0,Rosario Cent,Brasileiro,Gino Infantino (Rosario Cent)
Jhonatan Candia,URU,FW,27.0,6.2,151.0,140.0,11.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,107.0,0.0,7.0,Rosario Cent,Brasileiro,Jhonatan Candia (Rosario Cent)
Agustín Toledo,ARG,MF,22.0,5.4,250.0,245.0,5.0,5.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,181.0,0.0,7.0,Rosario Cent,Brasileiro,Agustín Toledo (Rosario Cent)
Gaspar Servio,ARG,GK,30.0,4.0,101.0,53.0,47.0,15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,0.0,Rosario Cent,Brasileiro,Gaspar Servio (Rosario Cent)
Fabricio Oviedo,ARG,FW,18.0,2.1,17.0,16.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,Rosario Cent,Brasileiro,Fabricio Oviedo (Rosario Cent)
Ismael Cortéz,ARG,MF,21.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Ismael Cortéz (Rosario Cent)
Lucas Rodríguez,ARG,DF,29.0,2.3,119.0,95.0,24.0,2.0,0.0,0.0,7,22.0,0.0,0.0,0.0,0.0,75.0,0.0,5.0,Rosario Cent,Brasileiro,Lucas Rodríguez (Rosario Cent)
Luciano Ferreyra,ARG,"MF,FW",20.0,1.6,55.0,49.0,6.0,2.0,1.0,1.0,5,1.0,3.0,1.0,0.0,0.0,44.0,0.0,0.0,Rosario Cent,Brasileiro,Luciano Ferreyra (Rosario Cent)
Tomás O'Connor,ARG,"MF,FW",18.0,1.5,80.0,77.0,1.0,0.0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,60.0,2.0,1.0,Rosario Cent,Brasileiro,Tomás O'Connor (Rosario Cent)
Facundo Aguero,ARG,DF,28.0,1.4,60.0,58.0,2.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,Rosario Cent,Brasileiro,Facundo Aguero (Rosario Cent)
Octavio Bianchi,ARG,"FW,MF",27.0,3.8,93.0,87.0,5.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,51.0,1.0,4.0,Rosario Cent,Brasileiro,Octavio Bianchi (Rosario Cent)
Luca Martínez,MEX,FW,22.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Luca Martínez (Rosario Cent)
Francesco Lo Celso,ARG,"MF,FW",22.0,1.5,70.0,65.0,5.0,1.0,1.0,0.0,8,0.0,4.0,2.0,2.0,0.0,53.0,0.0,2.0,Rosario Cent,Brasileiro,Francesco Lo Celso (Rosario Cent)
Kevin Silva,ARG,DF,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Kevin Silva (Rosario Cent)
Malcom Braida,ARG,"DF,MF",25.0,24.4,1300.0,1036.0,255.0,12.0,2.0,3.0,116,238.0,5.0,4.0,0.0,0.0,925.0,9.0,48.0,San Lorenzo,Brasileiro,Malcom Braida (San Lorenzo)
Rafa Pérez,COL,DF,33.0,23.6,810.0,798.0,10.0,9.0,0.0,3.0,1,1.0,0.0,0.0,0.0,0.0,650.0,2.0,8.0,San Lorenzo,Brasileiro,Rafa Pérez (San Lorenzo)
Jalil Elías,ARG,MF,26.0,23.2,1313.0,1204.0,103.0,71.0,1.0,13.0,24,28.0,4.0,3.0,0.0,0.0,1087.0,6.0,19.0,San Lorenzo,Brasileiro,Jalil Elías (San Lorenzo)
Gastón Hernández,ARG,DF,25.0,22.6,954.0,921.0,29.0,23.0,1.0,3.0,7,6.0,0.0,0.0,0.0,0.0,800.0,4.0,9.0,San Lorenzo,Brasileiro,Gastón Hernández (San Lorenzo)
Augusto Batalla,ARG,GK,26.0,22.0,611.0,325.0,283.0,89.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,337.0,3.0,1.0,San Lorenzo,Brasileiro,Augusto Batalla (San Lorenzo)
Adam Bareiro,PAR,FW,26.0,19.5,451.0,410.0,41.0,2.0,0.0,3.0,6,6.0,1.0,0.0,0.0,0.0,302.0,0.0,16.0,San Lorenzo,Brasileiro,Adam Bareiro (San Lorenzo)
Nahuel Barrios,ARG,"MF,FW",24.0,18.8,953.0,842.0,107.0,43.0,1.0,2.0,93,20.0,44.0,15.0,17.0,1.0,759.0,4.0,30.0,San Lorenzo,Brasileiro,Nahuel Barrios (San Lorenzo)
Federico Gattoni,ARG,DF,23.0,19.0,754.0,738.0,14.0,14.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,666.0,2.0,4.0,San Lorenzo,Brasileiro,Federico Gattoni (San Lorenzo)
Carlos Sánchez,COL,"MF,DF",36.0,16.6,621.0,606.0,10.0,10.0,0.0,5.0,6,0.0,0.0,0.0,0.0,0.0,514.0,5.0,4.0,San Lorenzo,Brasileiro,Carlos Sánchez (San Lorenzo)
Andrés Vombergar,SVN,"FW,MF",28.0,15.2,365.0,358.0,6.0,0.0,1.0,0.0,14,3.0,0.0,0.0,0.0,0.0,254.0,1.0,13.0,San Lorenzo,Brasileiro,Andrés Vombergar (San Lorenzo)
Agustín Giay,ARG,"DF,MF",19.0,10.8,466.0,359.0,103.0,4.0,0.0,0.0,28,99.0,0.0,0.0,0.0,0.0,349.0,4.0,15.0,San Lorenzo,Brasileiro,Agustín Giay (San Lorenzo)
Gonzalo Luján,ARG,"DF,MF",21.0,13.8,452.0,350.0,99.0,2.0,1.0,0.0,37,97.0,0.0,0.0,0.0,0.0,277.0,3.0,20.0,San Lorenzo,Brasileiro,Gonzalo Luján (San Lorenzo)
Ivan Leguizamon,PAR,"MF,FW",20.0,15.2,362.0,340.0,20.0,3.0,0.0,3.0,63,10.0,7.0,4.0,2.0,0.0,224.0,2.0,32.0,San Lorenzo,Brasileiro,Ivan Leguizamon (San Lorenzo)
Ezequiel Cerutti,ARG,"FW,MF",31.0,6.9,205.0,185.0,19.0,2.0,0.0,2.0,50,10.0,7.0,2.0,4.0,0.0,125.0,1.0,11.0,San Lorenzo,Brasileiro,Ezequiel Cerutti (San Lorenzo)
Agustín Martegani,ARG,MF,22.0,8.4,424.0,343.0,79.0,33.0,3.0,0.0,73,2.0,44.0,15.0,25.0,0.0,323.0,2.0,6.0,San Lorenzo,Brasileiro,Agustín Martegani (San Lorenzo)
Gastón Campi,ARG,"DF,MF",31.0,7.5,252.0,227.0,24.0,8.0,0.0,0.0,4,16.0,0.0,0.0,0.0,0.0,189.0,1.0,5.0,San Lorenzo,Brasileiro,Gastón Campi (San Lorenzo)
Facundo Altamirano,ARG,GK,26.0,5.0,134.0,79.0,54.0,17.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,0.0,San Lorenzo,Brasileiro,Facundo Altamirano (San Lorenzo)
Francisco Perruzzi,ARG,MF,21.0,4.9,156.0,151.0,4.0,3.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,123.0,1.0,10.0,San Lorenzo,Brasileiro,Francisco Perruzzi (San Lorenzo)
Gonzalo Maroni,ARG,"MF,FW",23.0,4.4,189.0,164.0,24.0,11.0,2.0,0.0,22,2.0,11.0,1.0,4.0,0.0,129.0,1.0,8.0,San Lorenzo,Brasileiro,Gonzalo Maroni (San Lorenzo)
Nicolás Blandi,ARG,FW,33.0,3.0,55.0,51.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,San Lorenzo,Brasileiro,Nicolás Blandi (San Lorenzo)
Elian Irala,ARG,"MF,DF",18.0,3.1,105.0,103.0,2.0,0.0,0.0,3.0,3,2.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,San Lorenzo,Brasileiro,Elian Irala (San Lorenzo)
Diego Calcaterra,ARG,DF,21.0,2.0,38.0,34.0,3.0,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,San Lorenzo,Brasileiro,Diego Calcaterra (San Lorenzo)
Diego Perea,COL,"MF,FW",20.0,1.7,37.0,36.0,1.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,San Lorenzo,Brasileiro,Diego Perea (San Lorenzo)
Ezequiel Herrera,ARG,DF,20.0,1.5,53.0,30.0,23.0,1.0,0.0,0.0,2,22.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,San Lorenzo,Brasileiro,Ezequiel Herrera (San Lorenzo)
Tomás Silva,ARG,DF,19.0,0.9,33.0,23.0,10.0,0.0,0.0,0.0,1,10.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,San Lorenzo,Brasileiro,Tomás Silva (San Lorenzo)
Siro Rosane,ARG,MF,22.0,0.6,18.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,San Lorenzo,Brasileiro,Siro Rosane (San Lorenzo)
Mariano Peralta,ARG,FW,24.0,0.2,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,San Lorenzo,Brasileiro,Mariano Peralta (San Lorenzo)
Manuel Insaurralde,ARG,"MF,DF",24.0,0.2,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,San Lorenzo,Brasileiro,Manuel Insaurralde (San Lorenzo)
Matías Hernández,ARG,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Matías Hernández (San Lorenzo)
Juan Manuel Insaurralde,ARG,DF,38.0,23.8,605.0,536.0,68.0,65.0,0.0,9.0,1,3.0,0.0,0.0,0.0,0.0,433.0,1.0,7.0,Sarmiento,Brasileiro,Juan Manuel Insaurralde (Sarmiento)
Emiliano Méndez,ARG,MF,33.0,21.1,646.0,634.0,12.0,9.0,0.0,5.0,2,2.0,1.0,0.0,0.0,0.0,424.0,0.0,20.0,Sarmiento,Brasileiro,Emiliano Méndez (Sarmiento)
Gonzalo Bettini,ARG,"DF,MF",30.0,20.7,857.0,637.0,218.0,16.0,1.0,4.0,104,193.0,9.0,1.0,8.0,0.0,512.0,2.0,24.0,Sarmiento,Brasileiro,Gonzalo Bettini (Sarmiento)
Sebastián Meza,ARG,GK,22.0,21.0,491.0,205.0,283.0,48.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,252.0,3.0,0.0,Sarmiento,Brasileiro,Sebastián Meza (Sarmiento)
Luciano Gondou,ARG,"FW,MF",21.0,18.4,390.0,367.0,19.0,1.0,0.0,2.0,19,0.0,0.0,0.0,0.0,0.0,250.0,4.0,16.0,Sarmiento,Brasileiro,Luciano Gondou (Sarmiento)
Manuel García,ARG,"DF,MF",23.0,18.3,534.0,508.0,25.0,15.0,1.0,12.0,7,10.0,0.0,0.0,0.0,0.0,371.0,1.0,12.0,Sarmiento,Brasileiro,Manuel García (Sarmiento)
Fernando Martínez,PAR,MF,28.0,16.3,475.0,469.0,1.0,1.0,0.0,4.0,3,0.0,0.0,0.0,0.0,0.0,312.0,5.0,15.0,Sarmiento,Brasileiro,Fernando Martínez (Sarmiento)
Javier Toledo,ARG,FW,36.0,17.7,385.0,369.0,12.0,0.0,0.0,0.0,9,3.0,0.0,0.0,0.0,0.0,163.0,4.0,10.0,Sarmiento,Brasileiro,Javier Toledo (Sarmiento)
Gabriel Díaz,ARG,"DF,MF",22.0,16.2,619.0,446.0,169.0,16.0,0.0,3.0,70,145.0,8.0,0.0,7.0,0.0,353.0,4.0,21.0,Sarmiento,Brasileiro,Gabriel Díaz (Sarmiento)
Lisandro López,ARG,"FW,MF",39.0,13.9,378.0,343.0,34.0,12.0,3.0,13.0,26,5.0,9.0,2.0,3.0,0.0,266.0,1.0,11.0,Sarmiento,Brasileiro,Lisandro López (Sarmiento)
Franco Sbuttoni,ARG,DF,33.0,13.8,352.0,319.0,26.0,22.0,0.0,1.0,0,4.0,0.0,0.0,0.0,0.0,223.0,7.0,6.0,Sarmiento,Brasileiro,Franco Sbuttoni (Sarmiento)
Alejandro Donatti,ARG,DF,36.0,12.0,203.0,191.0,9.0,9.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,132.0,3.0,1.0,Sarmiento,Brasileiro,Alejandro Donatti (Sarmiento)
Jean Pierre Rosso,URU,"DF,MF",25.0,11.2,439.0,326.0,107.0,5.0,1.0,1.0,33,96.0,6.0,0.0,6.0,0.0,261.0,6.0,17.0,Sarmiento,Brasileiro,Jean Pierre Rosso (Sarmiento)
Sergio Quiroga,ARG,MF,28.0,12.6,378.0,300.0,71.0,22.0,1.0,5.0,72,4.0,45.0,15.0,28.0,1.0,204.0,7.0,12.0,Sarmiento,Brasileiro,Sergio Quiroga (Sarmiento)
Lucas Melano,ARG,"FW,MF",29.0,12.1,289.0,260.0,28.0,0.0,2.0,2.0,42,9.0,6.0,1.0,4.0,0.0,182.0,1.0,20.0,Sarmiento,Brasileiro,Lucas Melano (Sarmiento)
Manuel Mónaco,,MF,,11.3,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Manuel Mónaco (Sarmiento)
Juan Hernández,URU,DF,25.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Juan Hernández (Sarmiento)
Franco Quinteros,ARG,"DF,MF",24.0,6.2,235.0,146.0,88.0,6.0,0.0,1.0,30,75.0,7.0,2.0,5.0,0.0,124.0,1.0,8.0,Sarmiento,Brasileiro,Franco Quinteros (Sarmiento)
José Devecchi,ARG,GK,27.0,6.0,150.0,94.0,56.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,Sarmiento,Brasileiro,José Devecchi (Sarmiento)
Juan Cruz Kaprof,ARG,"FW,MF",27.0,3.7,109.0,106.0,3.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,82.0,0.0,3.0,Sarmiento,Brasileiro,Juan Cruz Kaprof (Sarmiento)
Jonatan Gallardo,ARG,"MF,DF",25.0,2.3,39.0,37.0,1.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,Sarmiento,Brasileiro,Jonatan Gallardo (Sarmiento)
Guido Mainero,ARG,"MF,FW",27.0,2.2,100.0,76.0,24.0,7.0,0.0,1.0,22,14.0,3.0,0.0,3.0,0.0,60.0,0.0,10.0,Sarmiento,Brasileiro,Guido Mainero (Sarmiento)
Harrinson Mancilla,COL,MF,31.0,2.1,58.0,58.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,Sarmiento,Brasileiro,Harrinson Mancilla (Sarmiento)
José Mauri,ITA,MF,26.0,1.1,23.0,23.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,Sarmiento,Brasileiro,José Mauri (Sarmiento)
Yair Ezequiel Arismendi,ARG,MF,24.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Yair Ezequiel Arismendi (Sarmiento)
Ayrton Cougo,URU,"MF,DF",26.0,0.8,34.0,28.0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,Sarmiento,Brasileiro,Ayrton Cougo (Sarmiento)
Lautaro Cerato,ARG,FW,22.0,0.4,12.0,12.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,Sarmiento,Brasileiro,Lautaro Cerato (Sarmiento)
Joaquín Gho,ARG,MF,19.0,0.3,18.0,14.0,4.0,0.0,0.0,0.0,3,3.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,Sarmiento,Brasileiro,Joaquín Gho (Sarmiento)
Nicolás Femia,ARG,"MF,FW",26.0,0.2,15.0,13.0,2.0,0.0,0.0,0.0,2,0.0,2.0,0.0,2.0,0.0,13.0,0.0,0.0,Sarmiento,Brasileiro,Nicolás Femia (Sarmiento)
Santiago Morales,,DF,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Santiago Morales (Sarmiento)
Pablo Gerzel,ARG,MF,23.0,0.1,5.0,4.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,Sarmiento,Brasileiro,Pablo Gerzel (Sarmiento)
