Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Championship,Player_Team
Agustin Ojeda,ARG,FW,18.0,1.9,1,3,2,66.7,1.55,1.03,0.33,0.5,12.6,0.0,0,0,0.5,0.5,0.16,0.5,0.5,Racing Club,Brasileiro,Agustin Ojeda (Racing Club)
Héctor Fértoli,ARG,"FW,MF",28.0,1.6,0,1,1,100.0,0.62,0.62,0.0,0.0,14.7,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Racing Club,Brasileiro,Héctor Fértoli (Racing Club)
Edwin Cardona,COL,"FW,MF",30.0,1.0,0,2,1,50.0,2.0,1.0,0.0,0.0,26.3,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Racing Club,Brasileiro,Edwin Cardona (Racing Club)
Juan Cáceres,PAR,DF,22.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Juan Cáceres (Racing Club)
Catriel Cabellos,PER,"MF,FW",18.0,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Catriel Cabellos (Racing Club)
Tomás Pérez,ARG,FW,16.0,0.6,0,2,0,0.0,3.4,0.0,0.0,0.0,9.7,0.0,0,0,0.6,0.6,0.32,-0.6,-0.6,Racing Club,Brasileiro,Tomás Pérez (Racing Club)
Santino Vera,ARG,"MF,FW",16.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Santino Vera (Racing Club)
Román Fernández,ARG,FW,17.0,0.4,0,1,0,0.0,2.65,0.0,0.0,0.0,10.6,0.0,0,0,0.2,0.2,0.23,-0.2,-0.2,Racing Club,Brasileiro,Román Fernández (Racing Club)
Ignacio Galván,ARG,DF,20.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Ignacio Galván (Racing Club)
Ramiro Degregorio,ARG,FW,19.0,0.1,0,1,0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Ramiro Degregorio (Racing Club)
Franco Armani,ARG,GK,36.0,26.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Franco Armani (River Plate)
Ignacio Fernández,ARG,"MF,FW",33.0,19.8,5,38,16,42.1,1.91,0.81,0.13,0.31,20.0,4.0,0,0,3.9,3.9,0.09,1.1,1.1,River Plate,Brasileiro,Ignacio Fernández (River Plate)
Milton Casco,ARG,DF,34.0,19.7,0,8,1,12.5,0.41,0.05,0.0,0.0,18.1,0.0,0,0,0.9,0.9,0.11,-0.9,-0.9,River Plate,Brasileiro,Milton Casco (River Plate)
Enzo Díaz,ARG,DF,27.0,20.8,0,11,0,0.0,0.53,0.0,0.0,0.0,18.1,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,River Plate,Brasileiro,Enzo Díaz (River Plate)
Leandro González Pirez,ARG,DF,30.0,19.6,1,7,3,42.9,0.36,0.15,0.14,0.33,9.6,0.0,0,0,1.0,1.0,0.14,0.0,0.0,River Plate,Brasileiro,Leandro González Pirez (River Plate)
Rodrigo Aliendro,ARG,MF,31.0,18.0,1,30,5,16.7,1.67,0.28,0.03,0.2,21.6,0.0,0,0,1.9,1.9,0.06,-0.9,-0.9,River Plate,Brasileiro,Rodrigo Aliendro (River Plate)
Enzo Pérez,ARG,MF,36.0,17.0,0,8,2,25.0,0.47,0.12,0.0,0.0,18.4,0.0,0,0,0.8,0.8,0.09,-0.8,-0.8,River Plate,Brasileiro,Enzo Pérez (River Plate)
Ezequiel Barco,ARG,"FW,MF",23.0,16.7,5,40,8,20.0,2.39,0.48,0.03,0.13,23.3,7.0,4,4,6.5,3.3,0.08,-1.5,-2.3,River Plate,Brasileiro,Ezequiel Barco (River Plate)
Lucas Beltrán,ARG,FW,21.0,15.2,12,44,20,45.5,2.89,1.31,0.2,0.45,15.3,0.0,3,3,7.9,5.5,0.13,4.1,3.5,River Plate,Brasileiro,Lucas Beltrán (River Plate)
Nicolás De La Cruz,URU,"MF,FW",25.0,12.2,4,39,14,35.9,3.2,1.15,0.1,0.29,22.8,7.0,0,0,2.6,2.6,0.07,1.4,1.4,River Plate,Brasileiro,Nicolás De La Cruz (River Plate)
Pablo Solari,ARG,"FW,MF",21.0,13.6,5,42,20,47.6,3.08,1.47,0.12,0.25,16.0,0.0,0,0,4.7,4.7,0.11,0.3,0.3,River Plate,Brasileiro,Pablo Solari (River Plate)
Paulo Díaz,CHI,DF,28.0,12.7,1,4,1,25.0,0.32,0.08,0.25,1.0,20.4,0.0,0,0,0.5,0.5,0.12,0.5,0.5,River Plate,Brasileiro,Paulo Díaz (River Plate)
José Paradela,ARG,"MF,FW",24.0,11.4,2,30,8,26.7,2.63,0.7,0.07,0.25,21.5,1.0,0,0,3.5,3.5,0.12,-1.5,-1.5,River Plate,Brasileiro,José Paradela (River Plate)
Robert Rojas,PAR,DF,26.0,9.7,1,5,3,60.0,0.52,0.31,0.2,0.33,16.2,0.0,0,0,0.2,0.2,0.05,0.8,0.8,River Plate,Brasileiro,Robert Rojas (River Plate)
Marcelo Herrera,ARG,DF,24.0,9.3,0,12,3,25.0,1.29,0.32,0.0,0.0,24.1,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,River Plate,Brasileiro,Marcelo Herrera (River Plate)
Miguel Borja,COL,FW,30.0,9.1,5,28,10,35.7,3.08,1.1,0.11,0.3,16.3,0.0,2,2,4.9,3.4,0.13,0.1,-0.4,River Plate,Brasileiro,Miguel Borja (River Plate)
Salomón Rondón,VEN,FW,33.0,8.7,4,26,10,38.5,2.97,1.14,0.12,0.3,13.6,1.0,1,1,4.1,3.3,0.13,-0.1,-0.3,River Plate,Brasileiro,Salomón Rondón (River Plate)
Agustín Palavecino,ARG,"MF,FW",26.0,8.7,1,30,8,26.7,3.44,0.92,0.03,0.13,21.0,2.0,0,0,1.7,1.7,0.06,-0.7,-0.7,River Plate,Brasileiro,Agustín Palavecino (River Plate)
Emanuel Mammana,ARG,DF,26.0,6.0,0,3,0,0.0,0.5,0.0,0.0,0.0,16.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,River Plate,Brasileiro,Emanuel Mammana (River Plate)
Jonatan Maidana,ARG,DF,37.0,5.1,0,4,2,50.0,0.79,0.4,0.0,0.0,13.6,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,River Plate,Brasileiro,Jonatan Maidana (River Plate)
Elías Gómez,ARG,"DF,FW",28.0,4.8,0,2,1,50.0,0.42,0.21,0.0,0.0,24.9,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,River Plate,Brasileiro,Elías Gómez (River Plate)
Matías Kranevitter,ARG,MF,29.0,4.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Matías Kranevitter (River Plate)
Santiago Simón,ARG,"MF,FW",20.0,3.1,0,2,0,0.0,0.65,0.0,0.0,0.0,20.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,River Plate,Brasileiro,Santiago Simón (River Plate)
Ezequiel Centurión,ARG,GK,25.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Ezequiel Centurión (River Plate)
Matías Suárez,ARG,"FW,MF",34.0,2.0,2,8,4,50.0,3.91,1.96,0.25,0.5,13.6,0.0,0,0,1.4,1.4,0.17,0.6,0.6,River Plate,Brasileiro,Matías Suárez (River Plate)
Franco Alfonso,ARG,"FW,MF",20.0,0.9,0,1,0,0.0,1.17,0.0,0.0,0.0,20.8,0.0,0,0,0.0,0.0,0.03,0.0,0.0,River Plate,Brasileiro,Franco Alfonso (River Plate)
Claudio Echeverri,ARG,"MF,DF",17.0,0.8,0,2,0,0.0,2.4,0.0,0.0,0.0,27.7,0.0,0,0,0.0,0.0,0.02,0.0,0.0,River Plate,Brasileiro,Claudio Echeverri (River Plate)
Bruno Zuculini,ARG,MF,29.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,River Plate,Brasileiro,Bruno Zuculini (River Plate)
Héctor David Martínez,PAR,DF,25.0,0.1,0,1,1,100.0,7.5,7.5,0.0,0.0,33.3,0.0,0,0,0.0,0.0,0.01,0.0,0.0,River Plate,Brasileiro,Héctor David Martínez (River Plate)
Facundo Mallo,URU,DF,28.0,26.0,1,14,4,28.6,0.54,0.15,0.07,0.25,11.4,0.0,0,0,1.0,1.0,0.08,0.0,0.0,Rosario Cent,Brasileiro,Facundo Mallo (Rosario Cent)
Alan Rodríguez,PAR,DF,22.0,25.0,1,21,3,14.3,0.84,0.12,0.05,0.33,29.9,7.0,0,0,0.6,0.6,0.03,0.4,0.4,Rosario Cent,Brasileiro,Alan Rodríguez (Rosario Cent)
Víctor Malcorra,ARG,"MF,FW",35.0,23.0,5,44,15,34.1,1.91,0.65,0.07,0.2,22.7,4.0,2,3,5.5,3.1,0.07,-0.5,-0.1,Rosario Cent,Brasileiro,Víctor Malcorra (Rosario Cent)
Damián Martínez,ARG,DF,33.0,22.4,2,18,10,55.6,0.8,0.45,0.11,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Damián Martínez (Rosario Cent)
Carlos Quintana,ARG,DF,34.0,22.3,2,14,4,28.6,0.63,0.18,0.07,0.25,13.9,0.0,1,1,1.5,0.7,0.05,0.5,0.3,Rosario Cent,Brasileiro,Carlos Quintana (Rosario Cent)
Jorge Broun,ARG,GK,36.0,23.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Jorge Broun (Rosario Cent)
Kevin Ortíz,ARG,MF,22.0,21.1,0,15,6,40.0,0.71,0.28,0.0,0.0,30.4,0.0,0,0,0.6,0.6,0.04,-0.6,-0.6,Rosario Cent,Brasileiro,Kevin Ortíz (Rosario Cent)
Jaminton Campaz,COL,"FW,MF",22.0,20.3,3,53,17,32.1,2.62,0.84,0.06,0.18,23.9,1.0,0,0,2.9,2.9,0.05,0.1,0.1,Rosario Cent,Brasileiro,Jaminton Campaz (Rosario Cent)
Alejo Véliz,ARG,FW,19.0,19.8,11,60,27,45.0,3.03,1.36,0.17,0.37,13.5,0.0,1,1,9.1,8.3,0.14,1.9,1.7,Rosario Cent,Brasileiro,Alejo Véliz (Rosario Cent)
Francis Mac Allister,ARG,MF,27.0,13.7,1,6,3,50.0,0.44,0.22,0.17,0.33,32.9,1.0,0,0,0.3,0.3,0.05,0.7,0.7,Rosario Cent,Brasileiro,Francis Mac Allister (Rosario Cent)
Laurtaro Giaccone,ARG,MF,21.0,12.5,4,27,10,37.0,2.17,0.8,0.15,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Laurtaro Giaccone (Rosario Cent)
Juan Cruz Komar,ARG,DF,26.0,11.8,1,5,1,20.0,0.42,0.08,0.2,1.0,10.4,0.0,0,0,0.5,0.5,0.09,0.5,0.5,Rosario Cent,Brasileiro,Juan Cruz Komar (Rosario Cent)
Walter Montoya,ARG,MF,29.0,10.3,0,7,0,0.0,0.68,0.0,0.0,0.0,29.6,2.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Rosario Cent,Brasileiro,Walter Montoya (Rosario Cent)
Gino Infantino,ARG,"MF,FW",19.0,9.0,1,14,4,28.6,1.56,0.44,0.07,0.25,19.1,0.0,0,0,1.3,1.3,0.1,-0.3,-0.3,Rosario Cent,Brasileiro,Gino Infantino (Rosario Cent)
Jhonatan Candia,URU,FW,27.0,6.2,1,13,3,23.1,2.09,0.48,0.08,0.33,12.7,0.0,0,0,2.0,2.0,0.16,-1.0,-1.0,Rosario Cent,Brasileiro,Jhonatan Candia (Rosario Cent)
Agustín Toledo,ARG,MF,22.0,5.4,0,6,0,0.0,1.12,0.0,0.0,0.0,28.0,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Rosario Cent,Brasileiro,Agustín Toledo (Rosario Cent)
Gaspar Servio,ARG,GK,30.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Gaspar Servio (Rosario Cent)
Fabricio Oviedo,ARG,FW,18.0,2.1,1,1,1,100.0,0.47,0.47,1.0,1.0,2.5,0.0,0,0,0.9,0.9,0.87,0.1,0.1,Rosario Cent,Brasileiro,Fabricio Oviedo (Rosario Cent)
Ismael Cortéz,ARG,MF,21.0,4.5,0,1,0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Ismael Cortéz (Rosario Cent)
Lucas Rodríguez,ARG,DF,29.0,2.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Lucas Rodríguez (Rosario Cent)
Luciano Ferreyra,ARG,"MF,FW",20.0,1.6,1,3,2,66.7,1.85,1.23,0.33,0.5,17.1,0.0,0,0,0.5,0.5,0.16,0.5,0.5,Rosario Cent,Brasileiro,Luciano Ferreyra (Rosario Cent)
Tomás O'Connor,ARG,"MF,FW",18.0,1.5,1,2,1,50.0,1.31,0.66,0.5,1.0,14.8,0.0,0,0,0.3,0.3,0.15,0.7,0.7,Rosario Cent,Brasileiro,Tomás O'Connor (Rosario Cent)
Facundo Aguero,ARG,DF,28.0,1.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Facundo Aguero (Rosario Cent)
Octavio Bianchi,ARG,"FW,MF",27.0,3.8,0,11,5,45.5,2.86,1.3,0.0,0.0,16.0,0.0,0,0,1.2,1.2,0.11,-1.2,-1.2,Rosario Cent,Brasileiro,Octavio Bianchi (Rosario Cent)
Luca Martínez,MEX,FW,22.0,1.7,0,3,2,66.7,1.76,1.18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Luca Martínez (Rosario Cent)
Francesco Lo Celso,ARG,"MF,FW",22.0,1.5,0,1,1,100.0,0.67,0.67,0.0,0.0,23.5,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1,Rosario Cent,Brasileiro,Francesco Lo Celso (Rosario Cent)
Kevin Silva,ARG,DF,19.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Kevin Silva (Rosario Cent)
Malcom Braida,ARG,"DF,MF",25.0,24.4,1,23,8,34.8,0.94,0.33,0.04,0.13,20.0,0.0,0,0,1.8,1.8,0.1,-0.8,-0.8,San Lorenzo,Brasileiro,Malcom Braida (San Lorenzo)
Rafa Pérez,COL,DF,33.0,23.6,1,11,2,18.2,0.47,0.08,0.09,0.5,18.8,0.0,0,0,0.8,0.8,0.07,0.2,0.2,San Lorenzo,Brasileiro,Rafa Pérez (San Lorenzo)
Jalil Elías,ARG,MF,26.0,23.2,2,13,4,30.8,0.56,0.17,0.15,0.5,27.0,0.0,0,0,0.5,0.5,0.04,1.5,1.5,San Lorenzo,Brasileiro,Jalil Elías (San Lorenzo)
Gastón Hernández,ARG,DF,25.0,22.6,1,18,3,16.7,0.8,0.13,0.06,0.33,13.9,0.0,0,0,1.3,1.3,0.07,-0.3,-0.3,San Lorenzo,Brasileiro,Gastón Hernández (San Lorenzo)
Augusto Batalla,ARG,GK,26.0,22.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Augusto Batalla (San Lorenzo)
Adam Bareiro,PAR,FW,26.0,19.5,5,43,10,23.3,2.21,0.51,0.07,0.3,16.0,7.0,2,2,7.9,6.4,0.15,-2.9,-3.4,San Lorenzo,Brasileiro,Adam Bareiro (San Lorenzo)
Nahuel Barrios,ARG,"MF,FW",24.0,18.8,2,26,8,30.8,1.38,0.43,0.08,0.25,21.7,3.0,0,0,1.8,1.8,0.07,0.2,0.2,San Lorenzo,Brasileiro,Nahuel Barrios (San Lorenzo)
Federico Gattoni,ARG,DF,23.0,19.0,1,17,5,29.4,0.89,0.26,0.06,0.2,10.6,0.0,0,0,2.5,2.5,0.14,-1.5,-1.5,San Lorenzo,Brasileiro,Federico Gattoni (San Lorenzo)
Carlos Sánchez,COL,"MF,DF",36.0,16.6,0,11,1,9.1,0.66,0.06,0.0,0.0,28.9,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,San Lorenzo,Brasileiro,Carlos Sánchez (San Lorenzo)
Andrés Vombergar,SVN,"FW,MF",28.0,15.2,5,33,14,42.4,2.17,0.92,0.09,0.21,11.2,0.0,2,2,5.6,4.5,0.14,-0.6,-1.5,San Lorenzo,Brasileiro,Andrés Vombergar (San Lorenzo)
Agustín Giay,ARG,"DF,MF",19.0,10.8,0,7,2,28.6,0.65,0.18,0.0,0.0,21.3,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4,San Lorenzo,Brasileiro,Agustín Giay (San Lorenzo)
Gonzalo Luján,ARG,"DF,MF",21.0,13.8,0,7,2,28.6,0.51,0.14,0.0,0.0,14.4,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,San Lorenzo,Brasileiro,Gonzalo Luján (San Lorenzo)
Ivan Leguizamon,PAR,"MF,FW",20.0,15.2,2,41,12,29.3,2.7,0.79,0.05,0.17,21.7,0.0,0,0,2.5,2.5,0.06,-0.5,-0.5,San Lorenzo,Brasileiro,Ivan Leguizamon (San Lorenzo)
Ezequiel Cerutti,ARG,"FW,MF",31.0,6.9,0,6,2,33.3,0.86,0.29,0.0,0.0,27.1,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,San Lorenzo,Brasileiro,Ezequiel Cerutti (San Lorenzo)
Agustín Martegani,ARG,MF,22.0,8.4,0,11,2,18.2,1.31,0.24,0.0,0.0,24.4,1.0,0,0,0.5,0.5,0.05,-0.5,-0.5,San Lorenzo,Brasileiro,Agustín Martegani (San Lorenzo)
Gastón Campi,ARG,"DF,MF",31.0,7.5,0,2,2,100.0,0.27,0.27,0.0,0.0,11.5,0.0,0,0,0.0,0.0,0.02,0.0,0.0,San Lorenzo,Brasileiro,Gastón Campi (San Lorenzo)
Facundo Altamirano,ARG,GK,26.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Facundo Altamirano (San Lorenzo)
Francisco Perruzzi,ARG,MF,21.0,4.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Francisco Perruzzi (San Lorenzo)
Gonzalo Maroni,ARG,"MF,FW",23.0,4.4,1,9,3,33.3,2.05,0.68,0.11,0.33,22.7,0.0,0,0,0.6,0.6,0.06,0.4,0.4,San Lorenzo,Brasileiro,Gonzalo Maroni (San Lorenzo)
Nicolás Blandi,ARG,FW,33.0,3.0,1,4,4,100.0,1.32,1.32,0.25,0.25,10.8,0.0,0,0,1.0,1.0,0.25,0.0,0.0,San Lorenzo,Brasileiro,Nicolás Blandi (San Lorenzo)
Elian Irala,ARG,"MF,DF",18.0,3.1,0,4,0,0.0,1.3,0.0,0.0,0.0,27.6,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,San Lorenzo,Brasileiro,Elian Irala (San Lorenzo)
Diego Calcaterra,ARG,DF,21.0,2.0,0,2,2,100.0,0.99,0.99,0.0,0.0,14.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,San Lorenzo,Brasileiro,Diego Calcaterra (San Lorenzo)
Diego Perea,COL,"MF,FW",20.0,1.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Diego Perea (San Lorenzo)
Ezequiel Herrera,ARG,DF,20.0,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Ezequiel Herrera (San Lorenzo)
Tomás Silva,ARG,DF,19.0,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Tomás Silva (San Lorenzo)
Siro Rosane,ARG,MF,22.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Siro Rosane (San Lorenzo)
Mariano Peralta,ARG,FW,24.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Mariano Peralta (San Lorenzo)
Manuel Insaurralde,ARG,"MF,DF",24.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Manuel Insaurralde (San Lorenzo)
Matías Hernández,ARG,FW,17.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Matías Hernández (San Lorenzo)
Juan Manuel Insaurralde,ARG,DF,38.0,23.8,0,12,2,16.7,0.5,0.08,0.0,0.0,13.0,0.0,0,0,0.8,0.8,0.06,-0.8,-0.8,Sarmiento,Brasileiro,Juan Manuel Insaurralde (Sarmiento)
Emiliano Méndez,ARG,MF,33.0,21.1,0,13,0,0.0,0.62,0.0,0.0,0.0,21.7,0.0,0,0,0.4,0.4,0.03,-0.4,-0.4,Sarmiento,Brasileiro,Emiliano Méndez (Sarmiento)
Gonzalo Bettini,ARG,"DF,MF",30.0,20.7,1,12,4,33.3,0.58,0.19,0.08,0.25,23.3,0.0,0,0,0.4,0.4,0.04,0.6,0.6,Sarmiento,Brasileiro,Gonzalo Bettini (Sarmiento)
Sebastián Meza,ARG,GK,22.0,21.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Sebastián Meza (Sarmiento)
Luciano Gondou,ARG,"FW,MF",21.0,18.4,6,45,16,35.6,2.44,0.87,0.09,0.25,16.6,2.0,2,2,6.4,4.7,0.1,-0.4,-0.7,Sarmiento,Brasileiro,Luciano Gondou (Sarmiento)
Manuel García,ARG,"DF,MF",23.0,18.3,0,2,1,50.0,0.11,0.05,0.0,0.0,22.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Sarmiento,Brasileiro,Manuel García (Sarmiento)
Fernando Martínez,PAR,MF,28.0,16.3,0,12,1,8.3,0.73,0.06,0.0,0.0,21.5,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,Sarmiento,Brasileiro,Fernando Martínez (Sarmiento)
Javier Toledo,ARG,FW,36.0,17.7,4,48,12,25.0,2.72,0.68,0.06,0.25,15.8,0.0,1,2,6.0,4.5,0.09,-2.0,-1.5,Sarmiento,Brasileiro,Javier Toledo (Sarmiento)
Gabriel Díaz,ARG,"DF,MF",22.0,16.2,1,20,4,20.0,1.24,0.25,0.05,0.25,24.9,2.0,0,0,1.1,1.1,0.05,-0.1,-0.1,Sarmiento,Brasileiro,Gabriel Díaz (Sarmiento)
Lisandro López,ARG,"FW,MF",39.0,13.9,3,24,9,37.5,1.73,0.65,0.13,0.33,14.5,0.0,0,0,2.9,2.9,0.12,0.1,0.1,Sarmiento,Brasileiro,Lisandro López (Sarmiento)
Franco Sbuttoni,ARG,DF,33.0,13.8,0,3,1,33.3,0.22,0.07,0.0,0.0,11.1,0.0,0,0,0.2,0.2,0.07,-0.2,-0.2,Sarmiento,Brasileiro,Franco Sbuttoni (Sarmiento)
Alejandro Donatti,ARG,DF,36.0,12.0,0,10,0,0.0,0.83,0.0,0.0,0.0,14.2,2.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Sarmiento,Brasileiro,Alejandro Donatti (Sarmiento)
Jean Pierre Rosso,URU,"DF,MF",25.0,11.2,0,5,1,20.0,0.45,0.09,0.0,0.0,17.5,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Sarmiento,Brasileiro,Jean Pierre Rosso (Sarmiento)
Sergio Quiroga,ARG,MF,28.0,12.6,2,24,7,29.2,1.9,0.55,0.08,0.29,25.5,6.0,0,0,1.1,1.1,0.05,0.9,0.9,Sarmiento,Brasileiro,Sergio Quiroga (Sarmiento)
Lucas Melano,ARG,"FW,MF",29.0,12.1,4,17,7,41.2,1.41,0.58,0.24,0.57,16.7,0.0,0,0,1.8,1.8,0.11,2.2,2.2,Sarmiento,Brasileiro,Lucas Melano (Sarmiento)
Manuel Mónaco,,MF,,11.3,2,22,13,59.1,1.95,1.15,0.05,0.08,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Manuel Mónaco (Sarmiento)
Juan Hernández,URU,DF,25.0,9.1,0,6,2,33.3,0.66,0.22,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Juan Hernández (Sarmiento)
Franco Quinteros,ARG,"DF,MF",24.0,6.2,0,4,0,0.0,0.65,0.0,0.0,0.0,24.7,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Sarmiento,Brasileiro,Franco Quinteros (Sarmiento)
José Devecchi,ARG,GK,27.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,José Devecchi (Sarmiento)
Juan Cruz Kaprof,ARG,"FW,MF",27.0,3.7,0,3,0,0.0,0.8,0.0,0.0,0.0,20.0,0.0,0,0,0.2,0.2,0.07,-0.2,-0.2,Sarmiento,Brasileiro,Juan Cruz Kaprof (Sarmiento)
Jonatan Gallardo,ARG,"MF,DF",25.0,2.3,0,4,1,25.0,1.76,0.44,0.0,0.0,28.8,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Sarmiento,Brasileiro,Jonatan Gallardo (Sarmiento)
Guido Mainero,ARG,"MF,FW",27.0,2.2,0,1,0,0.0,0.46,0.0,0.0,0.0,14.7,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Sarmiento,Brasileiro,Guido Mainero (Sarmiento)
Harrinson Mancilla,COL,MF,31.0,2.1,0,2,0,0.0,0.94,0.0,0.0,0.0,30.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Sarmiento,Brasileiro,Harrinson Mancilla (Sarmiento)
José Mauri,ITA,MF,26.0,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,José Mauri (Sarmiento)
