Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Championship,Player_Team
José López,ARG,"FW,MF",22.0,6.6,5,22,10,45.5,3.35,1.52,0.23,0.5,13.7,0.0,0,0,3.5,3.5,0.16,1.5,1.5,Palmeiras,Brasileiro,José López (Palmeiras)
Kaiky Naves,BRA,"DF,FW",20.0,5.8,0,2,0,0.0,0.34,0.0,0.0,0.0,9.3,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Palmeiras,Brasileiro,Kaiky Naves (Palmeiras)
Luis Guilherme,BRA,"FW,MF",16.0,6.4,0,15,3,20.0,2.34,0.47,0.0,0.0,21.4,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7,Palmeiras,Brasileiro,Luis Guilherme (Palmeiras)
Fabinho,BRA,MF,20.0,6.5,0,6,1,16.7,0.92,0.15,0.0,0.0,18.4,0.0,0,0,0.7,0.7,0.11,-0.7,-0.7,Palmeiras,Brasileiro,Fabinho (Palmeiras)
García,BRA,DF,21.0,3.3,0,2,0,0.0,0.61,0.0,0.0,0.0,23.4,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Palmeiras,Brasileiro,García (Palmeiras)
Marcelo Lomba,BRA,GK,36.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Marcelo Lomba (Palmeiras)
Kevin,BRA,"FW,DF",20.0,2.6,0,6,1,16.7,2.33,0.39,0.0,0.0,18.2,0.0,0,0,0.6,0.6,0.1,-0.6,-0.6,Palmeiras,Brasileiro,Kevin (Palmeiras)
Jailson Siqueira,BRA,"MF,DF",27.0,1.8,0,4,1,25.0,2.21,0.55,0.0,0.0,19.4,0.0,0,0,0.4,0.4,0.09,-0.4,-0.4,Palmeiras,Brasileiro,Jailson Siqueira (Palmeiras)
Rafael Navarro,BRA,FW,22.0,1.4,1,4,2,50.0,2.88,1.44,0.25,0.5,8.2,0.0,0,0,1.2,1.2,0.3,-0.2,-0.2,Palmeiras,Brasileiro,Rafael Navarro (Palmeiras)
Bruno Tabata,BRA,"MF,FW",25.0,1.4,0,4,0,0.0,2.9,0.0,0.0,0.0,17.7,0.0,0,0,0.4,0.4,0.09,-0.4,-0.4,Palmeiras,Brasileiro,Bruno Tabata (Palmeiras)
Ian Custódio,BRA,DF,19.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Ian Custódio (Palmeiras)
Giovani,BRA,FW,19.0,0.2,0,1,0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1,Palmeiras,Brasileiro,Giovani (Palmeiras)
Estevão,BRA,FW,16.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Estevão (Palmeiras)
Eduard Atuesta,COL,MF,25.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Eduard Atuesta (Palmeiras)
Kauan Santos,BRA,FW,18.0,0.0,0,1,0,0.0,45.0,0.0,0.0,0.0,20.9,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Palmeiras,Brasileiro,Kauan Santos (Palmeiras)
João Paulo,BRA,GK,27.0,35.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,João Paulo (Santos)
Joaquim,BRA,DF,24.0,30.3,1,35,9,25.7,1.15,0.3,0.03,0.11,12.2,0.0,0,0,2.3,2.3,0.07,-1.3,-1.3,Santos,Brasileiro,Joaquim (Santos)
Marcos Leonardo,BRA,FW,19.0,28.8,13,76,27,35.5,2.64,0.94,0.12,0.33,16.2,7.0,4,4,12.4,9.2,0.12,0.6,-0.2,Santos,Brasileiro,Marcos Leonardo (Santos)
Lucas Lima,BRA,"MF,FW",32.0,24.5,1,23,5,21.7,0.94,0.2,0.04,0.2,21.0,6.0,0,0,1.7,1.7,0.08,-0.7,-0.7,Santos,Brasileiro,Lucas Lima (Santos)
Messias,BRA,DF,28.0,26.6,2,18,8,44.4,0.68,0.3,0.11,0.25,12.2,0.0,0,0,1.6,1.6,0.09,0.4,0.4,Santos,Brasileiro,Messias (Santos)
Rodrigo Fernández,URU,MF,27.0,22.4,1,14,3,21.4,0.63,0.13,0.07,0.33,23.1,0.0,0,0,1.0,1.0,0.07,0.0,0.0,Santos,Brasileiro,Rodrigo Fernández (Santos)
Lucas Braga,BRA,"DF,FW",26.0,22.1,0,11,1,9.1,0.5,0.05,0.0,0.0,15.9,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Santos,Brasileiro,Lucas Braga (Santos)
Jean Lucas,BRA,MF,24.0,20.1,0,45,11,24.4,2.24,0.55,0.0,0.0,23.8,7.0,0,0,2.2,2.2,0.05,-2.2,-2.2,Santos,Brasileiro,Jean Lucas (Santos)
Dodi,BRA,MF,26.0,19.1,0,12,4,33.3,0.63,0.21,0.0,0.0,25.9,2.0,0,0,0.9,0.9,0.07,-0.9,-0.9,Santos,Brasileiro,Dodi (Santos)
Stiven Mendoza,COL,"FW,MF",30.0,18.6,6,41,13,31.7,2.21,0.7,0.1,0.31,19.1,0.0,2,2,5.0,3.4,0.08,1.0,0.6,Santos,Brasileiro,Stiven Mendoza (Santos)
Dodô,BRA,DF,30.0,15.8,0,7,0,0.0,0.44,0.0,0.0,0.0,11.0,0.0,0,0,0.5,0.5,0.08,-0.5,-0.5,Santos,Brasileiro,Dodô (Santos)
Yeferson Soteldo,VEN,"FW,MF",25.0,17.3,1,30,11,36.7,1.74,0.64,0.03,0.09,21.0,6.0,0,0,2.0,2.0,0.07,-1.0,-1.0,Santos,Brasileiro,Yeferson Soteldo (Santos)
Tomás Rincón,VEN,MF,35.0,13.2,2,11,3,27.3,0.83,0.23,0.18,0.67,14.4,0.0,0,0,1.4,1.4,0.13,0.6,0.6,Santos,Brasileiro,Tomás Rincón (Santos)
João Othavio Basso,BRA,DF,26.0,12.8,0,7,0,0.0,0.55,0.0,0.0,0.0,18.9,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5,Santos,Brasileiro,João Othavio Basso (Santos)
Gabriel Inocêncio,BRA,DF,28.0,14.2,0,11,4,36.4,0.78,0.28,0.0,0.0,22.1,0.0,0,0,0.5,0.5,0.04,-0.5,-0.5,Santos,Brasileiro,Gabriel Inocêncio (Santos)
Kevyson,BRA,DF,18.0,10.8,0,7,3,42.9,0.65,0.28,0.0,0.0,24.2,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,Santos,Brasileiro,Kevyson (Santos)
João Lucas,BRA,DF,24.0,9.0,0,8,1,12.5,0.89,0.11,0.0,0.0,19.4,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Santos,Brasileiro,João Lucas (Santos)
Nonato,BRA,MF,24.0,7.3,1,9,3,33.3,1.23,0.41,0.11,0.33,24.5,0.0,0,0,0.4,0.4,0.04,0.6,0.6,Santos,Brasileiro,Nonato (Santos)
Lucas,BRA,DF,21.0,6.8,0,4,3,75.0,0.59,0.44,0.0,0.0,21.2,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Santos,Brasileiro,Lucas (Santos)
Nathan,BRA,DF,21.0,5.5,0,2,0,0.0,0.37,0.0,0.0,0.0,19.9,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Santos,Brasileiro,Nathan (Santos)
Julio Furch,ARG,"FW,MF",33.0,6.8,3,19,9,47.4,2.81,1.33,0.16,0.33,12.8,0.0,0,0,2.8,2.8,0.15,0.2,0.2,Santos,Brasileiro,Julio Furch (Santos)
Ângelo Borges,BRA,"FW,MF",18.0,6.0,2,6,3,50.0,1.0,0.5,0.33,0.67,16.9,0.0,0,0,1.1,1.1,0.18,0.9,0.9,Santos,Brasileiro,Ângelo Borges (Santos)
Alex,BRA,DF,23.0,5.1,0,4,2,50.0,0.79,0.4,0.0,0.0,11.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Santos,Brasileiro,Alex (Santos)
Deivid Washington,BRA,FW,17.0,4.7,2,17,7,41.2,3.58,1.48,0.12,0.29,17.8,0.0,0,0,1.7,1.7,0.1,0.3,0.3,Santos,Brasileiro,Deivid Washington (Santos)
Guilherme Camacho,BRA,MF,32.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Guilherme Camacho (Santos)
Maximiliano Silvera,URU,"MF,FW",25.0,5.0,1,13,8,61.5,2.61,1.61,0.08,0.13,14.4,0.0,0,0,2.5,2.5,0.2,-1.5,-1.5,Santos,Brasileiro,Maximiliano Silvera (Santos)
Eduardo Gabriel,BRA,DF,26.0,3.0,1,8,2,25.0,2.68,0.67,0.13,0.5,12.1,0.0,0,0,0.4,0.4,0.05,0.6,0.6,Santos,Brasileiro,Eduardo Gabriel (Santos)
Daniel Ruiz Rivera,COL,"FW,MF",21.0,2.7,0,2,0,0.0,0.73,0.0,0.0,0.0,23.1,1.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Santos,Brasileiro,Daniel Ruiz Rivera (Santos)
Vladimir,BRA,GK,33.0,2.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Vladimir (Santos)
Sandry,BRA,MF,20.0,2.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Sandry (Santos)
Alison,BRA,MF,29.0,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Alison (Santos)
Luan Dias,BRA,"MF,FW",25.0,2.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Luan Dias (Santos)
Júnior Caiçara,BRA,DF,33.0,1.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Júnior Caiçara (Santos)
Lucas Barbosa,BRA,"FW,MF",21.0,1.1,0,1,1,100.0,0.87,0.87,0.0,0.0,6.4,0.0,0,0,0.3,0.3,0.29,-0.3,-0.3,Santos,Brasileiro,Lucas Barbosa (Santos)
Felipe Jonatan,BRA,DF,24.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Felipe Jonatan (Santos)
Alfredo Morelos,COL,"FW,MF",26.0,0.9,0,3,2,66.7,3.51,2.34,0.0,0.0,18.1,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Santos,Brasileiro,Alfredo Morelos (Santos)
Bruno Mezenga,BRA,"FW,MF",34.0,1.9,0,5,1,20.0,2.68,0.54,0.0,0.0,13.7,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,Santos,Brasileiro,Bruno Mezenga (Santos)
Weslley Patati,BRA,"FW,MF",19.0,1.5,0,11,1,9.1,7.28,0.66,0.0,0.0,20.1,0.0,0,0,0.8,0.8,0.07,-0.8,-0.8,Santos,Brasileiro,Weslley Patati (Santos)
Maicon,BRA,DF,34.0,0.5,0,1,1,100.0,2.0,2.0,0.0,0.0,10.3,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Santos,Brasileiro,Maicon (Santos)
Ed Carlos,BRA,"MF,FW",21.0,0.4,0,1,0,0.0,2.5,0.0,0.0,0.0,31.5,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Santos,Brasileiro,Ed Carlos (Santos)
Miguel Terceros,BOL,"MF,FW",18.0,0.4,0,1,0,0.0,2.65,0.0,0.0,0.0,34.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Santos,Brasileiro,Miguel Terceros (Santos)
Jair Paula,BRA,DF,17.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Jair Paula (Santos)
Vinicius,BRA,MF,23.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Vinicius (Santos)
Cadu,BRA,DF,20.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Cadu (Santos)
Ivonei,BRA,MF,20.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Ivonei (Santos)
Luiz Felipe,BRA,DF,29.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Santos,Brasileiro,Luiz Felipe (Santos)
Rafael Pires,BRA,GK,33.0,33.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Rafael Pires (São Paulo)
Pablo Maia,BRA,MF,21.0,28.7,4,45,14,31.1,1.57,0.49,0.09,0.29,27.5,0.0,0,0,1.5,1.5,0.03,2.5,2.5,São Paulo,Brasileiro,Pablo Maia (São Paulo)
Alisson,BRA,"MF,FW",29.0,23.9,0,24,4,16.7,1.0,0.17,0.0,0.0,21.6,1.0,0,0,1.1,1.1,0.05,-1.1,-1.1,São Paulo,Brasileiro,Alisson (São Paulo)
Lucas Beraldo,BRA,DF,19.0,24.0,1,14,6,42.9,0.58,0.25,0.07,0.17,15.2,0.0,0,0,1.0,1.0,0.07,0.0,0.0,São Paulo,Brasileiro,Lucas Beraldo (São Paulo)
Luciano,BRA,"MF,FW",29.0,23.5,9,72,24,33.3,3.07,1.02,0.1,0.29,20.3,0.0,2,3,8.4,5.9,0.08,0.6,1.1,São Paulo,Brasileiro,Luciano (São Paulo)
Caio Paulista,BRA,DF,24.0,23.1,1,34,14,41.2,1.47,0.61,0.03,0.07,20.4,0.0,0,0,2.0,2.0,0.06,-1.0,-1.0,São Paulo,Brasileiro,Caio Paulista (São Paulo)
Rafinha,BRA,DF,37.0,22.5,0,4,1,25.0,0.18,0.04,0.0,0.0,26.1,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,São Paulo,Brasileiro,Rafinha (São Paulo)
Wellington Rato,BRA,"FW,MF",30.0,19.6,0,36,4,11.1,1.84,0.2,0.0,0.0,23.9,6.0,0,1,3.0,2.2,0.06,-3.0,-2.2,São Paulo,Brasileiro,Wellington Rato (São Paulo)
Diego,BRA,DF,23.0,19.4,0,9,4,44.4,0.46,0.21,0.0,0.0,12.7,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,São Paulo,Brasileiro,Diego (São Paulo)
Michel Araujo,URU,"FW,MF",26.0,19.6,2,36,11,30.6,1.83,0.56,0.06,0.18,18.8,1.0,0,0,4.8,4.8,0.13,-2.8,-2.8,São Paulo,Brasileiro,Michel Araujo (São Paulo)
Robert Arboleda,ECU,DF,31.0,19.1,0,15,4,26.7,0.78,0.21,0.0,0.0,14.7,0.0,0,0,0.9,0.9,0.06,-0.9,-0.9,São Paulo,Brasileiro,Robert Arboleda (São Paulo)
Rodrigo Nestor,BRA,"MF,FW",22.0,16.1,1,35,12,34.3,2.17,0.74,0.03,0.08,19.4,0.0,0,0,3.2,3.2,0.09,-2.2,-2.2,São Paulo,Brasileiro,Rodrigo Nestor (São Paulo)
Jonathan Calleri,ARG,FW,29.0,15.0,9,44,20,45.5,2.93,1.33,0.16,0.35,11.4,0.0,2,2,8.5,6.9,0.16,0.5,0.1,São Paulo,Brasileiro,Jonathan Calleri (São Paulo)
Juan Santos,BRA,FW,20.0,14.2,1,18,8,44.4,1.27,0.56,0.06,0.13,13.2,0.0,0,0,2.7,2.7,0.15,-1.7,-1.7,São Paulo,Brasileiro,Juan Santos (São Paulo)
Gabriel Neves,URU,MF,25.0,10.7,1,1,1,100.0,0.09,0.09,1.0,1.0,13.6,0.0,0,0,0.1,0.1,0.1,0.9,0.9,São Paulo,Brasileiro,Gabriel Neves (São Paulo)
Alan Franco,ARG,DF,26.0,12.5,1,7,1,14.3,0.56,0.08,0.14,1.0,11.1,0.0,0,0,0.9,0.9,0.13,0.1,0.1,São Paulo,Brasileiro,Alan Franco (São Paulo)
Nathan Mendes,BRA,DF,20.0,13.1,1,3,2,66.7,0.23,0.15,0.33,0.5,10.0,0.0,0,0,0.5,0.5,0.15,0.5,0.5,São Paulo,Brasileiro,Nathan Mendes (São Paulo)
Welington,BRA,DF,21.0,10.4,0,8,0,0.0,0.77,0.0,0.0,0.0,25.4,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,São Paulo,Brasileiro,Welington (São Paulo)
Lucas Moura,BRA,"FW,MF",30.0,9.6,1,15,5,33.3,1.56,0.52,0.07,0.2,21.8,5.0,0,0,1.0,1.0,0.07,0.0,0.0,São Paulo,Brasileiro,Lucas Moura (São Paulo)
James Rodríguez,COL,"MF,FW",31.0,7.1,1,14,3,21.4,1.98,0.43,0.07,0.33,27.3,6.0,0,1,2.0,0.7,0.05,-1.0,0.3,São Paulo,Brasileiro,James Rodríguez (São Paulo)
Luan,BRA,MF,23.0,6.8,0,6,0,0.0,0.89,0.0,0.0,0.0,27.9,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,São Paulo,Brasileiro,Luan (São Paulo)
David,BRA,"FW,MF",27.0,8.1,2,22,9,40.9,2.7,1.11,0.09,0.22,14.5,0.0,0,0,3.1,3.1,0.14,-1.1,-1.1,São Paulo,Brasileiro,David (São Paulo)
Marcos Paulo,BRA,"FW,MF",21.0,5.9,2,12,4,33.3,2.05,0.68,0.17,0.5,16.0,0.0,0,0,0.8,0.8,0.06,1.2,1.2,São Paulo,Brasileiro,Marcos Paulo (São Paulo)
Jandrei,BRA,GK,29.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Jandrei (São Paulo)
Patryck,BRA,DF,20.0,4.2,0,2,0,0.0,0.48,0.0,0.0,0.0,24.8,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,São Paulo,Brasileiro,Patryck (São Paulo)
Jhegson Méndez,ECU,MF,25.0,4.1,0,1,0,0.0,0.24,0.0,0.0,0.0,33.6,0.0,0,0,0.0,0.0,0.02,0.0,0.0,São Paulo,Brasileiro,Jhegson Méndez (São Paulo)
Raí Ramos,BRA,DF,28.0,3.1,0,5,2,40.0,1.6,0.64,0.0,0.0,27.0,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,São Paulo,Brasileiro,Raí Ramos (São Paulo)
Erison,BRA,"FW,MF",23.0,4.3,1,17,3,17.6,3.91,0.69,0.0,0.0,18.0,1.0,1,1,1.8,1.0,0.06,-0.8,-1.0,São Paulo,Brasileiro,Erison (São Paulo)
Matheus Belém,BRA,DF,19.0,1.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Matheus Belém (São Paulo)
Rodrigo,BRA,"MF,FW",18.0,2.6,0,3,1,33.3,1.16,0.39,0.0,0.0,19.6,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,São Paulo,Brasileiro,Rodrigo (São Paulo)
Alexandre Pato,BRA,"FW,MF",33.0,1.8,2,4,2,50.0,2.24,1.12,0.5,1.0,21.3,0.0,0,1,1.3,0.3,0.09,0.7,1.7,São Paulo,Brasileiro,Alexandre Pato (São Paulo)
Talles Costa,BRA,"MF,FW",20.0,1.5,0,4,2,50.0,2.67,1.33,0.0,0.0,16.2,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,São Paulo,Brasileiro,Talles Costa (São Paulo)
João Moreira,POR,DF,18.0,0.8,0,1,1,100.0,1.29,1.29,0.0,0.0,24.7,0.0,0,0,0.0,0.0,0.02,0.0,0.0,São Paulo,Brasileiro,João Moreira (São Paulo)
William Gomes,BRA,FW,16.0,0.8,0,2,0,0.0,2.37,0.0,0.0,0.0,13.3,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,São Paulo,Brasileiro,William Gomes (São Paulo)
Pedro Vilhena,BRA,FW,20.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Pedro Vilhena (São Paulo)
Talles Wander,BRA,"FW,MF",19.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Talles Wander (São Paulo)
Felipe Negrucci,BRA,MF,18.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Felipe Negrucci (São Paulo)
Nahuel Ferraresi,VEN,FW,24.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,São Paulo,Brasileiro,Nahuel Ferraresi (São Paulo)
Léo Jardim,BRA,GK,27.0,38.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Vasco da Gama,Brasileiro,Léo Jardim (Vasco da Gama)
Lucas Piton,BRA,DF,22.0,36.5,0,25,4,16.0,0.69,0.11,0.0,0.0,22.4,4.0,0,0,1.0,1.0,0.04,-1.0,-1.0,Vasco da Gama,Brasileiro,Lucas Piton (Vasco da Gama)
Léo Pelé,BRA,DF,26.0,30.2,0,6,2,33.3,0.2,0.07,0.0,0.0,15.9,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Vasco da Gama,Brasileiro,Léo Pelé (Vasco da Gama)
Gabriel Chaves,BRA,"FW,MF",21.0,29.0,8,66,24,36.4,2.27,0.83,0.12,0.33,17.8,5.0,0,0,9.1,9.1,0.14,-1.1,-1.1,Vasco da Gama,Brasileiro,Gabriel Chaves (Vasco da Gama)
Zé Gabriel,BRA,MF,24.0,21.5,1,13,3,23.1,0.6,0.14,0.08,0.33,28.3,0.0,0,0,0.5,0.5,0.04,0.5,0.5,Vasco da Gama,Brasileiro,Zé Gabriel (Vasco da Gama)
José Luis Rodríguez Bebanz,URU,DF,25.0,22.2,2,38,13,34.2,1.71,0.59,0.05,0.15,18.7,5.0,0,0,2.8,2.8,0.08,-0.8,-0.8,Vasco da Gama,Brasileiro,José Luis Rodríguez Bebanz (Vasco da Gama)
Pablo Vegetti,ARG,FW,34.0,19.9,10,78,29,37.2,3.92,1.46,0.1,0.28,12.2,0.0,2,2,11.4,9.8,0.13,-1.4,-1.8,Vasco da Gama,Brasileiro,Pablo Vegetti (Vasco da Gama)
Gary Medel,CHI,"DF,MF",35.0,19.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Vasco da Gama,Brasileiro,Gary Medel (Vasco da Gama)
Paulinho,BRA,MF,26.0,18.2,1,10,2,20.0,0.55,0.11,0.1,0.5,22.3,2.0,0,0,0.6,0.6,0.05,0.4,0.4,Vasco da Gama,Brasileiro,Paulinho (Vasco da Gama)
Bruno Praxedes,BRA,MF,20.0,14.9,1,23,7,30.4,1.54,0.47,0.04,0.14,17.7,0.0,0,0,1.8,1.8,0.08,-0.8,-0.8,Vasco da Gama,Brasileiro,Bruno Praxedes (Vasco da Gama)
Jair,BRA,MF,28.0,17.7,3,13,4,30.8,0.74,0.23,0.08,0.25,18.5,0.0,2,2,2.2,0.6,0.05,0.8,0.4,Vasco da Gama,Brasileiro,Jair (Vasco da Gama)
Robson Bambu,BRA,DF,25.0,14.2,0,4,1,25.0,0.28,0.07,0.0,0.0,8.8,0.0,0,0,0.5,0.5,0.12,-0.5,-0.5,Vasco da Gama,Brasileiro,Robson Bambu (Vasco da Gama)
Maicon,BRA,DF,34.0,13.9,0,4,1,25.0,0.29,0.07,0.0,0.0,16.0,1.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Vasco da Gama,Brasileiro,Maicon (Vasco da Gama)
Marlon Gomes,BRA,MF,19.0,12.7,0,11,0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Vasco da Gama,Brasileiro,Marlon Gomes (Vasco da Gama)
Alex Teixeira,BRA,"FW,MF",33.0,12.6,1,24,7,29.2,1.91,0.56,0.04,0.14,15.2,0.0,0,0,3.1,3.1,0.13,-2.1,-2.1,Vasco da Gama,Brasileiro,Alex Teixeira (Vasco da Gama)
Paulo Henrique,BRA,DF,26.0,9.5,1,10,6,60.0,1.06,0.63,0.1,0.17,24.1,0.0,0,0,0.3,0.3,0.03,0.7,0.7,Vasco da Gama,Brasileiro,Paulo Henrique (Vasco da Gama)
Pedro Raul,BRA,FW,26.0,9.3,2,22,9,40.9,2.37,0.97,0.09,0.22,14.1,1.0,0,0,2.6,2.6,0.12,-0.6,-0.6,Vasco da Gama,Brasileiro,Pedro Raul (Vasco da Gama)
Dimitri Payet,FRA,"MF,FW",35.0,8.9,2,11,5,45.5,1.24,0.56,0.18,0.4,22.0,4.0,0,0,0.7,0.7,0.06,1.3,1.3,Vasco da Gama,Brasileiro,Dimitri Payet (Vasco da Gama)
Figueiredo,BRA,"FW,MF",21.0,7.3,0,28,8,28.6,3.84,1.1,0.0,0.0,22.2,4.0,0,0,1.8,1.8,0.06,-1.8,-1.8,Vasco da Gama,Brasileiro,Figueiredo (Vasco da Gama)
Luca Orellano,ARG,"FW,MF",22.0,6.9,1,17,5,29.4,2.46,0.72,0.06,0.2,23.1,3.0,0,0,1.1,1.1,0.07,-0.1,-0.1,Vasco da Gama,Brasileiro,Luca Orellano (Vasco da Gama)
Manuel Capasso,ARG,DF,26.0,6.2,0,1,0,0.0,0.16,0.0,0.0,0.0,10.4,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Vasco da Gama,Brasileiro,Manuel Capasso (Vasco da Gama)
Andrey Santos,BRA,MF,18.0,4.7,1,5,2,40.0,1.07,0.43,0.2,0.5,8.0,0.0,0,0,1.2,1.2,0.24,-0.2,-0.2,Vasco da Gama,Brasileiro,Andrey Santos (Vasco da Gama)
Sergio Antonio De Luiz Junior,BRA,"MF,DF",27.0,4.0,2,6,3,50.0,1.5,0.75,0.33,0.67,9.6,0.0,0,0,1.4,1.4,0.23,0.6,0.6,Vasco da Gama,Brasileiro,Sergio Antonio De Luiz Junior (Vasco da Gama)
Matías Galarza,PAR,MF,20.0,4.5,1,9,2,22.2,2.02,0.45,0.11,0.5,21.2,0.0,0,0,0.6,0.6,0.07,0.4,0.4,Vasco da Gama,Brasileiro,Matías Galarza (Vasco da Gama)
Rossi,BRA,"MF,FW",29.0,4.4,1,2,1,50.0,0.45,0.23,0.5,1.0,9.3,0.0,0,0,1.0,1.0,0.5,0.0,0.0,Vasco da Gama,Brasileiro,Rossi (Vasco da Gama)
