Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
Maguinho,BRA,DF,30.0,31.7,1624.0,135.0,545.0,640.0,451.0,62.0,1624.0,58.0,28.0,48.3,28.0,48.3,678.0,3674.0,1964.0,59.0,39.0,8.0,52.0,22.0,815.0,138.0,Goiás,Brasileiro,Maguinho (Goiás)
Bruno Melo,BRA,DF,30.0,32.1,1686.0,250.0,861.0,753.0,75.0,31.0,1686.0,3.0,0.0,0.0,0.0,0.0,971.0,4258.0,2626.0,8.0,10.0,1.0,8.0,0.0,1142.0,10.0,Goiás,Brasileiro,Bruno Melo (Goiás)
Everton Morelli,BRA,MF,25.0,28.7,1279.0,65.0,322.0,714.0,252.0,37.0,1279.0,31.0,13.0,41.9,16.0,51.6,685.0,3961.0,1945.0,36.0,27.0,5.0,48.0,34.0,793.0,75.0,Goiás,Brasileiro,Everton Morelli (Goiás)
Lucas Halter,BRA,DF,22.0,28.7,1531.0,247.0,795.0,690.0,56.0,37.0,1531.0,12.0,8.0,66.7,4.0,33.3,852.0,4594.0,3256.0,20.0,5.0,1.0,11.0,6.0,970.0,1.0,Goiás,Brasileiro,Lucas Halter (Goiás)
Willian,BRA,MF,29.0,24.4,1298.0,94.0,398.0,789.0,123.0,17.0,1298.0,7.0,3.0,42.9,0.0,0.0,615.0,2361.0,1052.0,6.0,9.0,1.0,23.0,11.0,792.0,9.0,Goiás,Brasileiro,Willian (Goiás)
Guilherme,BRA,MF,31.0,20.6,1089.0,10.0,147.0,525.0,421.0,38.0,1085.0,22.0,9.0,40.9,11.0,50.0,512.0,2179.0,1088.0,21.0,19.0,5.0,30.0,17.0,634.0,87.0,Goiás,Brasileiro,Guilherme (Goiás)
Julián Palacios,ARG,"FW,MF",23.0,18.1,816.0,7.0,68.0,332.0,433.0,35.0,816.0,94.0,53.0,56.4,32.0,34.0,521.0,3169.0,1594.0,49.0,43.0,12.0,38.0,34.0,560.0,116.0,Goiás,Brasileiro,Julián Palacios (Goiás)
Anderson,BRA,"FW,MF",24.0,14.3,646.0,6.0,101.0,291.0,274.0,33.0,646.0,68.0,40.0,58.8,26.0,38.2,424.0,2858.0,1519.0,44.0,39.0,11.0,40.0,40.0,485.0,106.0,Goiás,Brasileiro,Anderson (Goiás)
Sander,BRA,DF,32.0,17.1,1208.0,70.0,341.0,526.0,355.0,10.0,1208.0,33.0,12.0,36.4,20.0,60.6,546.0,2605.0,1547.0,30.0,33.0,2.0,13.0,9.0,621.0,87.0,Goiás,Brasileiro,Sander (Goiás)
Hugo,BRA,DF,25.0,15.8,918.0,66.0,338.0,336.0,253.0,21.0,918.0,9.0,4.0,44.4,5.0,55.6,370.0,1679.0,969.0,22.0,18.0,6.0,16.0,7.0,462.0,68.0,Goiás,Brasileiro,Hugo (Goiás)
Allano,BRA,FW,27.0,13.7,625.0,18.0,112.0,294.0,231.0,48.0,625.0,45.0,20.0,44.4,20.0,44.4,374.0,2695.0,1400.0,39.0,33.0,11.0,37.0,21.0,421.0,90.0,Goiás,Brasileiro,Allano (Goiás)
Vinícius,BRA,FW,29.0,13.0,650.0,17.0,96.0,239.0,327.0,41.0,650.0,42.0,24.0,57.1,17.0,40.5,385.0,2656.0,1369.0,39.0,34.0,12.0,22.0,10.0,464.0,123.0,Goiás,Brasileiro,Vinícius (Goiás)
Zé Ricardo,BRA,MF,23.0,11.9,818.0,23.0,188.0,511.0,129.0,3.0,818.0,48.0,26.0,54.2,13.0,27.1,495.0,2483.0,1250.0,16.0,17.0,0.0,25.0,15.0,568.0,11.0,Goiás,Brasileiro,Zé Ricardo (Goiás)
João Magno,BRA,FW,25.0,10.9,290.0,20.0,38.0,131.0,122.0,40.0,290.0,12.0,3.0,25.0,8.0,66.7,133.0,725.0,317.0,13.0,9.0,4.0,34.0,14.0,186.0,41.0,Goiás,Brasileiro,João Magno (Goiás)
Dieguinho,BRA,"DF,FW",27.0,12.0,682.0,33.0,175.0,354.0,166.0,6.0,682.0,40.0,15.0,37.5,16.0,40.0,389.0,2416.0,1266.0,27.0,22.0,2.0,20.0,17.0,416.0,34.0,Goiás,Brasileiro,Dieguinho (Goiás)
Sidimar,BRA,DF,30.0,11.2,526.0,115.0,299.0,205.0,23.0,14.0,526.0,2.0,0.0,0.0,0.0,0.0,228.0,1051.0,553.0,1.0,2.0,1.0,1.0,1.0,284.0,0.0,Goiás,Brasileiro,Sidimar (Goiás)
Matheus Peixoto,BRA,FW,27.0,9.8,244.0,16.0,27.0,121.0,99.0,33.0,243.0,4.0,3.0,75.0,1.0,25.0,111.0,405.0,150.0,4.0,3.0,1.0,20.0,6.0,167.0,28.0,Goiás,Brasileiro,Matheus Peixoto (Goiás)
Matheus Babi,BRA,FW,25.0,9.8,298.0,11.0,30.0,150.0,120.0,42.0,298.0,14.0,6.0,42.9,8.0,57.1,141.0,601.0,154.0,2.0,7.0,0.0,24.0,18.0,208.0,39.0,Goiás,Brasileiro,Matheus Babi (Goiás)
Raphael Guzzo,POR,MF,28.0,6.4,377.0,14.0,72.0,214.0,94.0,9.0,377.0,6.0,3.0,50.0,3.0,50.0,187.0,1058.0,589.0,13.0,4.0,0.0,5.0,10.0,260.0,15.0,Goiás,Brasileiro,Raphael Guzzo (Goiás)
Luis Oyama,BRA,MF,26.0,6.2,304.0,13.0,49.0,192.0,65.0,6.0,304.0,14.0,7.0,50.0,7.0,50.0,181.0,1052.0,486.0,13.0,10.0,3.0,11.0,8.0,189.0,18.0,Goiás,Brasileiro,Luis Oyama (Goiás)
Bruno Araújo dos Santos,BRA,DF,29.0,5.0,281.0,33.0,81.0,129.0,72.0,6.0,281.0,4.0,2.0,50.0,1.0,25.0,129.0,553.0,291.0,4.0,4.0,2.0,11.0,5.0,128.0,14.0,Goiás,Brasileiro,Bruno Araújo dos Santos (Goiás)
EDU,BRA,DF,22.0,4.8,275.0,58.0,153.0,116.0,7.0,3.0,275.0,3.0,2.0,66.7,1.0,33.3,140.0,527.0,345.0,1.0,1.0,0.0,0.0,1.0,172.0,0.0,Goiás,Brasileiro,EDU (Goiás)
Diego Gonçalves,BRA,"FW,MF",28.0,4.0,185.0,10.0,34.0,73.0,80.0,14.0,185.0,17.0,8.0,47.1,8.0,47.1,109.0,524.0,207.0,6.0,4.0,2.0,17.0,4.0,119.0,26.0,Goiás,Brasileiro,Diego Gonçalves (Goiás)
Alesson,BRA,"FW,MF",23.0,7.3,305.0,8.0,47.0,104.0,166.0,35.0,305.0,34.0,17.0,50.0,17.0,50.0,171.0,1393.0,591.0,23.0,20.0,9.0,18.0,17.0,196.0,68.0,Goiás,Brasileiro,Alesson (Goiás)
Marcelo Rangel,BRA,GK,34.0,3.0,89.0,78.0,89.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,39.0,193.0,122.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,Goiás,Brasileiro,Marcelo Rangel (Goiás)
Apodi,BRA,"FW,MF",36.0,4.2,99.0,8.0,23.0,33.0,43.0,9.0,99.0,4.0,2.0,50.0,2.0,50.0,49.0,277.0,147.0,6.0,3.0,2.0,9.0,0.0,57.0,16.0,Goiás,Brasileiro,Apodi (Goiás)
Higor,BRA,MF,28.0,2.5,141.0,4.0,37.0,78.0,27.0,5.0,141.0,4.0,4.0,100.0,0.0,0.0,79.0,331.0,135.0,1.0,4.0,0.0,8.0,4.0,88.0,1.0,Goiás,Brasileiro,Higor (Goiás)
Pedro Oliveira,BRA,"FW,MF",18.0,2.2,57.0,1.0,7.0,32.0,18.0,7.0,57.0,8.0,5.0,62.5,3.0,37.5,30.0,185.0,79.0,2.0,1.0,1.0,4.0,0.0,29.0,10.0,Goiás,Brasileiro,Pedro Oliveira (Goiás)
Matheus Santos,BRA,"FW,MF",24.0,2.2,101.0,2.0,11.0,37.0,55.0,3.0,101.0,13.0,4.0,30.8,6.0,46.2,66.0,485.0,117.0,6.0,7.0,2.0,10.0,9.0,78.0,18.0,Goiás,Brasileiro,Matheus Santos (Goiás)
Gabriel Novaes,BRA,FW,23.0,1.1,27.0,3.0,6.0,12.0,9.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,15.0,108.0,27.0,2.0,1.0,0.0,1.0,3.0,17.0,4.0,Goiás,Brasileiro,Gabriel Novaes (Goiás)
Dodô,BRA,"MF,FW",21.0,3.6,189.0,3.0,31.0,85.0,75.0,5.0,189.0,11.0,4.0,36.4,3.0,27.3,122.0,789.0,314.0,7.0,3.0,1.0,10.0,8.0,126.0,9.0,Goiás,Brasileiro,Dodô (Goiás)
Philippe Costa,BRA,FW,22.0,1.2,29.0,1.0,3.0,9.0,17.0,5.0,29.0,3.0,1.0,33.3,2.0,66.7,14.0,61.0,28.0,0.0,1.0,0.0,2.0,0.0,21.0,4.0,Goiás,Brasileiro,Philippe Costa (Goiás)
Breno Herculano,BRA,"FW,MF",23.0,0.9,24.0,1.0,1.0,10.0,13.0,3.0,24.0,1.0,0.0,0.0,1.0,100.0,11.0,67.0,24.0,0.0,2.0,1.0,1.0,2.0,16.0,5.0,Goiás,Brasileiro,Breno Herculano (Goiás)
Xavier,BRA,DF,22.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Xavier (Goiás)
Lucas Emmanuel,BRA,FW,22.0,0.6,16.0,1.0,1.0,12.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,4.0,0.0,10.0,2.0,Goiás,Brasileiro,Lucas Emmanuel (Goiás)
Mina,BRA,DF,19.0,0.5,20.0,2.0,15.0,3.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,21.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,Goiás,Brasileiro,Mina (Goiás)
Simioni,BRA,MF,19.0,0.5,14.0,3.0,6.0,7.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,Goiás,Brasileiro,Simioni (Goiás)
Fellipe Bastos,BRA,MF,32.0,0.4,16.0,0.0,9.0,6.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,Goiás,Brasileiro,Fellipe Bastos (Goiás)
Halerrandrio dos Santos,BRA,MF,16.0,0.3,9.0,0.0,2.0,3.0,6.0,1.0,9.0,1.0,0.0,0.0,1.0,100.0,6.0,97.0,35.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,Goiás,Brasileiro,Halerrandrio dos Santos (Goiás)
Denzel,BRA,FW,20.0,0.3,7.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,Goiás,Brasileiro,Denzel (Goiás)
Jhonny Lucas,BRA,MF,22.0,0.2,14.0,0.0,1.0,3.0,10.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,Goiás,Brasileiro,Jhonny Lucas (Goiás)
Luis Suárez,URU,FW,36.0,32.0,1433.0,9.0,33.0,566.0,844.0,206.0,1431.0,92.0,34.0,37.0,50.0,54.3,837.0,2963.0,1273.0,36.0,25.0,19.0,75.0,35.0,1164.0,300.0,Grêmio,Brasileiro,Luis Suárez (Grêmio)
Gabriel Chapecó,BRA,GK,22.0,31.0,908.0,805.0,903.0,6.0,0.0,0.0,908.0,0.0,0.0,0.0,0.0,0.0,386.0,2224.0,1637.0,0.0,1.0,1.0,0.0,0.0,230.0,0.0,Grêmio,Brasileiro,Gabriel Chapecó (Grêmio)
Franco Cristaldo,ARG,"MF,FW",26.0,23.7,1502.0,11.0,130.0,737.0,646.0,66.0,1498.0,32.0,20.0,62.5,9.0,28.1,844.0,3289.0,1369.0,23.0,33.0,7.0,54.0,37.0,1063.0,142.0,Grêmio,Brasileiro,Franco Cristaldo (Grêmio)
Reinaldo,BRA,DF,33.0,29.8,1964.0,109.0,419.0,829.0,732.0,37.0,1963.0,44.0,22.0,50.0,19.0,43.2,927.0,4736.0,2417.0,41.0,35.0,5.0,33.0,17.0,1050.0,143.0,Grêmio,Brasileiro,Reinaldo (Grêmio)
Mathías Villasanti,PAR,MF,26.0,29.4,1717.0,84.0,359.0,1056.0,326.0,25.0,1717.0,52.0,21.0,40.4,26.0,50.0,913.0,4245.0,2022.0,32.0,32.0,7.0,39.0,19.0,1004.0,32.0,Grêmio,Brasileiro,Mathías Villasanti (Grêmio)
Walter Kannemann,ARG,DF,31.0,26.2,1323.0,174.0,636.0,614.0,77.0,15.0,1323.0,8.0,3.0,37.5,3.0,37.5,605.0,3069.0,1764.0,12.0,10.0,2.0,9.0,5.0,680.0,1.0,Grêmio,Brasileiro,Walter Kannemann (Grêmio)
Bruno Fabiano Alves,BRA,DF,31.0,27.2,1151.0,159.0,607.0,522.0,26.0,13.0,1151.0,5.0,5.0,100.0,0.0,0.0,595.0,2731.0,1453.0,6.0,2.0,0.0,4.0,2.0,650.0,1.0,Grêmio,Brasileiro,Bruno Fabiano Alves (Grêmio)
João Pedro,BRA,DF,26.0,23.1,1265.0,62.0,319.0,616.0,343.0,27.0,1265.0,61.0,35.0,57.4,21.0,34.4,658.0,4165.0,2264.0,60.0,47.0,12.0,25.0,15.0,725.0,68.0,Grêmio,Brasileiro,João Pedro (Grêmio)
Felipe Carballo,URU,MF,26.0,17.1,960.0,35.0,181.0,580.0,213.0,18.0,960.0,27.0,14.0,51.9,12.0,44.4,545.0,2853.0,1427.0,23.0,29.0,0.0,15.0,14.0,668.0,45.0,Grêmio,Brasileiro,Felipe Carballo (Grêmio)
Bitelo,BRA,"MF,FW",23.0,17.2,1049.0,22.0,138.0,506.0,420.0,64.0,1049.0,46.0,21.0,45.7,19.0,41.3,669.0,3131.0,1611.0,39.0,35.0,10.0,49.0,28.0,759.0,132.0,Grêmio,Brasileiro,Bitelo (Grêmio)
Bruno Uvini,BRA,DF,31.0,16.1,683.0,101.0,298.0,342.0,44.0,24.0,683.0,1.0,1.0,100.0,0.0,0.0,287.0,1148.0,550.0,3.0,3.0,0.0,4.0,1.0,329.0,1.0,Grêmio,Brasileiro,Bruno Uvini (Grêmio)
João Pedro Pepê,BRA,MF,25.0,15.5,946.0,53.0,214.0,566.0,179.0,14.0,946.0,36.0,20.0,55.6,11.0,30.6,583.0,2917.0,1598.0,20.0,18.0,3.0,22.0,14.0,670.0,39.0,Grêmio,Brasileiro,João Pedro Pepê (Grêmio)
Fábio,BRA,"DF,MF",32.0,9.7,582.0,41.0,144.0,231.0,210.0,16.0,582.0,5.0,2.0,40.0,3.0,60.0,269.0,1300.0,730.0,23.0,19.0,1.0,9.0,4.0,331.0,70.0,Grêmio,Brasileiro,Fábio (Grêmio)
João Pedro,ITA,FW,30.0,6.8,199.0,10.0,27.0,85.0,91.0,29.0,199.0,16.0,5.0,31.3,11.0,68.8,96.0,525.0,269.0,8.0,6.0,5.0,13.0,7.0,132.0,36.0,Grêmio,Brasileiro,João Pedro (Grêmio)
Everton,BRA,"FW,MF",25.0,13.5,589.0,9.0,64.0,270.0,260.0,29.0,589.0,56.0,24.0,42.9,31.0,55.4,368.0,1999.0,765.0,21.0,19.0,8.0,38.0,30.0,421.0,64.0,Grêmio,Brasileiro,Everton (Grêmio)
Rodrigo Ely,BRA,DF,29.0,7.4,278.0,67.0,170.0,107.0,3.0,3.0,278.0,0.0,0.0,0.0,0.0,0.0,110.0,476.0,238.0,1.0,0.0,0.0,2.0,0.0,142.0,0.0,Grêmio,Brasileiro,Rodrigo Ely (Grêmio)
Vinícius,BRA,FW,31.0,7.3,411.0,4.0,38.0,245.0,131.0,14.0,411.0,10.0,7.0,70.0,2.0,20.0,265.0,1057.0,529.0,11.0,9.0,2.0,15.0,5.0,330.0,39.0,Grêmio,Brasileiro,Vinícius (Grêmio)
Nathan,BRA,"MF,FW",26.0,7.6,403.0,9.0,50.0,205.0,152.0,14.0,403.0,20.0,8.0,40.0,7.0,35.0,218.0,971.0,494.0,13.0,14.0,1.0,8.0,5.0,269.0,40.0,Grêmio,Brasileiro,Nathan (Grêmio)
Ferreira,BRA,"FW,MF",25.0,12.7,700.0,9.0,93.0,288.0,344.0,48.0,700.0,72.0,35.0,48.6,34.0,47.2,481.0,3545.0,1949.0,53.0,40.0,17.0,36.0,19.0,526.0,128.0,Grêmio,Brasileiro,Ferreira (Grêmio)
Pedro Geromel,BRA,DF,37.0,5.2,291.0,48.0,161.0,122.0,9.0,1.0,291.0,0.0,0.0,0.0,0.0,0.0,164.0,661.0,307.0,0.0,1.0,0.0,2.0,0.0,168.0,4.0,Grêmio,Brasileiro,Pedro Geromel (Grêmio)
Gustavo Martins Santos,BRA,"DF,MF",20.0,7.7,541.0,49.0,200.0,274.0,72.0,15.0,541.0,7.0,4.0,57.1,3.0,42.9,274.0,1451.0,851.0,8.0,12.0,1.0,11.0,2.0,337.0,9.0,Grêmio,Brasileiro,Gustavo Martins Santos (Grêmio)
Cuiabano,BRA,"DF,MF",19.0,5.4,322.0,14.0,82.0,128.0,116.0,10.0,322.0,11.0,4.0,36.4,5.0,45.5,155.0,851.0,391.0,13.0,10.0,3.0,13.0,9.0,165.0,34.0,Grêmio,Brasileiro,Cuiabano (Grêmio)
Ronald,BRA,MF,19.0,4.6,294.0,13.0,47.0,195.0,54.0,10.0,294.0,0.0,0.0,0.0,0.0,0.0,144.0,516.0,236.0,3.0,4.0,0.0,8.0,0.0,187.0,4.0,Grêmio,Brasileiro,Ronald (Grêmio)
Lucas Besozzi,ARG,"FW,MF",20.0,4.4,252.0,3.0,29.0,94.0,134.0,18.0,252.0,23.0,8.0,34.8,14.0,60.9,164.0,1281.0,705.0,30.0,21.0,10.0,10.0,7.0,181.0,47.0,Grêmio,Brasileiro,Lucas Besozzi (Grêmio)
Diogo Barbosa,BRA,DF,30.0,4.3,267.0,18.0,70.0,131.0,70.0,5.0,267.0,21.0,7.0,33.3,12.0,57.1,119.0,715.0,352.0,8.0,10.0,2.0,7.0,3.0,140.0,19.0,Grêmio,Brasileiro,Diogo Barbosa (Grêmio)
Caíque,BRA,GK,25.0,4.0,105.0,93.0,105.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,46.0,406.0,267.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,Grêmio,Brasileiro,Caíque (Grêmio)
Lucas Milla,BRA,MF,20.0,3.4,191.0,6.0,48.0,117.0,30.0,3.0,191.0,7.0,7.0,100.0,0.0,0.0,90.0,418.0,195.0,5.0,6.0,1.0,7.0,5.0,103.0,7.0,Grêmio,Brasileiro,Lucas Milla (Grêmio)
Thomas Luciano,BRA,DF,21.0,3.5,180.0,14.0,65.0,69.0,46.0,6.0,180.0,6.0,3.0,50.0,0.0,0.0,71.0,243.0,101.0,3.0,1.0,1.0,5.0,2.0,77.0,14.0,Grêmio,Brasileiro,Thomas Luciano (Grêmio)
Lucas Silva,BRA,MF,29.0,2.5,169.0,9.0,40.0,116.0,14.0,0.0,169.0,3.0,3.0,100.0,0.0,0.0,105.0,509.0,173.0,3.0,3.0,0.0,3.0,5.0,110.0,2.0,Grêmio,Brasileiro,Lucas Silva (Grêmio)
Nathan Fernandes,BRA,"FW,MF",17.0,4.2,170.0,3.0,18.0,52.0,105.0,20.0,170.0,24.0,16.0,66.7,5.0,20.8,129.0,1083.0,518.0,15.0,12.0,11.0,18.0,6.0,134.0,40.0,Grêmio,Brasileiro,Nathan Fernandes (Grêmio)
Adriel,BRA,GK,22.0,2.0,65.0,54.0,65.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,23.0,141.0,109.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,Grêmio,Brasileiro,Adriel (Grêmio)
Andre Martins,BRA,"FW,MF",21.0,4.1,204.0,5.0,24.0,88.0,92.0,19.0,204.0,14.0,10.0,71.4,4.0,28.6,105.0,471.0,212.0,7.0,6.0,4.0,11.0,8.0,150.0,29.0,Grêmio,Brasileiro,Andre Martins (Grêmio)
Zinho,BRA,"FW,MF",19.0,2.7,98.0,0.0,16.0,41.0,47.0,10.0,98.0,14.0,8.0,57.1,5.0,35.7,64.0,544.0,304.0,15.0,7.0,5.0,13.0,5.0,69.0,24.0,Grêmio,Brasileiro,Zinho (Grêmio)
Josué,BRA,MF,17.0,1.3,77.0,7.0,24.0,43.0,10.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,31.0,188.0,38.0,1.0,0.0,0.0,3.0,1.0,31.0,2.0,Grêmio,Brasileiro,Josué (Grêmio)
Brenno,BRA,GK,23.0,1.0,19.0,16.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,12.0,61.0,47.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Grêmio,Brasileiro,Brenno (Grêmio)
Wesley,BRA,DF,19.0,1.0,46.0,2.0,13.0,22.0,12.0,0.0,46.0,1.0,1.0,100.0,0.0,0.0,21.0,107.0,55.0,1.0,0.0,0.0,2.0,0.0,25.0,1.0,Grêmio,Brasileiro,Wesley (Grêmio)
Juan Iturbe,PAR,"FW,MF",29.0,0.8,50.0,2.0,15.0,23.0,12.0,4.0,50.0,7.0,4.0,57.1,3.0,42.9,30.0,219.0,78.0,0.0,0.0,1.0,5.0,1.0,30.0,9.0,Grêmio,Brasileiro,Juan Iturbe (Grêmio)
Luan Vieira,BRA,"FW,MF",29.0,0.6,57.0,1.0,3.0,33.0,21.0,0.0,57.0,3.0,3.0,100.0,0.0,0.0,32.0,126.0,55.0,0.0,1.0,0.0,3.0,1.0,43.0,1.0,Grêmio,Brasileiro,Luan Vieira (Grêmio)
Darlan Mendes,BRA,MF,24.0,0.5,22.0,2.0,9.0,10.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,12.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,Grêmio,Brasileiro,Darlan Mendes (Grêmio)
Gustavinho,BRA,"FW,MF",21.0,0.4,26.0,0.0,4.0,14.0,9.0,1.0,26.0,1.0,0.0,0.0,1.0,100.0,18.0,68.0,38.0,0.0,1.0,0.0,1.0,1.0,21.0,2.0,Grêmio,Brasileiro,Gustavinho (Grêmio)
Freddy Noguera,PAR,FW,19.0,0.3,8.0,0.0,0.0,5.0,3.0,0.0,8.0,3.0,2.0,66.7,1.0,33.3,10.0,24.0,11.0,0.0,0.0,0.0,3.0,3.0,8.0,0.0,Grêmio,Brasileiro,Freddy Noguera (Grêmio)
Nata,BRA,"FW,DF",21.0,0.2,13.0,1.0,5.0,7.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,Grêmio,Brasileiro,Nata (Grêmio)
Lian,BRA,MF,17.0,0.1,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,Grêmio,Brasileiro,Lian (Grêmio)
João Vitor,BRA,MF,17.0,0.1,8.0,0.0,1.0,5.0,3.0,0.0,8.0,2.0,0.0,0.0,2.0,100.0,5.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Grêmio,Brasileiro,João Vitor (Grêmio)
Fabricio Bustos,ARG,DF,26.0,27.8,2008.0,91.0,523.0,941.0,551.0,37.0,2008.0,46.0,24.0,52.2,14.0,30.4,1001.0,4082.0,2064.0,39.0,35.0,6.0,23.0,16.0,1199.0,151.0,Internacional,Brasileiro,Fabricio Bustos (Internacional)
Alan Patrick,BRA,"MF,FW",31.0,27.2,1526.0,10.0,117.0,787.0,643.0,55.0,1525.0,105.0,61.0,58.1,37.0,35.2,996.0,5618.0,2552.0,62.0,65.0,13.0,61.0,52.0,1162.0,130.0,Internacional,Brasileiro,Alan Patrick (Internacional)
Wanderson,BRA,"FW,MF",28.0,26.0,1074.0,21.0,152.0,435.0,517.0,75.0,1074.0,122.0,67.0,54.9,41.0,33.6,683.0,4921.0,2582.0,97.0,61.0,25.0,48.0,25.0,757.0,169.0,Internacional,Brasileiro,Wanderson (Internacional)
Gabriel Mercado,ARG,DF,35.0,24.2,1325.0,176.0,701.0,602.0,27.0,13.0,1325.0,1.0,1.0,100.0,0.0,0.0,786.0,3104.0,1574.0,1.0,4.0,1.0,3.0,5.0,892.0,2.0,Internacional,Brasileiro,Gabriel Mercado (Internacional)
Vitão,BRA,DF,22.0,22.7,1292.0,152.0,532.0,721.0,45.0,19.0,1292.0,8.0,7.0,87.5,0.0,0.0,776.0,3962.0,2450.0,13.0,10.0,0.0,6.0,2.0,876.0,4.0,Internacional,Brasileiro,Vitão (Internacional)
Renê,BRA,DF,30.0,25.4,2181.0,132.0,714.0,1165.0,331.0,23.0,2181.0,38.0,21.0,55.3,12.0,31.6,1169.0,6065.0,3375.0,55.0,42.0,2.0,38.0,11.0,1348.0,55.0,Internacional,Brasileiro,Renê (Internacional)
Mauricio,BRA,"FW,MF",21.0,19.6,934.0,14.0,96.0,493.0,353.0,54.0,934.0,29.0,19.0,65.5,8.0,27.6,558.0,2518.0,1115.0,35.0,32.0,9.0,33.0,12.0,703.0,118.0,Internacional,Brasileiro,Mauricio (Internacional)
Johnny Cardoso,USA,MF,21.0,17.9,1038.0,70.0,226.0,668.0,152.0,22.0,1038.0,32.0,20.0,62.5,10.0,31.3,584.0,2845.0,1332.0,18.0,15.0,0.0,35.0,16.0,666.0,24.0,Internacional,Brasileiro,Johnny Cardoso (Internacional)
Sergio Rochet,URU,GK,29.0,19.0,569.0,506.0,567.0,2.0,0.0,0.0,569.0,2.0,2.0,100.0,0.0,0.0,311.0,1856.0,1138.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,Internacional,Brasileiro,Sergio Rochet (Internacional)
Enner Valencia,ECU,FW,33.0,16.0,492.0,14.0,25.0,185.0,288.0,102.0,490.0,59.0,16.0,27.1,35.0,59.3,336.0,2176.0,996.0,44.0,26.0,32.0,55.0,29.0,394.0,147.0,Internacional,Brasileiro,Enner Valencia (Internacional)
Luiz Adriano,BRA,FW,35.0,14.8,360.0,20.0,44.0,176.0,144.0,47.0,360.0,6.0,3.0,50.0,3.0,50.0,180.0,528.0,126.0,3.0,3.0,1.0,18.0,17.0,250.0,49.0,Internacional,Brasileiro,Luiz Adriano (Internacional)
Carlos de Pena,URU,"MF,FW",30.0,15.8,898.0,25.0,133.0,488.0,281.0,25.0,898.0,9.0,0.0,0.0,8.0,88.9,486.0,2216.0,1064.0,23.0,15.0,2.0,10.0,14.0,592.0,55.0,Internacional,Brasileiro,Carlos de Pena (Internacional)
Charles Aránguiz,CHI,MF,33.0,14.1,1073.0,27.0,176.0,707.0,194.0,14.0,1073.0,10.0,7.0,70.0,0.0,0.0,598.0,2160.0,866.0,6.0,12.0,1.0,20.0,10.0,787.0,28.0,Internacional,Brasileiro,Charles Aránguiz (Internacional)
