Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Team,Championship,Player_Team
Endrick,BRA,FW,16.0,17.3,14.0,6,3.0,7.0,4.0,1.0,11.0,9.1,10.0,8.0,1.0,7.0,1,15.0,5.0,0.0,Palmeiras,Brasileiro,Endrick (Palmeiras)
Marcos Rocha,BRA,DF,34.0,14.0,38.0,24,19.0,14.0,5.0,15.0,31.0,48.4,16.0,14.0,3.0,11.0,8,46.0,23.0,0.0,Palmeiras,Brasileiro,Marcos Rocha (Palmeiras)
Breno,BRA,FW,27.0,15.2,17.0,11,4.0,9.0,4.0,7.0,13.0,53.8,6.0,8.0,0.0,8.0,4,21.0,3.0,0.0,Palmeiras,Brasileiro,Breno (Palmeiras)
Dudu,BRA,FW,31.0,12.0,5.0,4,2.0,2.0,1.0,3.0,10.0,30.0,7.0,7.0,0.0,7.0,6,11.0,1.0,0.0,Palmeiras,Brasileiro,Dudu (Palmeiras)
Vanderlan,BRA,DF,20.0,10.1,29.0,18,23.0,4.0,2.0,13.0,16.0,81.3,3.0,7.0,1.0,6.0,12,41.0,23.0,0.0,Palmeiras,Brasileiro,Vanderlan (Palmeiras)
Jhonatan Jowjow,BRA,"MF,FW",20.0,9.9,19.0,15,8.0,6.0,5.0,5.0,17.0,29.4,12.0,19.0,3.0,16.0,9,28.0,11.0,0.0,Palmeiras,Brasileiro,Jhonatan Jowjow (Palmeiras)
José López,ARG,"FW,MF",22.0,6.6,9.0,4,1.0,4.0,4.0,1.0,10.0,10.0,9.0,5.0,1.0,4.0,4,13.0,13.0,0.0,Palmeiras,Brasileiro,José López (Palmeiras)
Kaiky Naves,BRA,"DF,FW",20.0,5.8,14.0,9,6.0,8.0,0.0,11.0,16.0,68.8,5.0,10.0,6.0,4.0,4,18.0,17.0,0.0,Palmeiras,Brasileiro,Kaiky Naves (Palmeiras)
Luis Guilherme,BRA,"FW,MF",16.0,6.4,3.0,1,0.0,0.0,3.0,1.0,10.0,10.0,9.0,4.0,0.0,4.0,6,9.0,2.0,0.0,Palmeiras,Brasileiro,Luis Guilherme (Palmeiras)
Fabinho,BRA,MF,20.0,6.5,25.0,20,6.0,14.0,5.0,11.0,18.0,61.1,7.0,11.0,4.0,7.0,7,32.0,8.0,0.0,Palmeiras,Brasileiro,Fabinho (Palmeiras)
García,BRA,DF,21.0,3.3,4.0,1,3.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,3,7.0,7.0,0.0,Palmeiras,Brasileiro,García (Palmeiras)
Marcelo Lomba,BRA,GK,36.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Palmeiras,Brasileiro,Marcelo Lomba (Palmeiras)
Kevin,BRA,"FW,DF",20.0,2.6,6.0,4,4.0,1.0,1.0,4.0,5.0,80.0,1.0,2.0,0.0,2.0,3,9.0,2.0,0.0,Palmeiras,Brasileiro,Kevin (Palmeiras)
Jailson Siqueira,BRA,"MF,DF",27.0,1.8,4.0,3,1.0,2.0,1.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,2,6.0,3.0,0.0,Palmeiras,Brasileiro,Jailson Siqueira (Palmeiras)
Rafael Navarro,BRA,FW,22.0,1.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1,1.0,1.0,0.0,Palmeiras,Brasileiro,Rafael Navarro (Palmeiras)
Bruno Tabata,BRA,"MF,FW",25.0,1.4,1.0,1,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,1.0,2.0,0.0,Palmeiras,Brasileiro,Bruno Tabata (Palmeiras)
Ian Custódio,BRA,DF,19.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Palmeiras,Brasileiro,Ian Custódio (Palmeiras)
Giovani,BRA,FW,19.0,0.2,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Palmeiras,Brasileiro,Giovani (Palmeiras)
Estevão,BRA,FW,16.0,0.1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Palmeiras,Brasileiro,Estevão (Palmeiras)
Eduard Atuesta,COL,MF,25.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Palmeiras,Brasileiro,Eduard Atuesta (Palmeiras)
Kauan Santos,BRA,FW,18.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Palmeiras,Brasileiro,Kauan Santos (Palmeiras)
João Paulo,BRA,GK,27.0,35.7,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,15.0,1.0,Santos,Brasileiro,João Paulo (Santos)
Joaquim,BRA,DF,24.0,30.3,61.0,45,46.0,14.0,1.0,38.0,51.0,74.5,13.0,39.0,24.0,15.0,46,107.0,183.0,1.0,Santos,Brasileiro,Joaquim (Santos)
Marcos Leonardo,BRA,FW,19.0,28.8,7.0,3,1.0,4.0,2.0,2.0,6.0,33.3,4.0,11.0,5.0,6.0,2,9.0,24.0,0.0,Santos,Brasileiro,Marcos Leonardo (Santos)
Lucas Lima,BRA,"MF,FW",32.0,24.5,60.0,41,19.0,35.0,6.0,26.0,72.0,36.1,46.0,27.0,4.0,23.0,3,63.0,9.0,0.0,Santos,Brasileiro,Lucas Lima (Santos)
Messias,BRA,DF,28.0,26.6,22.0,15,16.0,6.0,0.0,16.0,21.0,76.2,5.0,32.0,23.0,9.0,36,58.0,164.0,1.0,Santos,Brasileiro,Messias (Santos)
Rodrigo Fernández,URU,MF,27.0,22.4,57.0,29,26.0,25.0,6.0,38.0,98.0,38.8,60.0,40.0,11.0,29.0,17,74.0,28.0,0.0,Santos,Brasileiro,Rodrigo Fernández (Santos)
Lucas Braga,BRA,"DF,FW",26.0,22.1,29.0,21,19.0,8.0,2.0,17.0,40.0,42.5,23.0,22.0,4.0,18.0,11,40.0,23.0,0.0,Santos,Brasileiro,Lucas Braga (Santos)
Jean Lucas,BRA,MF,24.0,20.1,32.0,22,15.0,12.0,5.0,16.0,41.0,39.0,25.0,16.0,2.0,14.0,14,46.0,16.0,1.0,Santos,Brasileiro,Jean Lucas (Santos)
Dodi,BRA,MF,26.0,19.1,43.0,25,17.0,24.0,2.0,15.0,34.0,44.1,19.0,25.0,7.0,18.0,22,65.0,28.0,0.0,Santos,Brasileiro,Dodi (Santos)
Stiven Mendoza,COL,"FW,MF",30.0,18.6,25.0,13,5.0,13.0,7.0,13.0,26.0,50.0,13.0,20.0,0.0,20.0,11,36.0,5.0,0.0,Santos,Brasileiro,Stiven Mendoza (Santos)
Dodô,BRA,DF,30.0,15.8,20.0,15,11.0,7.0,2.0,12.0,23.0,52.2,11.0,18.0,5.0,13.0,29,49.0,44.0,1.0,Santos,Brasileiro,Dodô (Santos)
Yeferson Soteldo,VEN,"FW,MF",25.0,17.3,16.0,9,5.0,9.0,2.0,5.0,16.0,31.3,11.0,10.0,0.0,10.0,6,22.0,7.0,0.0,Santos,Brasileiro,Yeferson Soteldo (Santos)
Tomás Rincón,VEN,MF,35.0,13.2,31.0,16,8.0,19.0,4.0,14.0,34.0,41.2,20.0,16.0,1.0,15.0,25,56.0,26.0,0.0,Santos,Brasileiro,Tomás Rincón (Santos)
João Othavio Basso,BRA,DF,26.0,12.8,20.0,10,14.0,4.0,2.0,11.0,23.0,47.8,12.0,9.0,6.0,3.0,23,43.0,57.0,0.0,Santos,Brasileiro,João Othavio Basso (Santos)
Gabriel Inocêncio,BRA,DF,28.0,14.2,52.0,31,30.0,13.0,9.0,28.0,48.0,58.3,20.0,26.0,8.0,18.0,15,67.0,40.0,1.0,Santos,Brasileiro,Gabriel Inocêncio (Santos)
Kevyson,BRA,DF,18.0,10.8,30.0,23,18.0,11.0,1.0,13.0,22.0,59.1,9.0,8.0,3.0,5.0,22,52.0,22.0,1.0,Santos,Brasileiro,Kevyson (Santos)
João Lucas,BRA,DF,24.0,9.0,21.0,15,9.0,10.0,2.0,11.0,19.0,57.9,8.0,16.0,3.0,13.0,15,36.0,22.0,0.0,Santos,Brasileiro,João Lucas (Santos)
Nonato,BRA,MF,24.0,7.3,21.0,15,6.0,13.0,2.0,10.0,22.0,45.5,12.0,14.0,3.0,11.0,14,35.0,3.0,0.0,Santos,Brasileiro,Nonato (Santos)
Lucas,BRA,DF,21.0,6.8,14.0,8,10.0,4.0,0.0,7.0,20.0,35.0,13.0,11.0,3.0,8.0,6,20.0,20.0,0.0,Santos,Brasileiro,Lucas (Santos)
Nathan,BRA,DF,21.0,5.5,14.0,13,10.0,3.0,1.0,10.0,19.0,52.6,9.0,4.0,0.0,4.0,8,22.0,8.0,0.0,Santos,Brasileiro,Nathan (Santos)
Julio Furch,ARG,"FW,MF",33.0,6.8,7.0,5,2.0,3.0,2.0,1.0,6.0,16.7,5.0,3.0,0.0,3.0,2,9.0,9.0,0.0,Santos,Brasileiro,Julio Furch (Santos)
Ângelo Borges,BRA,"FW,MF",18.0,6.0,10.0,8,2.0,5.0,3.0,5.0,10.0,50.0,5.0,11.0,0.0,11.0,5,15.0,1.0,0.0,Santos,Brasileiro,Ângelo Borges (Santos)
Alex,BRA,DF,23.0,5.1,9.0,7,8.0,0.0,1.0,2.0,4.0,50.0,2.0,3.0,2.0,1.0,7,16.0,10.0,0.0,Santos,Brasileiro,Alex (Santos)
Deivid Washington,BRA,FW,17.0,4.7,4.0,1,0.0,1.0,3.0,2.0,8.0,25.0,6.0,4.0,0.0,4.0,1,5.0,3.0,0.0,Santos,Brasileiro,Deivid Washington (Santos)
Guilherme Camacho,BRA,MF,32.0,5.0,15.0,9,7.0,7.0,1.0,6.0,16.0,37.5,10.0,14.0,4.0,10.0,5,20.0,11.0,0.0,Santos,Brasileiro,Guilherme Camacho (Santos)
Maximiliano Silvera,URU,"MF,FW",25.0,5.0,10.0,8,2.0,8.0,0.0,3.0,8.0,37.5,5.0,8.0,0.0,8.0,1,11.0,2.0,0.0,Santos,Brasileiro,Maximiliano Silvera (Santos)
Eduardo Gabriel,BRA,DF,26.0,3.0,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,5.0,4.0,1.0,6,7.0,20.0,0.0,Santos,Brasileiro,Eduardo Gabriel (Santos)
Daniel Ruiz Rivera,COL,"FW,MF",21.0,2.7,7.0,3,3.0,2.0,2.0,4.0,8.0,50.0,4.0,4.0,0.0,4.0,1,8.0,1.0,0.0,Santos,Brasileiro,Daniel Ruiz Rivera (Santos)
Vladimir,BRA,GK,33.0,2.3,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Santos,Brasileiro,Vladimir (Santos)
Sandry,BRA,MF,20.0,2.1,6.0,3,4.0,1.0,1.0,2.0,6.0,33.3,4.0,4.0,3.0,1.0,2,8.0,0.0,0.0,Santos,Brasileiro,Sandry (Santos)
Alison,BRA,MF,29.0,1.5,3.0,1,1.0,2.0,0.0,1.0,4.0,25.0,3.0,5.0,2.0,3.0,3,6.0,5.0,0.0,Santos,Brasileiro,Alison (Santos)
Luan Dias,BRA,"MF,FW",25.0,2.1,8.0,6,2.0,5.0,1.0,1.0,8.0,12.5,7.0,3.0,1.0,2.0,1,9.0,0.0,0.0,Santos,Brasileiro,Luan Dias (Santos)
Júnior Caiçara,BRA,DF,33.0,1.9,5.0,3,3.0,1.0,1.0,3.0,7.0,42.9,4.0,2.0,1.0,1.0,2,7.0,8.0,0.0,Santos,Brasileiro,Júnior Caiçara (Santos)
Lucas Barbosa,BRA,"FW,MF",21.0,1.1,12.0,5,3.0,9.0,0.0,6.0,11.0,54.5,5.0,8.0,3.0,5.0,2,14.0,3.0,0.0,Santos,Brasileiro,Lucas Barbosa (Santos)
Felipe Jonatan,BRA,DF,24.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,0.0,0.0,0.0,Santos,Brasileiro,Felipe Jonatan (Santos)
Alfredo Morelos,COL,"FW,MF",26.0,0.9,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,Santos,Brasileiro,Alfredo Morelos (Santos)
Bruno Mezenga,BRA,"FW,MF",34.0,1.9,3.0,1,0.0,2.0,1.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,0,3.0,3.0,0.0,Santos,Brasileiro,Bruno Mezenga (Santos)
Weslley Patati,BRA,"FW,MF",19.0,1.5,5.0,2,1.0,3.0,1.0,3.0,9.0,33.3,6.0,3.0,0.0,3.0,4,9.0,1.0,0.0,Santos,Brasileiro,Weslley Patati (Santos)
Maicon,BRA,DF,34.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,6.0,0.0,Santos,Brasileiro,Maicon (Santos)
Ed Carlos,BRA,"MF,FW",21.0,0.4,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Santos,Brasileiro,Ed Carlos (Santos)
Miguel Terceros,BOL,"MF,FW",18.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0,Santos,Brasileiro,Miguel Terceros (Santos)
Jair Paula,BRA,DF,17.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,Santos,Brasileiro,Jair Paula (Santos)
Vinicius,BRA,MF,23.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Santos,Brasileiro,Vinicius (Santos)
Cadu,BRA,DF,20.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Santos,Brasileiro,Cadu (Santos)
Ivonei,BRA,MF,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Santos,Brasileiro,Ivonei (Santos)
Luiz Felipe,BRA,DF,29.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Santos,Brasileiro,Luiz Felipe (Santos)
Rafael Pires,BRA,GK,33.0,33.0,2.0,2,2.0,0.0,0.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,1,3.0,11.0,0.0,São Paulo,Brasileiro,Rafael Pires (São Paulo)
Pablo Maia,BRA,MF,21.0,28.7,62.0,36,19.0,38.0,5.0,33.0,76.0,43.4,43.0,36.0,13.0,23.0,18,80.0,31.0,1.0,São Paulo,Brasileiro,Pablo Maia (São Paulo)
Alisson,BRA,"MF,FW",29.0,23.9,47.0,32,15.0,26.0,6.0,25.0,65.0,38.5,40.0,31.0,11.0,20.0,27,74.0,34.0,1.0,São Paulo,Brasileiro,Alisson (São Paulo)
Lucas Beraldo,BRA,DF,19.0,24.0,28.0,21,19.0,8.0,1.0,18.0,27.0,66.7,9.0,36.0,23.0,13.0,24,52.0,89.0,2.0,São Paulo,Brasileiro,Lucas Beraldo (São Paulo)
Luciano,BRA,"MF,FW",29.0,23.5,27.0,19,10.0,15.0,2.0,12.0,23.0,52.2,11.0,15.0,0.0,15.0,4,31.0,10.0,0.0,São Paulo,Brasileiro,Luciano (São Paulo)
Caio Paulista,BRA,DF,24.0,23.1,28.0,19,13.0,12.0,3.0,15.0,35.0,42.9,20.0,19.0,3.0,16.0,20,48.0,22.0,0.0,São Paulo,Brasileiro,Caio Paulista (São Paulo)
Rafinha,BRA,DF,37.0,22.5,41.0,26,26.0,12.0,3.0,27.0,46.0,58.7,19.0,17.0,9.0,8.0,16,57.0,34.0,1.0,São Paulo,Brasileiro,Rafinha (São Paulo)
Wellington Rato,BRA,"FW,MF",30.0,19.6,23.0,13,14.0,8.0,1.0,14.0,30.0,46.7,16.0,17.0,3.0,14.0,6,29.0,26.0,0.0,São Paulo,Brasileiro,Wellington Rato (São Paulo)
Diego,BRA,DF,23.0,19.4,21.0,11,13.0,8.0,0.0,12.0,22.0,54.5,10.0,27.0,14.0,13.0,18,39.0,99.0,0.0,São Paulo,Brasileiro,Diego (São Paulo)
Michel Araujo,URU,"FW,MF",26.0,19.6,36.0,23,15.0,17.0,4.0,20.0,48.0,41.7,28.0,27.0,2.0,25.0,11,47.0,18.0,1.0,São Paulo,Brasileiro,Michel Araujo (São Paulo)
Robert Arboleda,ECU,DF,31.0,19.1,32.0,21,20.0,11.0,1.0,19.0,23.0,82.6,4.0,27.0,24.0,3.0,13,45.0,71.0,2.0,São Paulo,Brasileiro,Robert Arboleda (São Paulo)
Rodrigo Nestor,BRA,"MF,FW",22.0,16.1,23.0,15,6.0,16.0,1.0,11.0,35.0,31.4,24.0,11.0,0.0,11.0,11,34.0,5.0,0.0,São Paulo,Brasileiro,Rodrigo Nestor (São Paulo)
Jonathan Calleri,ARG,FW,29.0,15.0,7.0,4,1.0,1.0,5.0,3.0,8.0,37.5,5.0,7.0,1.0,6.0,5,12.0,15.0,0.0,São Paulo,Brasileiro,Jonathan Calleri (São Paulo)
Juan Santos,BRA,FW,20.0,14.2,19.0,14,9.0,9.0,1.0,6.0,13.0,46.2,7.0,12.0,2.0,10.0,6,25.0,13.0,0.0,São Paulo,Brasileiro,Juan Santos (São Paulo)
Gabriel Neves,URU,MF,25.0,10.7,24.0,14,6.0,12.0,6.0,10.0,39.0,25.6,29.0,19.0,2.0,17.0,3,27.0,15.0,0.0,São Paulo,Brasileiro,Gabriel Neves (São Paulo)
Alan Franco,ARG,DF,26.0,12.5,14.0,10,9.0,3.0,2.0,11.0,16.0,68.8,5.0,10.0,8.0,2.0,13,27.0,37.0,0.0,São Paulo,Brasileiro,Alan Franco (São Paulo)
Nathan Mendes,BRA,DF,20.0,13.1,21.0,14,11.0,7.0,3.0,10.0,16.0,62.5,6.0,15.0,3.0,12.0,18,39.0,22.0,0.0,São Paulo,Brasileiro,Nathan Mendes (São Paulo)
Welington,BRA,DF,21.0,10.4,16.0,13,10.0,3.0,3.0,11.0,18.0,61.1,7.0,10.0,3.0,7.0,3,19.0,25.0,0.0,São Paulo,Brasileiro,Welington (São Paulo)
Lucas Moura,BRA,"FW,MF",30.0,9.6,6.0,0,1.0,4.0,1.0,2.0,13.0,15.4,11.0,7.0,1.0,6.0,7,13.0,8.0,0.0,São Paulo,Brasileiro,Lucas Moura (São Paulo)
James Rodríguez,COL,"MF,FW",31.0,7.1,8.0,5,0.0,4.0,4.0,5.0,11.0,45.5,6.0,3.0,0.0,3.0,0,8.0,1.0,0.0,São Paulo,Brasileiro,James Rodríguez (São Paulo)
Luan,BRA,MF,23.0,6.8,13.0,5,6.0,6.0,1.0,6.0,13.0,46.2,7.0,8.0,2.0,6.0,9,22.0,6.0,0.0,São Paulo,Brasileiro,Luan (São Paulo)
David,BRA,"FW,MF",27.0,8.1,6.0,2,2.0,1.0,3.0,2.0,8.0,25.0,6.0,8.0,1.0,7.0,0,6.0,2.0,0.0,São Paulo,Brasileiro,David (São Paulo)
Marcos Paulo,BRA,"FW,MF",21.0,5.9,7.0,7,1.0,3.0,3.0,3.0,14.0,21.4,11.0,11.0,2.0,9.0,6,13.0,2.0,0.0,São Paulo,Brasileiro,Marcos Paulo (São Paulo)
Jandrei,BRA,GK,29.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,São Paulo,Brasileiro,Jandrei (São Paulo)
Patryck,BRA,DF,20.0,4.2,6.0,4,4.0,1.0,1.0,3.0,6.0,50.0,3.0,5.0,1.0,4.0,7,13.0,13.0,0.0,São Paulo,Brasileiro,Patryck (São Paulo)
Jhegson Méndez,ECU,MF,25.0,4.1,6.0,4,2.0,4.0,0.0,1.0,5.0,20.0,4.0,4.0,0.0,4.0,6,12.0,2.0,0.0,São Paulo,Brasileiro,Jhegson Méndez (São Paulo)
Raí Ramos,BRA,DF,28.0,3.1,5.0,4,4.0,1.0,0.0,5.0,7.0,71.4,2.0,2.0,1.0,1.0,1,6.0,7.0,0.0,São Paulo,Brasileiro,Raí Ramos (São Paulo)
Erison,BRA,"FW,MF",23.0,4.3,3.0,0,0.0,2.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,3.0,2.0,0.0,São Paulo,Brasileiro,Erison (São Paulo)
Matheus Belém,BRA,DF,19.0,1.9,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2,2.0,5.0,0.0,São Paulo,Brasileiro,Matheus Belém (São Paulo)
Rodrigo,BRA,"MF,FW",18.0,2.6,3.0,3,1.0,2.0,0.0,2.0,9.0,22.2,7.0,2.0,0.0,2.0,3,6.0,4.0,0.0,São Paulo,Brasileiro,Rodrigo (São Paulo)
Alexandre Pato,BRA,"FW,MF",33.0,1.8,1.0,0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,São Paulo,Brasileiro,Alexandre Pato (São Paulo)
Talles Costa,BRA,"MF,FW",20.0,1.5,4.0,1,3.0,0.0,1.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,2,6.0,0.0,0.0,São Paulo,Brasileiro,Talles Costa (São Paulo)
João Moreira,POR,DF,18.0,0.8,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,São Paulo,Brasileiro,João Moreira (São Paulo)
William Gomes,BRA,FW,16.0,0.8,3.0,3,3.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,1,4.0,0.0,0.0,São Paulo,Brasileiro,William Gomes (São Paulo)
Pedro Vilhena,BRA,FW,20.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,São Paulo,Brasileiro,Pedro Vilhena (São Paulo)
Talles Wander,BRA,"FW,MF",19.0,0.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,São Paulo,Brasileiro,Talles Wander (São Paulo)
Felipe Negrucci,BRA,MF,18.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,São Paulo,Brasileiro,Felipe Negrucci (São Paulo)
Nahuel Ferraresi,VEN,FW,24.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,São Paulo,Brasileiro,Nahuel Ferraresi (São Paulo)
Léo Jardim,BRA,GK,27.0,38.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,11.0,0.0,Vasco da Gama,Brasileiro,Léo Jardim (Vasco da Gama)
Lucas Piton,BRA,DF,22.0,36.5,45.0,25,24.0,18.0,3.0,20.0,48.0,41.7,28.0,27.0,7.0,20.0,40,85.0,89.0,0.0,Vasco da Gama,Brasileiro,Lucas Piton (Vasco da Gama)
Léo Pelé,BRA,DF,26.0,30.2,26.0,17,14.0,11.0,1.0,12.0,19.0,63.2,7.0,26.0,14.0,12.0,14,40.0,125.0,1.0,Vasco da Gama,Brasileiro,Léo Pelé (Vasco da Gama)
Gabriel Chaves,BRA,"FW,MF",21.0,29.0,42.0,26,20.0,17.0,5.0,16.0,52.0,30.8,36.0,32.0,0.0,32.0,13,55.0,16.0,0.0,Vasco da Gama,Brasileiro,Gabriel Chaves (Vasco da Gama)
Zé Gabriel,BRA,MF,24.0,21.5,43.0,20,24.0,16.0,3.0,24.0,55.0,43.6,31.0,22.0,5.0,17.0,18,61.0,45.0,0.0,Vasco da Gama,Brasileiro,Zé Gabriel (Vasco da Gama)
José Luis Rodríguez Bebanz,URU,DF,25.0,22.2,49.0,31,29.0,17.0,3.0,25.0,56.0,44.6,31.0,24.0,8.0,16.0,30,79.0,56.0,2.0,Vasco da Gama,Brasileiro,José Luis Rodríguez Bebanz (Vasco da Gama)
Pablo Vegetti,ARG,FW,34.0,19.9,7.0,5,1.0,4.0,2.0,2.0,18.0,11.1,16.0,18.0,8.0,10.0,4,11.0,35.0,0.0,Vasco da Gama,Brasileiro,Pablo Vegetti (Vasco da Gama)
Gary Medel,CHI,"DF,MF",35.0,19.2,22.0,5,13.0,8.0,1.0,10.0,29.0,34.5,19.0,26.0,20.0,6.0,20,42.0,77.0,1.0,Vasco da Gama,Brasileiro,Gary Medel (Vasco da Gama)
Paulinho,BRA,MF,26.0,18.2,42.0,23,18.0,19.0,5.0,15.0,37.0,40.5,22.0,26.0,3.0,23.0,16,58.0,16.0,0.0,Vasco da Gama,Brasileiro,Paulinho (Vasco da Gama)
Bruno Praxedes,BRA,MF,20.0,14.9,34.0,26,18.0,11.0,5.0,16.0,35.0,45.7,19.0,19.0,4.0,15.0,12,46.0,13.0,0.0,Vasco da Gama,Brasileiro,Bruno Praxedes (Vasco da Gama)
Jair,BRA,MF,28.0,17.7,40.0,24,18.0,18.0,4.0,24.0,57.0,42.1,33.0,29.0,3.0,26.0,15,55.0,15.0,0.0,Vasco da Gama,Brasileiro,Jair (Vasco da Gama)
Robson Bambu,BRA,DF,25.0,14.2,21.0,13,15.0,5.0,1.0,13.0,28.0,46.4,15.0,27.0,16.0,11.0,12,33.0,70.0,1.0,Vasco da Gama,Brasileiro,Robson Bambu (Vasco da Gama)
Maicon,BRA,DF,34.0,13.9,19.0,13,15.0,4.0,0.0,9.0,13.0,69.2,4.0,23.0,17.0,6.0,17,36.0,84.0,0.0,Vasco da Gama,Brasileiro,Maicon (Vasco da Gama)
Marlon Gomes,BRA,MF,19.0,12.7,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,Vasco da Gama,Brasileiro,Marlon Gomes (Vasco da Gama)
Alex Teixeira,BRA,"FW,MF",33.0,12.6,9.0,6,2.0,6.0,1.0,2.0,4.0,50.0,2.0,5.0,0.0,5.0,1,10.0,4.0,0.0,Vasco da Gama,Brasileiro,Alex Teixeira (Vasco da Gama)
Paulo Henrique,BRA,DF,26.0,9.5,31.0,21,12.0,15.0,4.0,17.0,30.0,56.7,13.0,11.0,4.0,7.0,9,40.0,25.0,0.0,Vasco da Gama,Brasileiro,Paulo Henrique (Vasco da Gama)
Pedro Raul,BRA,FW,26.0,9.3,3.0,2,0.0,1.0,2.0,1.0,6.0,16.7,5.0,7.0,3.0,4.0,5,8.0,11.0,0.0,Vasco da Gama,Brasileiro,Pedro Raul (Vasco da Gama)
Dimitri Payet,FRA,"MF,FW",35.0,8.9,7.0,5,4.0,3.0,0.0,6.0,14.0,42.9,8.0,4.0,0.0,4.0,2,9.0,0.0,0.0,Vasco da Gama,Brasileiro,Dimitri Payet (Vasco da Gama)
Figueiredo,BRA,"FW,MF",21.0,7.3,8.0,5,5.0,2.0,1.0,2.0,17.0,11.8,15.0,9.0,0.0,9.0,6,14.0,9.0,0.0,Vasco da Gama,Brasileiro,Figueiredo (Vasco da Gama)
