Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Team,Championship,Player_Team
Caio Alexandre,BRA,MF,23.0,34,2624.0,77.0,76.7,29.2,32,81.0,15,2,21.0,3,1.47,38.0,31.0,7.0,0.24,0.92,40.3,32.8,7.5,0.26,0.23,Fortaleza,Brasileiro,Caio Alexandre (Fortaleza)
Emanuel Brítez,ARG,DF,30.0,31,2761.0,89.0,80.7,30.7,31,89.0,30,0,0.0,3,1.48,39.0,34.0,5.0,0.16,0.71,44.7,32.6,12.1,0.39,0.99,Fortaleza,Brasileiro,Emanuel Brítez (Fortaleza)
Bruno Pacheco,BRA,DF,31.0,31,2669.0,86.0,78.0,29.7,30,89.0,25,1,14.0,4,1.52,37.0,34.0,3.0,0.1,0.34,41.6,33.1,8.5,0.29,0.39,Fortaleza,Brasileiro,Bruno Pacheco (Fortaleza)
Guilherme Tinga,BRA,DF,29.0,31,2583.0,83.0,75.5,28.7,29,89.0,27,2,8.0,3,1.52,39.0,33.0,6.0,0.21,0.75,40.8,33.1,7.7,0.27,0.27,Fortaleza,Brasileiro,Guilherme Tinga (Fortaleza)
Tomas Pochettino,ARG,"MF,FW",26.0,35,1991.0,57.0,58.2,22.1,26,70.0,1,9,18.0,3,1.43,24.0,29.0,-5.0,-0.23,-0.6,29.3,25.8,3.5,0.16,-0.11,Fortaleza,Brasileiro,Tomas Pochettino (Fortaleza)
Juan Martín Lucero,ARG,FW,31.0,31,2069.0,67.0,60.5,23.0,23,81.0,10,8,25.0,1,1.32,22.0,31.0,-9.0,-0.39,-1.06,26.8,28.1,-1.2,-0.05,-0.65,Fortaleza,Brasileiro,Juan Martín Lucero (Fortaleza)
Thiago Galhardo,BRA,"FW,MF",33.0,33,1876.0,57.0,54.9,20.8,20,77.0,6,13,25.0,0,1.42,23.0,21.0,2.0,0.1,0.15,27.7,26.2,1.5,0.07,-0.29,Fortaleza,Brasileiro,Thiago Galhardo (Fortaleza)
José Welison,BRA,MF,27.0,26,1671.0,64.0,48.9,18.6,20,78.0,10,6,17.0,9,1.54,23.0,22.0,1.0,0.05,0.05,24.4,20.8,3.6,0.19,-0.02,Fortaleza,Brasileiro,José Welison (Fortaleza)
Yago Pikachu,BRA,"FW,MF",30.0,37,1751.0,47.0,51.2,19.5,16,80.0,6,21,23.0,0,1.46,29.0,25.0,4.0,0.21,0.37,27.4,22.3,5.1,0.26,0.12,Fortaleza,Brasileiro,Yago Pikachu (Fortaleza)
Calebe,BRA,"MF,FW",22.0,29,1479.0,51.0,43.2,16.4,16,72.0,0,13,25.0,1,1.34,17.0,19.0,-2.0,-0.12,-0.26,22.6,20.2,2.4,0.14,-0.1,Fortaleza,Brasileiro,Calebe (Fortaleza)
Guilherme,BRA,"FW,MF",27.0,30,1414.0,47.0,41.3,15.7,16,73.0,3,14,18.0,4,1.7,25.0,20.0,5.0,0.32,0.5,22.6,16.7,5.9,0.38,0.3,Fortaleza,Brasileiro,Guilherme (Fortaleza)
Marinho,BRA,"FW,MF",32.0,21,1145.0,55.0,33.5,12.7,15,71.0,2,6,15.0,0,1.29,11.0,13.0,-2.0,-0.16,-0.28,15.5,13.5,1.9,0.15,-0.08,Fortaleza,Brasileiro,Marinho (Fortaleza)
Marcelo,BRA,DF,27.0,12,1080.0,90.0,31.6,12.0,12,90.0,12,0,0.0,20,1.33,12.0,17.0,-5.0,-0.42,-0.65,15.0,16.4,-1.4,-0.11,-0.46,Fortaleza,Brasileiro,Marcelo (Fortaleza)
Lucas Sasha,BRA,MF,32.0,19,1016.0,53.0,29.7,11.3,10,86.0,7,9,17.0,18,1.68,10.0,16.0,-6.0,-0.53,-0.79,14.2,12.1,2.1,0.19,-0.03,Fortaleza,Brasileiro,Lucas Sasha (Fortaleza)
Hércules,BRA,MF,22.0,13,771.0,59.0,22.5,8.6,9,72.0,1,4,30.0,1,1.69,9.0,5.0,4.0,0.47,0.57,13.0,10.5,2.5,0.29,0.12,Fortaleza,Brasileiro,Hércules (Fortaleza)
Imanol Machuca,ARG,FW,23.0,16,679.0,42.0,19.9,7.5,6,72.0,1,10,25.0,5,1.06,8.0,7.0,1.0,0.13,0.13,9.8,8.2,1.6,0.21,0.01,Fortaleza,Brasileiro,Imanol Machuca (Fortaleza)
Gonzalo Escobar,ARG,DF,25.0,13,579.0,45.0,16.9,6.4,6,86.0,5,7,9.0,9,1.31,8.0,10.0,-2.0,-0.31,-0.41,8.7,9.4,-0.7,-0.11,-0.38,Fortaleza,Brasileiro,Gonzalo Escobar (Fortaleza)
Pedro Borges,BRA,"MF,FW",25.0,14,566.0,40.0,16.5,6.3,6,71.0,2,8,17.0,8,1.64,9.0,7.0,2.0,0.32,0.35,8.5,6.0,2.5,0.39,0.23,Fortaleza,Brasileiro,Pedro Borges (Fortaleza)
Lucas Crispim,BRA,"MF,DF",28.0,17,488.0,29.0,14.3,5.4,5,72.0,1,12,11.0,19,0.94,4.0,7.0,-3.0,-0.55,-0.68,5.8,6.4,-0.7,-0.13,-0.38,Fortaleza,Brasileiro,Lucas Crispim (Fortaleza)
Fernando Miguel,BRA,GK,37.0,6,462.0,77.0,13.5,5.1,5,90.0,5,1,12.0,22,2.0,10.0,5.0,5.0,0.97,1.1,12.1,6.3,5.8,1.13,1.07,Fortaleza,Brasileiro,Fernando Miguel (Fortaleza)
Moises,BRA,"MF,FW",26.0,6,367.0,61.0,10.7,4.1,5,69.0,0,1,20.0,0,1.83,8.0,5.0,3.0,0.74,0.79,8.9,4.0,4.9,1.21,1.13,Fortaleza,Brasileiro,Moises (Fortaleza)
Luis Eduardo Marques dos Santos,BRA,DF,25.0,7,385.0,55.0,11.3,4.3,4,80.0,1,3,22.0,26,0.29,1.0,3.0,-2.0,-0.47,-0.56,3.7,4.6,-0.9,-0.21,-0.47,Fortaleza,Brasileiro,Luis Eduardo Marques dos Santos (Fortaleza)
Tobias Figueiredo,POR,DF,28.0,4,343.0,86.0,10.0,3.8,4,86.0,3,0,0.0,10,0.25,2.0,7.0,-5.0,-1.31,-1.49,3.4,5.5,-2.1,-0.55,-0.84,Fortaleza,Brasileiro,Tobias Figueiredo (Fortaleza)
Silvio Romero,ARG,FW,34.0,17,398.0,23.0,11.6,4.4,3,66.0,0,14,14.0,19,1.41,6.0,3.0,3.0,0.68,0.74,7.4,4.5,3.0,0.67,0.53,Fortaleza,Brasileiro,Silvio Romero (Fortaleza)
Romarinho,BRA,"FW,MF",28.0,11,288.0,26.0,8.4,3.2,2,66.0,1,9,17.0,11,0.91,2.0,4.0,-2.0,-0.62,-0.71,4.6,4.6,0.0,0.0,-0.22,Fortaleza,Brasileiro,Romarinho (Fortaleza)
Brayan Ceballos,COL,DF,21.0,3,206.0,69.0,6.0,2.3,2,90.0,2,1,26.0,6,0.67,1.0,2.0,-1.0,-0.44,-0.49,2.0,2.1,-0.1,-0.05,-0.27,Fortaleza,Brasileiro,Brayan Ceballos (Fortaleza)
Maurício Kozlinski,BRA,GK,31.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,15,1.0,0.0,0.0,0.0,0.0,-0.03,0.8,0.8,0.0,0.04,-0.17,Fortaleza,Brasileiro,Maurício Kozlinski (Fortaleza)
Vinícius Zanocelo,BRA,"MF,FW",22.0,6,81.0,14.0,2.4,0.9,0,0.0,0,6,14.0,12,1.17,3.0,1.0,2.0,2.22,2.25,1.7,1.1,0.5,0.59,0.4,Fortaleza,Brasileiro,Vinícius Zanocelo (Fortaleza)
Pedro Rocha Neves,BRA,FW,28.0,3,34.0,11.0,1.0,0.4,0,0.0,0,3,11.0,7,0.67,0.0,0.0,0.0,0.0,-0.03,0.6,0.2,0.3,0.92,0.73,Fortaleza,Brasileiro,Pedro Rocha Neves (Fortaleza)
Kauan,BRA,FW,17.0,1,11.0,11.0,0.3,0.1,0,0.0,0,1,11.0,3,0.0,0.0,1.0,-1.0,-8.18,-8.23,0.2,0.8,-0.6,-5.18,-5.41,Fortaleza,Brasileiro,Kauan (Fortaleza)
Amorim,BRA,MF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Amorim (Fortaleza)
Bruno,BRA,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Bruno (Fortaleza)
Lucas Esteves,BRA,"DF,MF",22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Lucas Esteves (Fortaleza)
Sammuel,BRA,DF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Sammuel (Fortaleza)
Bernardo Schappo,BRA,DF,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Bernardo Schappo (Fortaleza)
Alix Vinicius,BRA,DF,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fortaleza,Brasileiro,Alix Vinicius (Fortaleza)
Tadeu,BRA,GK,30.0,35,3150.0,90.0,92.1,35.0,35,90.0,35,0,0.0,0,1.0,34.0,45.0,-11.0,-0.31,1.69,33.2,39.8,-6.6,-0.19,0.75,Goiás,Brasileiro,Tadeu (Goiás)
Maguinho,BRA,DF,30.0,34,2857.0,84.0,83.5,31.7,34,84.0,24,0,0.0,0,1.09,28.0,37.0,-9.0,-0.28,1.0,28.4,37.7,-9.3,-0.29,-0.27,Goiás,Brasileiro,Maguinho (Goiás)
Bruno Melo,BRA,DF,30.0,33,2891.0,88.0,84.5,32.1,32,88.0,31,1,70.0,0,0.97,33.0,48.0,-15.0,-0.47,-0.13,32.4,36.9,-4.6,-0.14,0.69,Goiás,Brasileiro,Bruno Melo (Goiás)
Everton Morelli,BRA,MF,25.0,32,2585.0,81.0,75.6,28.7,30,84.0,19,2,31.0,0,1.06,23.0,36.0,-13.0,-0.45,-0.02,25.7,32.6,-6.9,-0.24,0.03,Goiás,Brasileiro,Everton Morelli (Goiás)
Lucas Halter,BRA,DF,22.0,30,2582.0,86.0,75.5,28.7,30,86.0,26,0,0.0,0,1.1,29.0,35.0,-6.0,-0.21,0.97,29.4,32.5,-3.1,-0.11,0.56,Goiás,Brasileiro,Lucas Halter (Goiás)
Willian,BRA,MF,29.0,31,2193.0,71.0,64.1,24.4,28,75.0,15,3,34.0,4,1.06,20.0,32.0,-12.0,-0.49,-0.13,19.6,30.3,-10.7,-0.44,-0.53,Goiás,Brasileiro,Willian (Goiás)
Guilherme,BRA,MF,31.0,30,1851.0,62.0,54.1,20.6,25,71.0,3,5,16.0,1,1.0,22.0,28.0,-6.0,-0.29,0.34,19.5,22.4,-2.9,-0.14,0.23,Goiás,Brasileiro,Guilherme (Goiás)
Julián Palacios,ARG,"FW,MF",23.0,27,1632.0,60.0,47.7,18.1,19,74.0,4,8,28.0,2,0.7,24.0,36.0,-12.0,-0.66,-0.41,19.9,26.2,-6.3,-0.35,-0.19,Goiás,Brasileiro,Julián Palacios (Goiás)
Anderson,BRA,"FW,MF",24.0,20,1291.0,65.0,37.7,14.3,18,70.0,3,2,14.0,1,1.1,12.0,12.0,0.0,0.0,0.72,13.3,12.5,0.8,0.05,0.48,Goiás,Brasileiro,Anderson (Goiás)
Sander,BRA,DF,32.0,21,1542.0,73.0,45.1,17.1,17,87.0,15,4,18.0,2,0.81,15.0,27.0,-12.0,-0.7,-0.46,17.3,24.2,-6.9,-0.4,-0.29,Goiás,Brasileiro,Sander (Goiás)
Hugo,BRA,DF,25.0,19,1418.0,75.0,41.5,15.8,16,84.0,11,3,23.0,12,1.21,18.0,20.0,-2.0,-0.13,0.55,15.5,17.2,-1.7,-0.11,0.24,Goiás,Brasileiro,Hugo (Goiás)
Allano,BRA,FW,27.0,19,1237.0,65.0,36.2,13.7,15,75.0,3,4,28.0,0,1.26,10.0,14.0,-4.0,-0.29,0.24,11.5,13.9,-2.4,-0.17,0.12,Goiás,Brasileiro,Allano (Goiás)
Vinícius,BRA,FW,29.0,23,1172.0,51.0,34.3,13.0,13,73.0,4,10,22.0,4,0.96,10.0,15.0,-5.0,-0.38,0.1,11.3,14.6,-3.2,-0.25,0.0,Goiás,Brasileiro,Vinícius (Goiás)
Zé Ricardo,BRA,MF,23.0,13,1070.0,82.0,31.3,11.9,13,82.0,7,0,0.0,0,0.85,9.0,21.0,-12.0,-1.01,-0.82,12.7,17.8,-5.2,-0.43,-0.27,Goiás,Brasileiro,Zé Ricardo (Goiás)
João Magno,BRA,FW,25.0,19,983.0,52.0,28.7,10.9,13,68.0,2,6,18.0,1,1.21,15.0,11.0,4.0,0.37,1.14,12.1,9.7,2.5,0.22,0.66,Goiás,Brasileiro,João Magno (Goiás)
Dieguinho,BRA,"DF,FW",27.0,15,1080.0,72.0,31.6,12.0,12,82.0,8,3,30.0,0,0.67,10.0,20.0,-10.0,-0.83,-0.56,10.3,15.3,-5.0,-0.42,-0.24,Goiás,Brasileiro,Dieguinho (Goiás)
Sidimar,BRA,DF,30.0,18,1007.0,56.0,29.4,11.2,12,77.0,9,6,13.0,16,1.17,7.0,20.0,-13.0,-1.16,-1.01,8.5,18.0,-9.4,-0.84,-0.84,Goiás,Brasileiro,Sidimar (Goiás)
Matheus Peixoto,BRA,FW,27.0,13,879.0,68.0,25.7,9.8,12,73.0,3,1,1.0,2,0.92,7.0,17.0,-10.0,-1.02,-0.78,9.4,14.4,-5.0,-0.52,-0.36,Goiás,Brasileiro,Matheus Peixoto (Goiás)
Matheus Babi,BRA,FW,25.0,17,881.0,52.0,25.8,9.8,8,79.0,4,9,28.0,3,1.06,11.0,16.0,-5.0,-0.51,-0.09,10.7,13.3,-2.6,-0.27,-0.03,Goiás,Brasileiro,Matheus Babi (Goiás)
Raphael Guzzo,POR,MF,28.0,14,577.0,41.0,16.9,6.4,5,64.0,0,9,28.0,6,0.86,7.0,5.0,2.0,0.31,0.91,6.9,5.8,1.0,0.16,0.49,Goiás,Brasileiro,Raphael Guzzo (Goiás)
Luis Oyama,BRA,MF,26.0,9,561.0,62.0,16.4,6.2,5,81.0,2,4,40.0,15,0.67,5.0,8.0,-3.0,-0.48,-0.04,5.3,6.1,-0.8,-0.13,0.14,Goiás,Brasileiro,Luis Oyama (Goiás)
Bruno Araújo dos Santos,BRA,DF,29.0,8,454.0,57.0,13.3,5.0,4,82.0,2,4,31.0,16,0.75,8.0,11.0,-3.0,-0.59,-0.17,6.4,5.4,1.0,0.19,0.51,Goiás,Brasileiro,Bruno Araújo dos Santos (Goiás)
EDU,BRA,DF,22.0,9,435.0,48.0,12.7,4.8,4,90.0,4,5,15.0,19,1.22,3.0,5.0,-2.0,-0.41,0.04,4.0,6.6,-2.6,-0.55,-0.34,Goiás,Brasileiro,EDU (Goiás)
Diego Gonçalves,BRA,"FW,MF",28.0,10,356.0,36.0,10.4,4.0,4,53.0,0,6,24.0,15,1.0,3.0,8.0,-5.0,-1.26,-0.91,4.8,6.2,-1.4,-0.35,-0.11,Goiás,Brasileiro,Diego Gonçalves (Goiás)
Alesson,BRA,"FW,MF",23.0,23,655.0,28.0,19.2,7.3,3,59.0,0,20,24.0,12,0.61,9.0,14.0,-5.0,-0.69,-0.3,7.9,11.6,-3.7,-0.5,-0.31,Goiás,Brasileiro,Alesson (Goiás)
Marcelo Rangel,BRA,GK,34.0,3,270.0,90.0,7.9,3.0,3,90.0,3,0,0.0,32,1.0,2.0,8.0,-6.0,-2.0,-1.69,3.3,6.1,-2.8,-0.94,-0.75,Goiás,Brasileiro,Marcelo Rangel (Goiás)
Apodi,BRA,"FW,MF",36.0,13,382.0,29.0,11.2,4.2,2,66.0,0,11,23.0,20,0.62,6.0,11.0,-5.0,-1.18,-0.82,5.5,7.1,-1.7,-0.39,-0.16,Goiás,Brasileiro,Apodi (Goiás)
Higor,BRA,MF,28.0,8,223.0,28.0,6.5,2.5,2,59.0,0,6,18.0,11,2.0,2.0,4.0,-2.0,-0.81,-0.38,2.9,3.2,-0.3,-0.14,0.12,Goiás,Brasileiro,Higor (Goiás)
Pedro Oliveira,BRA,"FW,MF",18.0,4,195.0,49.0,5.7,2.2,2,86.0,1,2,12.0,1,1.5,1.0,2.0,-1.0,-0.46,-0.02,1.3,2.2,-0.9,-0.42,-0.18,Goiás,Brasileiro,Pedro Oliveira (Goiás)
Matheus Santos,BRA,"FW,MF",24.0,7,195.0,28.0,5.7,2.2,1,67.0,0,6,21.0,2,1.0,4.0,3.0,1.0,0.46,0.96,1.6,2.6,-1.0,-0.45,-0.21,Goiás,Brasileiro,Matheus Santos (Goiás)
Gabriel Novaes,BRA,FW,23.0,3,95.0,32.0,2.8,1.1,1,66.0,0,2,15.0,1,0.33,0.0,2.0,-2.0,-1.89,-1.49,0.7,1.9,-1.2,-1.14,-0.91,Goiás,Brasileiro,Gabriel Novaes (Goiás)
Dodô,BRA,"MF,FW",21.0,15,323.0,22.0,9.4,3.6,0,0.0,0,15,22.0,18,0.8,5.0,3.0,2.0,0.56,1.11,5.5,4.6,0.9,0.26,0.56,Goiás,Brasileiro,Dodô (Goiás)
Philippe Costa,BRA,FW,22.0,4,109.0,27.0,3.2,1.2,0,0.0,0,4,27.0,3,0.25,1.0,0.0,1.0,0.83,1.31,2.4,0.7,1.6,1.35,1.65,Goiás,Brasileiro,Philippe Costa (Goiás)
Breno Herculano,BRA,"FW,MF",23.0,3,79.0,26.0,2.3,0.9,0,0.0,0,3,26.0,1,0.0,0.0,2.0,-2.0,-2.28,-1.87,0.4,1.1,-0.6,-0.71,-0.47,Goiás,Brasileiro,Breno Herculano (Goiás)
Xavier,BRA,DF,22.0,1,59.0,59.0,1.7,0.7,0,0.0,0,1,59.0,1,3.0,1.0,0.0,1.0,1.53,2.01,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Xavier (Goiás)
Lucas Emmanuel,BRA,FW,22.0,2,55.0,28.0,1.6,0.6,0,0.0,0,2,28.0,3,1.5,1.0,0.0,1.0,1.64,2.12,0.1,0.6,-0.6,-0.91,-0.67,Goiás,Brasileiro,Lucas Emmanuel (Goiás)
Mina,BRA,DF,19.0,1,45.0,45.0,1.3,0.5,0,0.0,0,1,45.0,7,3.0,0.0,0.0,0.0,0.0,0.45,0.2,0.3,-0.1,-0.11,0.14,Goiás,Brasileiro,Mina (Goiás)
Simioni,BRA,MF,19.0,1,45.0,45.0,1.3,0.5,0,0.0,0,1,45.0,2,3.0,0.0,0.0,0.0,0.0,0.45,0.2,0.3,-0.1,-0.11,0.14,Goiás,Brasileiro,Simioni (Goiás)
Fellipe Bastos,BRA,MF,32.0,1,36.0,36.0,1.1,0.4,0,0.0,0,1,36.0,10,0.0,0.0,2.0,-2.0,-5.0,-4.6,0.1,0.6,-0.4,-1.1,-0.86,Goiás,Brasileiro,Fellipe Bastos (Goiás)
Halerrandrio dos Santos,BRA,MF,16.0,1,29.0,29.0,0.8,0.3,0,0.0,0,1,29.0,0,3.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.2,0.68,0.94,Goiás,Brasileiro,Halerrandrio dos Santos (Goiás)
Denzel,BRA,FW,20.0,1,25.0,25.0,0.7,0.3,0,0.0,0,1,25.0,1,1.0,0.0,0.0,0.0,0.0,0.45,0.0,0.4,-0.3,-1.21,-0.97,Goiás,Brasileiro,Denzel (Goiás)
Jhonny Lucas,BRA,MF,22.0,2,17.0,9.0,0.5,0.2,0,0.0,0,2,9.0,4,1.5,1.0,0.0,1.0,5.29,5.77,0.3,0.1,0.2,0.85,1.11,Goiás,Brasileiro,Jhonny Lucas (Goiás)
Ezequiel,BRA,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Ezequiel (Goiás)
Felipe,BRA,MF,28.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Felipe (Goiás)
Luiz Filipe,BRA,FW,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Luiz Filipe (Goiás)
Matheus,BRA,GK,28.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Matheus (Goiás)
Nathan,BRA,MF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Nathan (Goiás)
Daniel Nolasco,BRA,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Daniel Nolasco (Goiás)
Ariel Palacio,BRA,FW,24.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Ariel Palacio (Goiás)
Wendell,BRA,FW,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goiás,Brasileiro,Wendell (Goiás)
Luis Suárez,URU,FW,36.0,33,2877.0,87.0,84.1,32.0,33,87.0,19,0,0.0,0,1.79,53.0,46.0,7.0,0.22,0.22,43.9,44.6,-0.6,-0.02,0.77,Grêmio,Brasileiro,Luis Suárez (Grêmio)
Gabriel Chapecó,BRA,GK,22.0,31,2790.0,90.0,81.6,31.0,31,90.0,31,0,0.0,5,1.52,49.0,51.0,-2.0,-0.06,-1.35,40.3,47.1,-6.8,-0.22,-0.43,Grêmio,Brasileiro,Gabriel Chapecó (Grêmio)
Franco Cristaldo,ARG,"MF,FW",26.0,34,2131.0,63.0,62.3,23.7,31,66.0,1,3,29.0,1,1.79,43.0,32.0,11.0,0.46,0.74,31.5,32.9,-1.4,-0.06,0.22,Grêmio,Brasileiro,Franco Cristaldo (Grêmio)
Reinaldo,BRA,DF,33.0,30,2681.0,89.0,78.4,29.8,30,89.0,27,0,0.0,1,1.9,52.0,44.0,8.0,0.27,0.39,39.6,42.6,-3.0,-0.1,0.18,Grêmio,Brasileiro,Reinaldo (Grêmio)
Mathías Villasanti,PAR,MF,26.0,30,2645.0,88.0,77.3,29.4,30,88.0,27,0,0.0,0,2.0,54.0,43.0,11.0,0.37,0.84,38.8,42.4,-3.6,-0.12,0.08,Grêmio,Brasileiro,Mathías Villasanti (Grêmio)
Walter Kannemann,ARG,DF,31.0,28,2359.0,84.0,69.0,26.2,28,84.0,20,0,0.0,0,1.71,41.0,37.0,4.0,0.15,-0.1,35.3,38.1,-2.8,-0.11,0.11,Grêmio,Brasileiro,Walter Kannemann (Grêmio)
Bruno Fabiano Alves,BRA,DF,31.0,29,2450.0,84.0,71.6,27.2,27,88.0,25,2,38.0,6,1.86,41.0,36.0,5.0,0.18,0.0,32.0,37.4,-5.4,-0.2,-0.2,Grêmio,Brasileiro,Bruno Fabiano Alves (Grêmio)
João Pedro,BRA,DF,26.0,29,2076.0,72.0,60.7,23.1,23,83.0,17,6,29.0,1,1.83,36.0,31.0,5.0,0.22,0.08,30.0,34.6,-4.6,-0.2,-0.15,Grêmio,Brasileiro,João Pedro (Grêmio)
Felipe Carballo,URU,MF,26.0,22,1540.0,70.0,45.0,17.1,21,71.0,5,1,57.0,1,1.68,23.0,22.0,1.0,0.06,-0.23,24.1,23.0,1.1,0.06,0.37,Grêmio,Brasileiro,Felipe Carballo (Grêmio)
Bitelo,BRA,"MF,FW",23.0,19,1550.0,82.0,45.3,17.2,18,85.0,10,1,28.0,0,1.74,27.0,21.0,6.0,0.35,0.3,25.7,22.6,3.2,0.18,0.6,Grêmio,Brasileiro,Bitelo (Grêmio)
Bruno Uvini,BRA,DF,31.0,20,1448.0,72.0,42.3,16.1,16,84.0,13,4,26.0,14,1.9,25.0,27.0,-2.0,-0.12,-0.54,21.8,27.2,-5.5,-0.34,-0.35,Grêmio,Brasileiro,Bruno Uvini (Grêmio)
João Pedro Pepê,BRA,MF,25.0,18,1398.0,78.0,40.9,15.5,16,83.0,8,2,39.0,0,1.83,29.0,23.0,6.0,0.39,0.34,17.2,23.0,-5.8,-0.37,-0.39,Grêmio,Brasileiro,João Pedro Pepê (Grêmio)
Fábio,BRA,"DF,MF",32.0,15,871.0,58.0,25.5,9.7,12,65.0,2,3,29.0,10,1.88,22.0,16.0,6.0,0.62,0.58,12.8,11.8,0.9,0.1,0.32,Grêmio,Brasileiro,Fábio (Grêmio)
João Pedro,ITA,FW,30.0,14,616.0,44.0,18.0,6.8,10,57.0,0,4,12.0,4,2.07,11.0,9.0,2.0,0.29,0.13,5.3,7.9,-2.6,-0.38,-0.3,Grêmio,Brasileiro,João Pedro (Grêmio)
Everton,BRA,"FW,MF",25.0,28,1212.0,43.0,35.4,13.5,9,64.0,0,19,34.0,2,1.64,23.0,30.0,-7.0,-0.52,-1.09,17.9,24.4,-6.5,-0.48,-0.53,Grêmio,Brasileiro,Everton (Grêmio)
Rodrigo Ely,BRA,DF,29.0,9,665.0,74.0,19.4,7.4,8,77.0,6,1,46.0,2,2.11,16.0,11.0,5.0,0.68,0.61,8.2,10.8,-2.6,-0.35,-0.26,Grêmio,Brasileiro,Rodrigo Ely (Grêmio)
Vinícius,BRA,FW,31.0,14,654.0,47.0,19.1,7.3,8,68.0,0,6,19.0,0,1.86,12.0,13.0,-1.0,-0.14,-0.4,12.3,12.0,0.3,0.05,0.23,Grêmio,Brasileiro,Vinícius (Grêmio)
Nathan,BRA,"MF,FW",26.0,20,683.0,34.0,20.0,7.6,7,57.0,0,13,22.0,10,1.3,10.0,10.0,0.0,0.0,-0.23,10.8,10.3,0.5,0.06,0.25,Grêmio,Brasileiro,Nathan (Grêmio)
Ferreira,BRA,"FW,MF",25.0,25,1145.0,46.0,33.5,12.7,6,75.0,1,19,37.0,1,1.8,26.0,16.0,10.0,0.79,0.9,17.3,14.7,2.6,0.21,0.52,Grêmio,Brasileiro,Ferreira (Grêmio)
Pedro Geromel,BRA,DF,37.0,7,468.0,67.0,13.7,5.2,6,76.0,4,1,11.0,0,1.86,9.0,8.0,1.0,0.19,0.01,5.9,7.1,-1.2,-0.23,-0.11,Grêmio,Brasileiro,Pedro Geromel (Grêmio)
