Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Team,Championship,Player_Team
Patric Calmon,BRA,DF,28.0,15,5,520.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.3,0.4,14.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.03,0.07,Cuiabá,Brasileiro,Patric Calmon (Cuiabá)
Emerson Negueba,BRA,FW,22.0,10,5,484.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,9.0,11.0,50.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1,Cuiabá,Brasileiro,Emerson Negueba (Cuiabá)
Matheusinho,BRA,DF,24.0,5,5,433.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.5,1.3,11.0,24.0,20.0,0.21,0.0,0.21,0.21,0.21,0.16,0.11,0.26,0.16,0.26,Cuiabá,Brasileiro,Matheusinho (Cuiabá)
Ronald,BRA,MF,25.0,21,4,585.0,6.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.8,0.8,1.0,1.8,24.0,49.0,21.0,0.31,0.15,0.46,0.31,0.46,0.13,0.15,0.28,0.13,0.28,Cuiabá,Brasileiro,Ronald (Cuiabá)
Iury de Castilho,BRA,FW,27.0,10,4,398.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,11.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.17,0.13,0.17,Cuiabá,Brasileiro,Iury de Castilho (Cuiabá)
Uendel,BRA,DF,34.0,9,4,358.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Uendel (Cuiabá)
João Carlos,BRA,GK,34.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,João Carlos (Cuiabá)
Nicolás Quagliata,URU,"FW,MF",23.0,9,0,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.7,13.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.09,0.16,0.26,0.09,0.26,Cuiabá,Brasileiro,Nicolás Quagliata (Cuiabá)
Pablinho,BRA,FW,19.0,2,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Pablinho (Cuiabá)
Rafael Gava,BRA,MF,29.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.36,Cuiabá,Brasileiro,Rafael Gava (Cuiabá)
Vitão,BRA,DF,22.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Vitão (Cuiabá)
Ricardo,BRA,MF,20.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Ricardo (Cuiabá)
Calebe,BRA,MF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Calebe (Cuiabá)
Luiz Felipe,BRA,MF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Luiz Felipe (Cuiabá)
João Maraninir,BRA,DF,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,João Maraninir (Cuiabá)
Vinicius Melo,BRA,GK,23.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Vinicius Melo (Cuiabá)
Juan Pablo,BRA,DF,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Juan Pablo (Cuiabá)
Victor Yan,BRA,MF,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuiabá,Brasileiro,Victor Yan (Cuiabá)
Fabrício Bruno,BRA,DF,26.0,34,34,3060.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,0.5,1.2,32.0,199.0,7.0,0.0,0.03,0.03,0.0,0.03,0.02,0.01,0.04,0.02,0.04,Flamengo,Brasileiro,Fabrício Bruno (Flamengo)
Léo Pereira,BRA,DF,27.0,32,32,2645.0,29.4,3.0,1.0,4.0,3.0,0.0,0.0,6.0,0.0,1.8,1.8,0.4,2.2,43.0,177.0,16.0,0.1,0.03,0.14,0.1,0.14,0.06,0.01,0.07,0.06,0.07,Flamengo,Brasileiro,Léo Pereira (Flamengo)
Gerson,BRA,MF,25.0,32,31,2687.0,29.9,5.0,8.0,13.0,5.0,0.0,0.0,4.0,1.0,2.9,2.9,5.4,8.3,82.0,178.0,198.0,0.17,0.27,0.44,0.17,0.44,0.1,0.18,0.28,0.1,0.28,Flamengo,Brasileiro,Gerson (Flamengo)
Ayrton Lucas,BRA,DF,25.0,35,29,2592.0,28.8,4.0,3.0,7.0,4.0,0.0,0.0,8.0,0.0,2.7,2.7,1.3,4.0,67.0,137.0,133.0,0.14,0.1,0.24,0.14,0.24,0.09,0.05,0.14,0.09,0.14,Flamengo,Brasileiro,Ayrton Lucas (Flamengo)
Wesley,BRA,DF,19.0,35,27,2514.0,27.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,2.9,4.0,49.0,109.0,291.0,0.04,0.04,0.07,0.04,0.07,0.04,0.11,0.14,0.04,0.14,Flamengo,Brasileiro,Wesley (Flamengo)
Pedro,BRA,FW,25.0,34,26,2151.0,23.9,13.0,0.0,13.0,9.0,4.0,4.0,1.0,0.0,11.1,7.9,0.9,8.9,16.0,49.0,108.0,0.54,0.0,0.54,0.38,0.38,0.46,0.04,0.5,0.33,0.37,Flamengo,Brasileiro,Pedro (Flamengo)
Thiago Maia,BRA,MF,25.0,32,26,2101.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,0.2,0.4,16.0,130.0,51.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Flamengo,Brasileiro,Thiago Maia (Flamengo)
Erick Pulgar,CHI,MF,29.0,25,22,2000.0,22.2,2.0,3.0,5.0,2.0,0.0,0.0,9.0,0.0,0.9,0.9,1.9,2.8,16.0,137.0,31.0,0.09,0.14,0.23,0.09,0.23,0.04,0.09,0.13,0.04,0.13,Flamengo,Brasileiro,Erick Pulgar (Flamengo)
Giorgian De Arrascaeta,URU,"MF,FW",28.0,28,22,1842.0,20.5,7.0,6.0,13.0,7.0,0.0,0.0,3.0,0.0,4.9,4.9,5.6,10.5,38.0,152.0,170.0,0.34,0.29,0.64,0.34,0.64,0.24,0.27,0.51,0.24,0.51,Flamengo,Brasileiro,Giorgian De Arrascaeta (Flamengo)
Everton Soares,BRA,"FW,MF",26.0,33,21,1741.0,19.3,4.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,3.3,3.3,3.7,7.0,85.0,75.0,217.0,0.21,0.26,0.47,0.21,0.47,0.17,0.19,0.36,0.17,0.36,Flamengo,Brasileiro,Everton Soares (Flamengo)
Matheus Cunha,BRA,GK,21.0,19,18,1580.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Matheus Cunha (Flamengo)
Gabriel Barbosa,BRA,FW,26.0,26,17,1540.0,17.1,5.0,1.0,6.0,1.0,4.0,5.0,7.0,2.0,9.5,5.6,1.6,7.1,26.0,79.0,112.0,0.29,0.06,0.35,0.06,0.12,0.56,0.09,0.65,0.33,0.42,Flamengo,Brasileiro,Gabriel Barbosa (Flamengo)
Everton Ribeiro,BRA,"FW,MF",33.0,30,15,1475.0,16.4,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,1.5,1.5,3.7,5.2,36.0,143.0,97.0,0.18,0.24,0.43,0.18,0.43,0.09,0.23,0.32,0.09,0.32,Flamengo,Brasileiro,Everton Ribeiro (Flamengo)
Agustín Rossi,ARG,GK,27.0,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Agustín Rossi (Flamengo)
Bruno Henrique,BRA,"FW,MF",32.0,29,14,1543.0,17.1,2.0,1.0,3.0,2.0,0.0,0.0,7.0,1.0,3.8,3.8,1.9,5.7,64.0,39.0,198.0,0.12,0.06,0.17,0.12,0.17,0.22,0.11,0.33,0.22,0.33,Flamengo,Brasileiro,Bruno Henrique (Flamengo)
Victor Hugo,BRA,"MF,FW",18.0,30,12,1274.0,14.2,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,1.7,2.8,31.0,78.0,55.0,0.07,0.14,0.21,0.07,0.21,0.08,0.12,0.2,0.08,0.2,Flamengo,Brasileiro,Victor Hugo (Flamengo)
David Luiz,BRA,DF,35.0,15,11,994.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.5,0.8,14.0,66.0,4.0,0.09,0.09,0.18,0.09,0.18,0.02,0.05,0.07,0.02,0.07,Flamengo,Brasileiro,David Luiz (Flamengo)
Luiz Araújo,BRA,"FW,MF",26.0,20,10,785.0,8.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,1.6,1.6,0.7,2.2,29.0,44.0,112.0,0.34,0.11,0.46,0.34,0.46,0.18,0.08,0.26,0.18,0.26,Flamengo,Brasileiro,Luiz Araújo (Flamengo)
Matheuzinho,BRA,DF,22.0,11,7,620.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,9.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Flamengo,Brasileiro,Matheuzinho (Flamengo)
Filipe Luís,BRA,DF,37.0,10,6,527.0,5.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.3,14.0,30.0,12.0,0.0,0.17,0.17,0.0,0.17,0.02,0.03,0.05,0.02,0.05,Flamengo,Brasileiro,Filipe Luís (Flamengo)
Santos,BRA,GK,32.0,6,5,490.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Santos (Flamengo)
Matheus França,BRA,"MF,FW",18.0,9,5,369.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.5,1.9,16.0,11.0,43.0,0.24,0.0,0.24,0.24,0.24,0.32,0.13,0.45,0.32,0.45,Flamengo,Brasileiro,Matheus França (Flamengo)
Allan,BRA,MF,25.0,9,4,482.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,10.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,Flamengo,Brasileiro,Allan (Flamengo)
Pablo,BRA,DF,31.0,7,4,421.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Flamengo,Brasileiro,Pablo (Flamengo)
Guillermo Varela,URU,DF,29.0,5,3,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Guillermo Varela (Flamengo)
Arturo Vidal,CHI,"MF,DF",35.0,6,2,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.1,0.9,2.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.27,0.04,0.31,0.27,0.31,Flamengo,Brasileiro,Arturo Vidal (Flamengo)
Marinho,BRA,"FW,DF",32.0,4,0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.5,2.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.37,0.13,0.5,0.37,0.5,Flamengo,Brasileiro,Marinho (Flamengo)
Igor,BRA,MF,19.0,4,0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,Flamengo,Brasileiro,Igor (Flamengo)
Rodrigo Caio,BRA,"MF,DF",29.0,5,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Rodrigo Caio (Flamengo)
Pedrinho,BRA,FW,19.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Pedrinho (Flamengo)
Matheus Gonçalves,BRA,"FW,MF",17.0,2,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.29,0.36,0.65,0.29,0.65,Flamengo,Brasileiro,Matheus Gonçalves (Flamengo)
André Inácio,BRA,FW,20.0,2,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,André Inácio (Flamengo)
Cleiton,BRA,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Cleiton (Flamengo)
Evertton,BRA,MF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Evertton (Flamengo)
Lorran,BRA,FW,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Lorran (Flamengo)
Petterson,BRA,FW,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Petterson (Flamengo)
Rayan,BRA,MF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Rayan (Flamengo)
Hugo Souza,BRA,GK,24.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Hugo Souza (Flamengo)
Zé Welinton,BRA,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flamengo,Brasileiro,Zé Welinton (Flamengo)
Fábio,BRA,GK,42.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Fábio (Fluminense)
André,BRA,"MF,DF",21.0,31,29,2649.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.4,0.4,0.6,0.9,58.0,184.0,14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Fluminense,Brasileiro,André (Fluminense)
Germán Cano,ARG,FW,34.0,30,28,2465.0,27.4,10.0,1.0,11.0,10.0,0.0,1.0,8.0,0.0,10.0,9.2,1.1,10.3,18.0,25.0,87.0,0.37,0.04,0.4,0.37,0.4,0.37,0.04,0.4,0.34,0.38,Fluminense,Brasileiro,Germán Cano (Fluminense)
Lima,BRA,"MF,FW",26.0,35,26,2532.0,28.1,6.0,2.0,8.0,6.0,0.0,0.0,8.0,0.0,3.0,3.0,1.5,4.5,78.0,121.0,146.0,0.21,0.07,0.28,0.21,0.28,0.11,0.05,0.16,0.11,0.16,Fluminense,Brasileiro,Lima (Fluminense)
Jhon Arias,COL,"FW,MF",25.0,29,26,2385.0,26.5,7.0,7.0,14.0,5.0,2.0,2.0,5.0,1.0,5.8,4.2,4.7,8.9,142.0,108.0,300.0,0.26,0.26,0.53,0.19,0.45,0.22,0.18,0.4,0.16,0.34,Fluminense,Brasileiro,Jhon Arias (Fluminense)
Nino,BRA,DF,25.0,26,26,2155.0,23.9,2.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,1.2,1.2,0.5,1.7,42.0,108.0,5.0,0.08,0.0,0.08,0.08,0.08,0.05,0.02,0.07,0.05,0.07,Fluminense,Brasileiro,Nino (Fluminense)
Samuel Xavier,BRA,DF,32.0,25,25,2108.0,23.4,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.9,0.9,2.9,3.8,42.0,91.0,62.0,0.04,0.09,0.13,0.04,0.13,0.04,0.12,0.16,0.04,0.16,Fluminense,Brasileiro,Samuel Xavier (Fluminense)
Ganso,BRA,MF,33.0,27,20,1734.0,19.3,3.0,7.0,10.0,3.0,0.0,0.0,5.0,0.0,2.3,2.3,3.5,5.8,17.0,143.0,75.0,0.16,0.36,0.52,0.16,0.52,0.12,0.18,0.3,0.12,0.3,Fluminense,Brasileiro,Ganso (Fluminense)
Martinelli,BRA,"MF,DF",21.0,28,19,1882.0,20.9,2.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,1.2,1.2,1.4,2.6,38.0,105.0,28.0,0.1,0.1,0.19,0.1,0.19,0.06,0.07,0.13,0.06,0.13,Fluminense,Brasileiro,Martinelli (Fluminense)
Keno,BRA,"FW,MF",33.0,24,18,1613.0,17.9,2.0,4.0,6.0,1.0,1.0,1.0,5.0,0.0,2.8,2.0,3.7,5.7,84.0,53.0,219.0,0.11,0.22,0.33,0.06,0.28,0.15,0.21,0.36,0.11,0.32,Fluminense,Brasileiro,Keno (Fluminense)
Marcelo,BRA,DF,34.0,19,18,1325.0,14.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,3.7,5.1,44.0,151.0,50.0,0.07,0.07,0.14,0.07,0.14,0.09,0.25,0.35,0.09,0.35,Fluminense,Brasileiro,Marcelo (Fluminense)
Felipe Melo,BRA,DF,39.0,19,18,986.0,11.0,2.0,0.0,2.0,2.0,0.0,0.0,10.0,1.0,0.4,0.4,0.1,0.4,15.0,47.0,0.0,0.18,0.0,0.18,0.18,0.18,0.03,0.01,0.04,0.03,0.04,Fluminense,Brasileiro,Felipe Melo (Fluminense)
Guga,BRA,DF,24.0,22,16,1508.0,16.8,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,2.1,2.9,31.0,73.0,93.0,0.06,0.18,0.24,0.06,0.24,0.05,0.13,0.17,0.05,0.17,Fluminense,Brasileiro,Guga (Fluminense)
John Kennedy,BRA,"FW,MF",20.0,26,13,1372.0,15.2,6.0,1.0,7.0,6.0,0.0,0.0,10.0,0.0,6.3,6.3,2.1,8.4,32.0,30.0,117.0,0.39,0.07,0.46,0.39,0.46,0.41,0.14,0.55,0.41,0.55,Fluminense,Brasileiro,John Kennedy (Fluminense)
Alexsander,BRA,"MF,DF",19.0,19,13,1194.0,13.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.4,1.7,38.0,53.0,53.0,0.0,0.08,0.08,0.0,0.08,0.02,0.11,0.13,0.02,0.13,Fluminense,Brasileiro,Alexsander (Fluminense)
Marlon,BRA,DF,27.0,15,13,935.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.4,0.5,13.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Fluminense,Brasileiro,Marlon (Fluminense)
Diogo Barbosa,BRA,DF,30.0,19,10,1117.0,12.4,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,1.3,1.6,35.0,51.0,68.0,0.08,0.16,0.24,0.08,0.24,0.02,0.1,0.13,0.02,0.13,Fluminense,Brasileiro,Diogo Barbosa (Fluminense)
David Braz,BRA,DF,35.0,18,10,865.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.1,0.8,16.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.08,0.08,0.08,Fluminense,Brasileiro,David Braz (Fluminense)
Thiago dos Santos,BRA,"DF,MF",33.0,16,9,819.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.2,0.2,0.1,0.3,10.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Fluminense,Brasileiro,Thiago dos Santos (Fluminense)
Lelê,BRA,"FW,MF",25.0,29,8,1144.0,12.7,2.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,6.0,6.0,1.2,7.2,22.0,11.0,72.0,0.16,0.16,0.31,0.16,0.31,0.47,0.1,0.57,0.47,0.57,Fluminense,Brasileiro,Lelê (Fluminense)
Leonardo Fernández,URU,"MF,FW",24.0,18,8,658.0,7.3,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.5,0.7,1.0,1.7,25.0,45.0,69.0,0.14,0.0,0.14,0.14,0.14,0.2,0.14,0.35,0.1,0.24,Fluminense,Brasileiro,Leonardo Fernández (Fluminense)
Danielzinho,BRA,MF,27.0,12,8,612.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.3,1.6,19.0,65.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.24,0.05,0.24,Fluminense,Brasileiro,Danielzinho (Fluminense)
Yony González,COL,"FW,MF",28.0,18,6,575.0,6.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.1,2.1,0.7,2.8,3.0,4.0,47.0,0.16,0.16,0.31,0.16,0.31,0.32,0.11,0.43,0.32,0.43,Fluminense,Brasileiro,Yony González (Fluminense)
Gabriel Pirani,BRA,"MF,FW",20.0,9,6,396.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.6,1.6,0.0,1.6,13.0,6.0,25.0,0.23,0.0,0.23,0.23,0.23,0.37,0.0,0.37,0.37,0.37,Fluminense,Brasileiro,Gabriel Pirani (Fluminense)
Manoel,BRA,DF,32.0,6,2,289.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Manoel (Fluminense)
Pedro Rangel,BRA,GK,22.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluminense,Brasileiro,Pedro Rangel (Fluminense)
Felipe Vieira,,DF,,7,1,203.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,Fluminense,Brasileiro,Felipe Vieira (Fluminense)
Vitor Mendes,BRA,DF,23.0,2,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Fluminense,Brasileiro,Vitor Mendes (Fluminense)
