Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Player Link_,Player ID_,Competition
495,Antoine Valerio,FRA,MF,Rodez Aveyron,24-028,1999,5.1,49.2,46.3,2.55,1.18,0.39,1.18,2.16,0.00,1.37,0.78,0.39,0.00,32.0,0.39,1.18,https://fbref.com/en/players/95981861/Antoine-Valerio,95981861,Ligue 2
496,Yan Valery,TUN,DF,Angers,24-320,1999,17.8,61.5,47.6,13.8,1.18,0.00,0.11,3.76,12.6,0.00,0.00,0.00,0.00,44.6,0.06,1.63,https://fbref.com/en/players/531a4aa8/Yan-Valery,531a4aa8,Ligue 2
497,Theo Valls,FRA,MF,Grenoble,28-021,1995,5.4,45.9,44.8,0.93,0.19,0.00,0.00,0.74,0.37,0.37,0.00,0.37,0.00,37.0,0.19,0.93,https://fbref.com/en/players/c8090cb3/Theo-Valls,c8090cb3,Ligue 2
498,Kévin Van Den Kerkhof,ALG,DF,Bastia,27-300,1996,3.0,54.7,39.3,15.0,1.00,0.00,0.33,5.67,14.0,0.00,0.00,0.00,0.00,36.3,0.33,2.67,https://fbref.com/en/players/f6a3c84d/Kevin-Van-Den-Kerkhof,f6a3c84d,Ligue 2
499,Éric Vandenabeele,FRA,DF,Rodez Aveyron,32-023,1991,0.5,28.0,28.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.0,0.00,0.00,https://fbref.com/en/players/bd61eff7/Eric-Vandenabeele,bd61eff7,Ligue 2
500,Hugo Vandermersch,FRA,"DF,MF",Caen,24-248,1999,1.0,60.0,53.0,7.00,0.00,0.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,49.0,0.00,0.00,https://fbref.com/en/players/9145d557/Hugo-Vandermersch,9145d557,Ligue 2
501,Thibaut Vargas,FRA,"DF,MF",Stade Laval,23-231,2000,17.4,49.1,36.2,12.9,1.32,0.17,0.34,10.2,6.95,4.60,1.90,2.47,0.06,32.6,0.00,1.26,https://fbref.com/en/players/e9743d8a/Thibaut-Vargas,e9743d8a,Ligue 2
502,Nick Venema,NED,FW,Valenciennes,24-274,1999,6.6,10.8,10.2,0.61,0.00,0.00,0.00,0.91,0.45,0.00,0.00,0.00,0.00,6.82,0.00,0.45,https://fbref.com/en/players/932b151a/Nick-Venema,932b151a,Ligue 2
503,Yannis Verdier,FRA,"FW,DF",Rodez Aveyron,20-163,2003,0.3,76.7,70.0,6.67,0.00,3.33,0.00,13.3,3.33,3.33,0.00,0.00,0.00,43.3,0.00,6.67,https://fbref.com/en/players/f7def2cf/Yannis-Verdier,f7def2cf,Ligue 2
504,Clément Vidal,FRA,DF,Ajaccio,23-204,2000,10.0,57.1,55.2,1.40,1.30,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,45.8,0.50,0.30,https://fbref.com/en/players/b2791a55/Clement-Vidal,b2791a55,Ligue 2
505,Christophe Vincent,FRA,MF,Bastia,31-061,1992,12.6,32.3,29.8,2.38,0.71,0.00,0.16,3.02,0.24,1.43,0.48,0.71,0.00,22.9,0.16,1.27,https://fbref.com/en/players/b07c4e52/Christophe-Vincent,b07c4e52,Ligue 2
506,Žan Vipotnik,SVN,FW,Bordeaux,21-296,2002,12.2,12.2,10.7,1.56,0.16,0.08,0.00,0.16,0.08,0.00,0.00,0.00,0.00,9.67,0.00,0.66,https://fbref.com/en/players/15aa23ee/Zan-Vipotnik,15aa23ee,Ligue 2
507,Ibrahima Wadji,SEN,FW,Saint-Étienne,28-248,1995,2.1,11.4,10.0,0.95,0.00,0.00,0.00,0.48,0.48,0.00,0.00,0.00,0.00,9.05,0.48,0.48,https://fbref.com/en/players/c844f6f9/Ibrahima-Wadji,c844f6f9,Ligue 2
508,Abdelwahed Wahib,MAR,DF,US Concarneau,23-346,2000,8.2,59.8,51.2,8.54,1.71,0.00,0.24,4.02,6.83,0.00,0.00,0.00,0.00,45.5,0.00,1.10,https://fbref.com/en/players/87dc515d/Abdelwahed-Wahib,87dc515d,Ligue 2
509,Gaëtan Weissbeck,FRA,"MF,FW",Bordeaux,26-356,1997,11.7,51.8,49.1,2.48,0.51,0.17,0.34,2.48,0.09,1.11,0.26,0.60,0.00,42.6,0.17,1.37,https://fbref.com/en/players/0f3100e3/Gaetan-Weissbeck,0f3100e3,Ligue 2
510,Lucas Woudenberg,NED,DF,Valenciennes,29-258,1994,16.0,51.6,39.8,11.5,0.75,0.00,0.06,1.75,10.7,0.00,0.00,0.00,0.00,37.7,0.31,2.13,https://fbref.com/en/players/68a96962/Lucas-Woudenberg,68a96962,Ligue 2
511,Matthéo Xantippe,FRA,DF,Grenoble,21-272,2002,2.0,53.0,43.5,9.00,0.00,1.00,0.00,1.50,9.00,0.00,0.00,0.00,0.00,42.5,0.50,0.50,https://fbref.com/en/players/22e77212/Mattheo-Xantippe,22e77212,Ligue 2
512,Romaric Yapi,FRA,DF,Bastia,23-179,2000,6.2,43.7,33.4,10.0,0.16,0.16,0.48,3.39,9.84,0.00,0.00,0.00,0.00,28.1,0.32,1.94,https://fbref.com/en/players/7faf5b19/Romaric-Yapi,7faf5b19,Ligue 2
513,Wilitty Younoussa,CMR,MF,Rodez Aveyron,22-121,2001,12.8,35.2,34.5,0.47,0.00,0.08,0.16,1.95,0.47,0.00,0.00,0.00,0.00,25.2,0.23,0.94,https://fbref.com/en/players/2736b85e/Wilitty-Younoussa,2736b85e,Ligue 2
514,Benjaloud Youssouf,COM,"FW,DF",Dunkerque,29-331,1994,14.8,39.7,31.6,7.91,0.54,0.07,0.14,6.62,5.00,1.96,1.08,0.81,0.00,27.4,0.20,1.01,https://fbref.com/en/players/63b59ae9/Benjaloud-Youssouf,63b59ae9,Ligue 2
515,Mohamed Youssouf,COM,DF,Ajaccio,35-288,1988,14.9,53.5,41.3,12.1,0.34,0.07,0.07,2.55,11.7,0.00,0.00,0.00,0.00,41.7,0.13,1.41,https://fbref.com/en/players/1a85bcdb/Mohamed-Youssouf,1a85bcdb,Ligue 2
516,Caleb Zady Sery,CIV,"MF,FW",Caen,24-019,1999,2.5,50.8,48.0,2.80,1.20,0.40,0.00,2.40,1.20,0.40,0.00,0.40,0.00,44.8,0.00,0.00,https://fbref.com/en/players/3f82980d/Caleb-Zady-Sery,3f82980d,Ligue 2
517,Tanguy Zoukrou,FRA,DF,Troyes,20-246,2003,14.0,70.0,67.9,1.79,1.50,0.07,0.43,0.00,0.00,0.00,0.00,0.00,0.00,63.4,0.29,0.29,https://fbref.com/en/players/aefa3050/Tanguy-Zoukrou,aefa3050,Ligue 2
